Winner,Δ Rank,Δ SRS,Δ SOS,Δ WL%,Δ FG/G,Δ OREB/G,Δ TS%,Δ TOV%,Δ AST%
LOWER,0.0,0.4800000000000004,2.3599999999999994,-0.1321,-3.8000000000000007,-1.5,-0.008571332554125122,-0.4824725696318879,5.294527186599865
HIGHER,0.0,6.5,-0.14000000000000057,0.15180000000000005,1.9000000000000021,-1.0999999999999996,0.033384874231516926,-2.644064067884001,-12.650176323093632
HIGHER,-15.0,28.15,20.28,0.16759999999999997,0.8000000000000007,-3.0999999999999996,0.059559447914094954,-3.1310734670451907,12.277990836902461
HIGHER,-1.0,2.26,4.65,-0.10670000000000002,3.0,0.09999999999999964,0.030833685724210524,-0.49261133386158384,-14.471918642631401
HIGHER,-7.0,8.749999999999998,-0.7899999999999991,0.2188,1.0999999999999979,-1.6999999999999993,0.03309489436052171,-3.535147758229705,0.9489302967563873
HIGHER,-9.0,13.64,11.31,0.020000000000000018,0.3000000000000007,-1.6999999999999993,0.07055214245412145,4.469344108465345,7.368786930830723
LOWER,-5.0,-1.1100000000000012,-4.109999999999999,0.053200000000000025,1.8999999999999986,-0.40000000000000036,0.02899765748705707,2.7689442600749867,5.1341651411503975
LOWER,-11.0,9.24,15.73,-0.12390000000000001,-1.1000000000000014,-0.5,0.01946217521194571,1.739450441320951,-14.412474717818228
LOWER,-3.0,1.83,-3.380000000000001,0.1038,1.8999999999999986,7.2,-0.04297770318214866,-0.8620072111724557,-5.777333633351418
HIGHER,-13.0,20.779999999999998,16.43,0.12120000000000009,3.1999999999999993,1.5999999999999996,-0.002516982197073858,-3.400887193753043,-4.716285209558748
HIGHER,-7.0,6.300000000000001,2.1099999999999994,0.16620000000000001,-1.3000000000000007,-2.5,0.02023691993233112,1.2431779253965782,15.472201018996024
HIGHER,-1.0,-1.759999999999998,-0.41000000000000014,0.0011999999999999789,1.8000000000000007,1.0999999999999996,0.007076751045787422,2.6210733913878173,-0.2760524499654977
HIGHER,-3.0,10.030000000000001,17.71,-0.1401,-0.3000000000000007,-1.5,0.01052984804054502,-2.6456940552590087,-14.215773703360199
HIGHER,-8.0,5.639999999999999,-1.9600000000000009,0.23950000000000005,3.6999999999999993,6.1000000000000005,-0.021009662110576866,0.577034230759482,-4.896431589658675
HIGHER,-3.0,4.879999999999999,2.09,0.10140000000000005,-0.1999999999999993,-2.0,0.008313702556449365,-2.883513049900248,5.0768945710579985
LOWER,-9.0,3.2799999999999976,-1.33,0.10040000000000004,1.1999999999999993,2.5999999999999996,-0.006870039750244472,2.336547490357722,-0.8349516527086607
LOWER,-10.0,5.699999999999999,-0.08999999999999986,0.13390000000000002,0.6999999999999993,-0.9000000000000004,0.030123957180525296,1.0929876671141816,6.406445082851498
HIGHER,-10.0,6.949999999999999,0.0,0.0867,2.5,0.5999999999999996,0.032306861497865325,2.269085721959611,4.614164687496782
HIGHER,-8.0,16.09,5.29,0.23870000000000002,0.1999999999999993,-1.299999999999999,0.026580347044995567,-0.7065400571212805,2.968619935342744
LOWER,-4.0,4.080000000000002,0.5500000000000007,0.012899999999999912,-2.5,3.0,-0.029504157435023992,1.2989140504351369,1.7339420475869431
LOWER,-8.0,2.17,-1.040000000000001,0.09389999999999998,2.8999999999999986,1.0,0.006472019980801047,3.1016883636456107,-12.594468048738797
HIGHER,-7.0,10.3,9.129999999999999,0.028299999999999992,-1.3000000000000007,2.8000000000000007,-0.04532198279137589,0.4615195588558798,-4.325772154420214
HIGHER,-8.0,2.09,1.4600000000000009,0.012299999999999978,0.0,3.200000000000001,-0.01806518688639891,-0.09940008321635219,-3.4671235825660247
LOWER,-7.0,13.44,13.82,-0.07520000000000004,-1.3000000000000007,-1.5999999999999996,-0.024447684779918877,-2.794984173669384,4.8661409996976275
HIGHER,-8.0,7.52,-7.13,0.3036,0.1999999999999993,4.600000000000001,0.023204195558458207,-1.491239280706214,0.4029620077937608
HIGHER,-14.0,28.37,16.16,0.07050000000000001,3.3000000000000007,-0.09999999999999964,0.05087928624666749,-0.3552202126999262,2.741172833403162
LOWER,-4.0,3.639999999999999,-9.45,0.23260000000000003,1.5999999999999979,-2.6999999999999993,0.05041034950976986,1.2234617216426784,1.1694330340823953
LOWER,-7.0,0.3800000000000008,1.1899999999999995,0.05709999999999993,0.6999999999999993,0.9000000000000004,-0.00043906173247909575,4.0154614397322455,-9.211628796875416
HIGHER,-7.0,1.2199999999999989,-2.4499999999999993,0.08379999999999999,0.0,3.700000000000001,0.011735167181775474,-0.5306826107014722,1.1040154151508617
HIGHER,-6.0,6.540000000000001,4.0,0.0363,0.8000000000000007,6.9,-0.05009542630620589,-3.197191550950407,-8.720449275868901
LOWER,-1.0,1.7899999999999991,-2.2300000000000004,0.036800000000000055,2.1999999999999993,0.09999999999999964,0.006911081713280143,-0.9137730760866347,-3.3828392518633805
HIGHER,-10.0,10.18,-5.45,0.26890000000000003,2.3999999999999986,4.200000000000001,0.00031492320356396597,-1.9737298293077288,-7.551016241786506
HIGHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGHER,-15.0,28.279999999999998,12.350000000000001,0.3083,7.200000000000003,4.5,0.05612236191086106,-3.579875672363812,8.313896855365435
