ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
11,2018,Marshall,13,25,11,0.6944,0.44,4.21,28.9,8.1,3017,2232,747,615,476,0.5891013324585658,15.67501350158726,59.021113243761995,https://www.sports-reference.com/cbb/schools/marshall/men/2018.html
12,2018,Florida,6,21,13,0.6176,10.08,16.66,26.3,10.8,2577,2065,673,445,335,0.545715592600122,12.425262970490929,49.83202687569989,https://www.sports-reference.com/cbb/schools/florida/men/2018.html
13,2018,Texas Tech,3,27,10,0.7297,9.6,19.38,26.1,11.0,2759,2096,823,529,454,0.5612012432265309,15.590016894908178,54.87551867219917,https://www.sports-reference.com/cbb/schools/texas-tech/men/2018.html
14,2018,Stephen F. Austin,14,28,7,0.8,-6.47,2.66,28.6,11.5,2819,2059,819,498,540,0.582592090470207,18.247188581314877,49.8,https://www.sports-reference.com/cbb/schools/stephen-f-austin/men/2018.html
15,2018,Arkansas,7,23,12,0.6571,9.85,14.76,28.7,10.0,2819,2119,793,501,381,0.571128723783591,13.373488901057243,49.850746268656714,https://www.sports-reference.com/cbb/schools/arkansas/men/2018.html
16,2018,Butler,10,21,14,0.6,10.55,16.92,29.1,9.3,2763,2155,562,489,391,0.5750786752585044,13.997880627792416,47.94117647058823,https://www.sports-reference.com/cbb/schools/butler/men/2018.html
17,2018,Purdue,2,30,7,0.8108,8.74,23.41,27.9,8.6,2974,2097,747,598,399,0.6130239767817685,14.12549386125154,57.889641819941914,https://www.sports-reference.com/cbb/schools/purdue/men/2018.html
18,2018,Cal State Fullerton,15,20,12,0.625,-1.03,-0.93,25.1,8.8,2318,1721,745,403,455,0.5656969933619679,18.172377985462095,50.124378109452735,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2018.html
19,2018,Syracuse,11,23,14,0.6216,10.02,12.89,22.5,11.9,2466,1995,807,395,460,0.5246629901960784,16.369640721972328,47.47596153846154,https://www.sports-reference.com/cbb/schools/syracuse/men/2018.html
20,2018,Arizona State,11,20,12,0.625,6.55,14.37,27.8,9.8,2645,1920,793,458,343,0.5828764346032473,13.132102055193114,51.57657657657658,https://www.sports-reference.com/cbb/schools/arizona-state/men/2018.html
21,2018,Kansas,1,31,8,0.7949,11.88,21.39,29.9,9.8,3174,2366,640,649,456,0.5994107871279649,14.692615027709756,55.708154506437765,https://www.sports-reference.com/cbb/schools/kansas/men/2018.html
22,2018,Penn,16,24,9,0.7273,-3.16,2.24,27.1,8.6,2506,1948,651,508,391,0.560766903564204,14.892741788043146,56.88689809630459,https://www.sports-reference.com/cbb/schools/pennsylvania/men/2018.html
23,2018,Seton Hall,8,22,12,0.6471,10.11,15.67,28.6,12.2,2701,2073,729,527,432,0.5641751888242764,15.287922541192456,54.27394438722966,https://www.sports-reference.com/cbb/schools/seton-hall/men/2018.html
24,2018,NC State,9,21,12,0.6364,6.7,12.91,29.2,12.2,2682,2054,703,531,400,0.567422101111995,14.475341256170113,55.02590673575129,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2018.html
25,2018,Clemson,5,25,10,0.7143,9.25,17.16,25.7,8.9,2584,1971,660,463,414,0.5713274962412664,15.474321596770576,51.50166852057842,https://www.sports-reference.com/cbb/schools/clemson/men/2018.html
26,2018,New Mexico State,12,28,6,0.8235,-1.1,9.06,28.3,12.6,2572,2104,603,481,429,0.5427717657386929,15.330626947597128,49.94807892004154,https://www.sports-reference.com/cbb/schools/new-mexico-state/men/2018.html
27,2018,Auburn,4,26,8,0.7647,7.29,15.97,26.6,12.0,2783,2102,836,481,411,0.5633968192271563,14.266672220602324,53.090507726269315,https://www.sports-reference.com/cbb/schools/auburn/men/2018.html
28,2018,College of Charleston,13,26,8,0.7647,-3.29,1.83,25.7,8.4,2536,1905,699,387,339,0.5730918031601403,13.28598974744862,44.22857142857143,https://www.sports-reference.com/cbb/schools/college-of-charleston/men/2018.html
29,2018,TCU,6,21,12,0.6364,9.68,16.38,29.7,11.2,2708,1973,674,615,419,0.5965914097886815,15.584550837623114,62.81920326864147,https://www.sports-reference.com/cbb/schools/texas-christian/men/2018.html
30,2018,Michigan State,3,30,5,0.8571,7.1,22.41,28.3,11.6,2807,1996,716,670,459,0.6073023400720022,16.570157831655862,67.60847628657922,https://www.sports-reference.com/cbb/schools/michigan-state/men/2018.html
31,2018,Bucknell,14,25,10,0.7143,-3.46,4.49,27.6,9.3,2837,2050,872,505,437,0.5828621675816048,15.222874022879598,52.33160621761658,https://www.sports-reference.com/cbb/schools/bucknell/men/2018.html
32,2018,Rhode Island,7,26,8,0.7647,4.61,11.81,28.1,11.4,2583,2096,630,520,362,0.5442019214562617,13.23486399532027,54.507337526205454,https://www.sports-reference.com/cbb/schools/rhode-island/men/2018.html
33,2018,Oklahoma,10,18,14,0.5625,10.56,13.81,29.8,10.6,2718,2063,684,479,428,0.5748828237364423,15.329732517657845,50.20964360587002,https://www.sports-reference.com/cbb/schools/oklahoma/men/2018.html
34,2018,Duke,2,29,8,0.7838,9.7,24.43,30.4,13.4,3121,2288,791,648,460,0.5919864645453028,14.857689177142415,57.6,https://www.sports-reference.com/cbb/schools/duke/men/2018.html
35,2018,Iona,15,20,14,0.5882,-2.19,0.75,28.1,8.6,2702,2076,626,542,395,0.5745415575136937,14.382254846273721,56.635318704284224,https://www.sports-reference.com/cbb/schools/iona/men/2018.html
36,2018,Virginia,1,31,3,0.9118,9.05,22.2,24.9,8.3,2283,1844,451,458,290,0.558890346840054,12.43333161839104,54.009433962264154,https://www.sports-reference.com/cbb/schools/virginia/men/2018.html
37,2018,UMBC,16,25,11,0.6944,-3.84,-2.02,25.7,9.7,2630,2088,641,547,440,0.5548429562370255,15.658140097649856,59.07127429805615,https://www.sports-reference.com/cbb/schools/maryland-baltimore-county/men/2018.html
38,2018,Creighton,8,21,12,0.6364,8.1,16.35,30.5,7.5,2756,2050,531,588,371,0.6034226060149586,13.975529638670404,58.333333333333336,https://www.sports-reference.com/cbb/schools/creighton/men/2018.html
39,2018,Kansas State,9,25,12,0.6757,8.74,12.85,25.3,8.2,2630,2025,684,510,423,0.5653579597241569,15.38763750654793,54.4290288153682,https://www.sports-reference.com/cbb/schools/kansas-state/men/2018.html
40,2018,Kentucky,5,26,11,0.7027,10.73,17.24,27.0,11.9,2840,2115,930,489,480,0.5625544727042232,15.97763131615738,48.99799599198397,https://www.sports-reference.com/cbb/schools/kentucky/men/2018.html
41,2018,Davidson,12,21,12,0.6364,2.57,11.02,27.2,6.9,2519,1874,461,551,315,0.6064501839332832,13.169777242624924,61.29032258064516,https://www.sports-reference.com/cbb/schools/davidson/men/2018.html
42,2018,Arizona,4,27,8,0.7714,6.84,15.67,28.8,10.1,2818,2003,741,531,426,0.6049702881874077,15.462570416400489,52.62636273538157,https://www.sports-reference.com/cbb/schools/arizona/men/2018.html
43,2018,Buffalo,13,27,9,0.75,0.25,7.99,30.7,11.9,3047,2334,695,597,446,0.5771270550799302,14.453302223086395,54.02714932126697,https://www.sports-reference.com/cbb/schools/buffalo/men/2018.html
44,2018,Miami (FL),6,22,10,0.6875,6.96,12.83,27.3,9.9,2361,1881,547,424,367,0.5563987029146714,14.746773389909512,48.457142857142856,https://www.sports-reference.com/cbb/schools/miami-fl/men/2018.html
45,2018,Loyola (IL),11,32,6,0.8421,1.8,10.37,26.2,6.3,2721,1963,626,594,472,0.6077893532996194,17.414146780596507,59.698492462311556,https://www.sports-reference.com/cbb/schools/loyola-il/men/2018.html
46,2018,Tennessee,3,26,9,0.7429,10.12,18.2,25.3,11.5,2584,2012,715,550,422,0.5553167712541907,15.353270756021248,62.14689265536723,https://www.sports-reference.com/cbb/schools/tennessee/men/2018.html
47,2018,Wright State,14,25,10,0.7143,-3.64,0.58,24.9,10.2,2500,2019,723,460,459,0.5348463065653454,16.4156044804944,52.69186712485681,https://www.sports-reference.com/cbb/schools/wright-state/men/2018.html
48,2018,Nevada,7,29,8,0.7838,4.93,14.44,28.4,9.2,3055,2238,812,598,357,0.5885684781603526,12.092348964190387,57.00667302192564,https://www.sports-reference.com/cbb/schools/nevada/men/2018.html
49,2018,Texas,10,19,15,0.5588,10.67,13.96,25.9,10.6,2450,2010,663,394,399,0.5322106946109865,14.773838087621078,44.67120181405895,https://www.sports-reference.com/cbb/schools/texas/men/2018.html
50,2018,Cincinnati,2,31,5,0.8611,3.53,20.25,26.2,13.3,2673,2100,756,570,404,0.5494031176006314,14.242202041852334,60.38135593220339,https://www.sports-reference.com/cbb/schools/cincinnati/men/2018.html
51,2018,Georgia State,15,24,11,0.6857,-2.78,3.22,26.8,8.8,2614,2033,615,455,395,0.5673728077791284,14.637219298895724,48.55923159018143,https://www.sports-reference.com/cbb/schools/georgia-state/men/2018.html
52,2018,Texas Southern,16,16,20,0.4444,-5.53,-7.53,25.7,10.3,2787,2111,906,438,453,0.5552589215983169,15.290416655415441,47.351351351351354,https://www.sports-reference.com/cbb/schools/texas-southern/men/2018.html
53,2018,North Carolina Central,16,19,16,0.5429,-12.31,-13.18,27.1,11.9,2520,2060,597,545,495,0.5424767940482547,17.56764430311462,57.428872497365646,https://www.sports-reference.com/cbb/schools/north-carolina-central/men/2018.html
54,2018,Xavier,1,29,6,0.8286,9.43,19.06,28.9,9.9,2953,2055,843,579,441,0.6086350745284264,15.382361558745972,57.27002967359051,https://www.sports-reference.com/cbb/schools/xavier/men/2018.html
55,2018,Missouri,8,20,13,0.6061,9.19,13.81,24.1,10.1,2399,1765,688,443,469,0.5801075580832994,18.48844176732158,55.79345088161209,https://www.sports-reference.com/cbb/schools/missouri/men/2018.html
56,2018,Florida State,9,23,12,0.6571,8.5,15.78,28.4,11.4,2806,2125,786,523,456,0.5678230885043143,15.579942873542796,52.61569416498994,https://www.sports-reference.com/cbb/schools/florida-state/men/2018.html
57,2018,Ohio State,5,25,9,0.7353,9.02,17.67,28.0,9.8,2591,1980,616,499,399,0.5755117634515602,15.056376507524416,52.47108307045215,https://www.sports-reference.com/cbb/schools/ohio-state/men/2018.html
58,2018,South Dakota State,12,28,7,0.8,-0.38,6.84,28.7,8.9,2958,2147,759,467,353,0.5961402037920804,12.456068540134652,46.560319042871384,https://www.sports-reference.com/cbb/schools/south-dakota-state/men/2018.html
59,2018,Gonzaga,4,32,5,0.8649,2.6,18.44,30.4,11.2,3091,2261,725,564,420,0.599031007751938,14.0,50.13333333333333,https://www.sports-reference.com/cbb/schools/gonzaga/men/2018.html
60,2018,UNC Greensboro,13,27,8,0.7714,-3.87,4.54,26.4,11.9,2562,2075,549,487,481,0.5529751010118452,17.193554383105276,52.705627705627705,https://www.sports-reference.com/cbb/schools/north-carolina-greensboro/men/2018.html
61,2018,Houston,6,27,8,0.7714,4.16,15.99,27.2,11.7,2685,2066,674,505,418,0.5682395367736692,15.032943004286906,53.04621848739496,https://www.sports-reference.com/cbb/schools/houston/men/2018.html
62,2018,San Diego State,11,22,11,0.6667,3.91,12.23,27.3,11.1,2545,1967,702,488,394,0.5591243826563791,14.757217552848816,54.1019955654102,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2018.html
63,2018,Michigan,3,33,8,0.8049,9.41,19.03,26.6,8.4,3019,2335,717,585,379,0.5695194832634088,12.510397824049011,53.57142857142857,https://www.sports-reference.com/cbb/schools/michigan/men/2018.html
64,2018,Montana,14,26,8,0.7647,-2.24,6.29,27.8,11.8,2625,2021,780,428,422,0.5551560781659759,15.146077094250234,45.33898305084746,https://www.sports-reference.com/cbb/schools/montana/men/2018.html
65,2018,Texas A&M,7,22,13,0.6286,10.62,15.3,27.9,12.3,2631,2121,679,538,476,0.5436489569213475,16.43782633919938,55.122950819672134,https://www.sports-reference.com/cbb/schools/texas-am/men/2018.html
66,2018,Providence,10,21,14,0.6,10.23,11.12,25.7,10.5,2575,2037,787,485,430,0.5402218790910006,15.28464994597054,53.9488320355951,https://www.sports-reference.com/cbb/schools/providence/men/2018.html
67,2018,UNC,2,26,11,0.7027,11.78,20.07,29.9,13.8,3018,2417,677,674,445,0.5558256718528995,14.082813271390052,60.99547511312217,https://www.sports-reference.com/cbb/schools/north-carolina/men/2018.html
68,2018,Lipscomb,15,23,10,0.697,-3.8,-2.1,28.0,10.5,2708,2040,826,517,493,0.5633591851679259,17.020894615458978,55.95238095238095,https://www.sports-reference.com/cbb/schools/lipscomb/men/2018.html
