Winner,Δ Rank,Δ SRS,Δ SOS,Δ WL%,Δ FG/G,Δ OREB/G,Δ TS%,Δ TOV%,Δ AST%
LOWER,0.0,0.28000000000000025,-678.52,-0.010299999999999976,-0.6999999999999993,-2.499999999999999,0.010499999999999954,-3.65863684,-1.1227585799999993
HIGHER,-15.0,38.629999999999995,16.740000000000002,0.25849999999999995,4.199999999999999,0.40000000000000036,0.06729999999999992,-6.85836617,2.2014120399999992
LOWER,-1.0,-1.629999999999999,-2.0700000000000003,0.04620000000000002,1.6000000000000014,-0.1999999999999993,-0.0006000000000000449,-0.58274765,0.21647065000000154
HIGHER,-7.0,10.58,13.31,-0.0857,-0.29999999999999716,3.6999999999999993,-0.03379999999999994,0.52453635,-3.276197309999999
HIGHER,-9.0,19.720000000000002,17.47,-0.1514000000000001,-1.1999999999999993,0.5,-0.0040000000000000036,-0.2942145699999994,-1.063024119999998
HIGHER,-5.0,4.620000000000001,8.91,-0.07780000000000009,2.3999999999999986,-1.8999999999999986,0.03290000000000004,0.8568363199999993,1.8399787799999991
HIGHER,-11.0,22.18,13.09,0.01539999999999997,-0.6999999999999993,2.2,-0.010700000000000043,-2.144471189999999,0.40295412999999947
HIGHER,-3.0,2.7699999999999996,-3.5900000000000007,0.22250000000000003,-0.8000000000000007,2.5,-0.01970000000000005,-0.11479609999999951,1.6602349600000021
HIGHER,-13.0,25.14,21.060000000000002,0.013900000000000023,4.300000000000001,-0.09999999999999964,0.04609999999999992,-1.2718351299999995,0.0013056000000020163
HIGHER,-8.0,11.95,-3.5999999999999996,0.32599999999999996,1.8999999999999986,-2.4000000000000004,0.06489999999999996,-1.4052136500000003,2.836793009999999
HIGHER,-1.0,4.940000000000001,1.4000000000000004,-0.06570000000000009,2.0,2.1000000000000014,0.012699999999999934,-0.5258853200000004,1.014456000000001
LOWER,-3.0,1.6600000000000001,1.2799999999999994,0.007500000000000062,-2.099999999999998,-1.9000000000000004,-0.008700000000000041,-2.6340382499999997,-1.9451046099999996
