ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2016,FDU,16,18,15,0.5455,-8.31,-10.9,28.2,10.5,2558,2029,663,472,423,0.5511220655658589,15.417025060866267,50.807319698600644,https://www.sports-reference.com/cbb/schools/fairleigh-dickinson/men/2016.html
2,2016,Florida Gulf Coast,16,21,14,0.6,-3.82,-0.79,28.8,11.9,2703,2106,778,483,438,0.5520111750098026,15.175032567421491,47.916666666666664,https://www.sports-reference.com/cbb/schools/florida-gulf-coast/men/2016.html
3,2016,Tulsa,11,20,12,0.625,5.76,9.79,25.7,10.1,2356,1849,731,435,346,0.5426970847307707,13.748490050225698,52.98416565164434,https://www.sports-reference.com/cbb/schools/tulsa/men/2016.html
4,2016,Michigan,11,23,13,0.6389,7.92,13.75,26.3,8.1,2656,2048,569,537,348,0.5778033032249081,13.150138303178705,56.705385427666315,https://www.sports-reference.com/cbb/schools/michigan/men/2016.html
5,2016,UNC,1,33,7,0.825,10.69,23.44,30.9,14.2,3311,2560,826,708,431,0.5662849246093643,12.848642396346335,57.32793522267207,https://www.sports-reference.com/cbb/schools/north-carolina/men/2016.html
6,2016,USC,8,21,13,0.6176,7.64,13.52,28.9,11.8,2737,2138,750,504,415,0.5544975688816856,14.394727714186612,51.323828920570264,https://www.sports-reference.com/cbb/schools/southern-california/men/2016.html
7,2016,Providence,9,24,11,0.6857,8.46,11.94,25.2,11.5,2577,2093,781,550,397,0.5288019567929608,14.010248302536667,62.42905788876277,https://www.sports-reference.com/cbb/schools/providence/men/2016.html
8,2016,Indiana,5,27,8,0.7714,6.9,19.59,29.2,11.8,2891,2034,688,560,474,0.6186021431750487,16.864006375590595,54.84818805093046,https://www.sports-reference.com/cbb/schools/indiana/men/2016.html
9,2016,Chattanooga,12,29,6,0.8286,-3.46,3.24,25.6,10.9,2652,1963,811,504,437,0.5715911442168425,15.851482131716022,56.187290969899664,https://www.sports-reference.com/cbb/schools/chattanooga/men/2016.html
10,2016,Kentucky,4,27,9,0.75,8.84,20.23,28.6,12.8,2861,2149,813,512,389,0.5706660496585179,13.433619272581602,49.80544747081712,https://www.sports-reference.com/cbb/schools/kentucky/men/2016.html
11,2016,Stony Brook,13,26,7,0.7879,-5.28,3.75,28.3,12.9,2515,1992,637,541,379,0.5534089108736598,14.294982046407771,57.98499464094319,https://www.sports-reference.com/cbb/schools/stony-brook/men/2016.html
12,2016,Notre Dame,6,24,12,0.6667,9.57,14.1,27.0,10.6,2704,2042,671,480,359,0.5784600640071196,13.31483844168175,49.382716049382715,https://www.sports-reference.com/cbb/schools/notre-dame/men/2016.html
13,2016,West Virginia,3,26,9,0.7429,9.78,21.61,26.9,15.9,2749,2102,972,510,498,0.5433493564403403,16.448237594461766,54.08271474019088,https://www.sports-reference.com/cbb/schools/west-virginia/men/2016.html
14,2016,Stephen F. Austin,14,28,6,0.8235,-5.47,9.23,28.6,11.9,2728,2032,701,635,411,0.5827963972586351,14.937632657808274,65.32921810699588,https://www.sports-reference.com/cbb/schools/stephen-f-austin/men/2016.html
15,2016,Wisconsin,7,22,13,0.6286,9.4,13.4,23.3,11.4,2373,1917,728,400,386,0.5303219923837448,14.714178979308661,49.01960784313726,https://www.sports-reference.com/cbb/schools/wisconsin/men/2016.html
16,2016,Pitt,10,21,12,0.6364,8.75,15.47,26.6,12.6,2476,1919,686,547,384,0.5574467318672214,14.74178836320081,62.300683371298405,https://www.sports-reference.com/cbb/schools/pittsburgh/men/2016.html
17,2016,Xavier,2,28,6,0.8235,8.43,18.58,27.3,12.8,2737,2054,857,548,429,0.5629185382628297,14.999580431316607,59.05172413793103,https://www.sports-reference.com/cbb/schools/xavier/men/2016.html
18,2016,Weber State,15,26,9,0.7429,-5.13,0.18,25.9,8.6,2662,1885,821,477,462,0.5925457653679037,17.05904941954923,52.53303964757709,https://www.sports-reference.com/cbb/schools/weber-state/men/2016.html
19,2016,Virginia,1,29,8,0.7838,11.12,22.04,26.1,8.7,2626,1964,630,551,345,0.58584686774942,13.340035573428196,57.15767634854772,https://www.sports-reference.com/cbb/schools/virginia/men/2016.html
20,2016,Hampton,16,21,11,0.6562,-8.45,-8.74,25.3,14.0,2363,1967,815,381,440,0.5080409356725146,15.909748336708128,47.03703703703704,https://www.sports-reference.com/cbb/schools/hampton/men/2016.html
21,2016,Texas Tech,8,19,13,0.5938,10.25,12.41,24.5,10.2,2305,1754,741,418,385,0.5540758831560931,15.618407814883328,53.2484076433121,https://www.sports-reference.com/cbb/schools/texas-tech/men/2016.html
22,2016,Butler,9,22,11,0.6667,7.55,16.46,27.8,11.1,2638,1969,774,468,335,0.5711044527962036,12.667513688477479,50.98039215686274,https://www.sports-reference.com/cbb/schools/butler/men/2016.html
23,2016,Purdue,5,26,9,0.7429,7.46,20.17,27.4,11.6,2726,2042,723,615,419,0.5775130078131621,15.076714931345174,64.0625,https://www.sports-reference.com/cbb/schools/purdue/men/2016.html
24,2016,Little Rock,12,30,5,0.8571,-1.76,7.12,25.3,9.3,2487,1958,616,451,355,0.5578634748591322,13.738177427594,50.90293453724605,https://www.sports-reference.com/cbb/schools/arkansas-little-rock/men/2016.html
25,2016,Iowa State,4,23,12,0.6571,10.16,16.93,31.1,8.7,2862,2159,563,577,398,0.5945851615476666,14.190364813599933,53.081876724931,https://www.sports-reference.com/cbb/schools/iowa-state/men/2016.html
26,2016,Iona,13,22,11,0.6667,-1.78,3.59,27.8,10.5,2628,2011,651,551,422,0.5719409429626018,15.517900744270879,59.95647442872688,https://www.sports-reference.com/cbb/schools/iona/men/2016.html
27,2016,Seton Hall,6,25,9,0.7353,8.28,14.66,26.2,12.9,2522,1999,808,455,469,0.5355656354586072,16.610472034906785,51.00896860986547,https://www.sports-reference.com/cbb/schools/seton-hall/men/2016.html
28,2016,Gonzaga,11,28,8,0.7778,4.23,16.92,28.1,10.6,2840,2081,708,501,418,0.5935164596325213,14.872692597811081,49.554896142433236,https://www.sports-reference.com/cbb/schools/gonzaga/men/2016.html
29,2016,Utah,3,27,9,0.75,8.79,15.5,27.1,9.6,2778,2000,764,557,451,0.5945654407232381,16.18134588613499,57.01125895598772,https://www.sports-reference.com/cbb/schools/utah/men/2016.html
30,2016,Fresno State,14,25,10,0.7143,2.24,5.27,26.5,11.7,2630,2126,805,466,378,0.5301991774856867,13.22510671051711,50.323974082073434,https://www.sports-reference.com/cbb/schools/fresno-state/men/2016.html
31,2016,Dayton,7,25,8,0.7576,4.76,11.34,25.3,9.9,2393,1836,749,480,427,0.5525129758584385,16.470207054031537,57.41626794258373,https://www.sports-reference.com/cbb/schools/dayton/men/2016.html
32,2016,Syracuse,10,23,14,0.6216,9.75,14.62,23.9,12.0,2589,2080,736,493,440,0.5385133785942492,15.472037808034207,55.76923076923077,https://www.sports-reference.com/cbb/schools/syracuse/men/2016.html
33,2016,Michigan State,2,29,6,0.8286,6.94,22.59,28.8,12.2,2793,2078,623,719,406,0.5937197081781542,14.720171711165577,71.25867195242814,https://www.sports-reference.com/cbb/schools/michigan-state/men/2016.html
34,2016,Middle Tennessee,15,25,10,0.7143,-0.7,2.66,26.0,10.5,2539,2025,718,455,419,0.542308152350358,15.181599466651207,50.05500550055005,https://www.sports-reference.com/cbb/schools/middle-tennessee/men/2016.html
35,2016,Wichita State,11,26,9,0.7429,4.24,17.39,24.8,11.7,2535,2023,768,489,346,0.5368669840570625,12.782054881562809,56.40138408304498,https://www.sports-reference.com/cbb/schools/wichita-state/men/2016.html
36,2016,Vanderbilt,11,19,14,0.5758,8.68,17.2,26.0,9.5,2506,1879,747,487,386,0.5675641397303958,14.882329354430771,56.82613768961494,https://www.sports-reference.com/cbb/schools/vanderbilt/men/2016.html
37,2016,Kansas,1,33,5,0.8684,11.22,23.87,28.7,10.6,3089,2207,843,604,478,0.5991264275074478,15.641770726982381,55.311355311355314,https://www.sports-reference.com/cbb/schools/kansas/men/2016.html
38,2016,Austin Peay,16,18,18,0.5,-2.98,-6.04,26.2,11.7,2740,2049,936,479,502,0.5567204694332016,16.943203142930432,50.68783068783069,https://www.sports-reference.com/cbb/schools/austin-peay/men/2016.html
39,2016,Colorado,8,22,12,0.6471,7.64,12.04,25.4,13.1,2576,2029,808,461,454,0.5401506382835959,15.994250524921439,53.29479768786127,https://www.sports-reference.com/cbb/schools/colorado/men/2016.html
40,2016,UConn,9,25,11,0.6944,6.28,15.89,26.2,9.4,2631,2078,615,489,385,0.5601209231031253,14.083991805677496,51.80084745762712,https://www.sports-reference.com/cbb/schools/connecticut/men/2016.html
41,2016,Maryland,5,27,9,0.75,8.31,16.71,26.2,8.9,2725,1941,745,488,458,0.6005377291960508,16.79624468241162,51.74973488865324,https://www.sports-reference.com/cbb/schools/maryland/men/2016.html
42,2016,South Dakota State,12,26,8,0.7647,-1.22,5.44,25.8,11.2,2591,1950,783,381,399,0.5646061049805624,14.813329769223916,43.443557582668184,https://www.sports-reference.com/cbb/schools/south-dakota-state/men/2016.html
43,2016,California,4,23,11,0.6765,7.87,15.39,26.2,11.4,2545,1931,806,430,419,0.5567368439474283,15.491895409370564,48.31460674157304,https://www.sports-reference.com/cbb/schools/california/men/2016.html
44,2016,Hawaii,13,28,6,0.8235,-1.04,9.03,26.3,10.6,2620,1946,873,525,443,0.5622028050057508,15.974786522040157,58.79059350503919,https://www.sports-reference.com/cbb/schools/hawaii/men/2016.html
45,2016,Arizona,6,25,9,0.7353,7.23,18.79,27.8,11.6,2735,1970,863,485,442,0.5819842364196585,15.832533348616622,51.268498942917546,https://www.sports-reference.com/cbb/schools/arizona/men/2016.html
46,2016,Miami (FL),3,27,8,0.7714,10.69,18.52,25.9,9.4,2633,1895,772,438,383,0.5891223799380673,14.631276550227684,48.291069459757445,https://www.sports-reference.com/cbb/schools/miami-fl/men/2016.html
47,2016,Buffalo,14,20,15,0.5714,0.9,1.34,26.1,12.1,2709,2096,867,441,475,0.5467248978801039,16.08816994526635,48.19672131147541,https://www.sports-reference.com/cbb/schools/buffalo/men/2016.html
48,2016,Iowa,7,22,11,0.6667,8.71,17.01,27.5,11.9,2561,2027,669,523,339,0.5516162938966812,12.742636334932113,57.72626931567329,https://www.sports-reference.com/cbb/schools/iowa/men/2016.html
