Winner,Δ Rank,Δ SRS,Δ SOS,Δ WL%,Δ FG/G,Δ OREB/G,Δ TS%,Δ TOV%,Δ AST%
HIGHER,-15.0,31.79,11.94,0.2964,2.299999999999997,2.0,0.025283365993200357,-1.2708591374339555,14.60403344810625
LOWER,-1.0,0.4900000000000002,-3.8899999999999997,0.08819999999999995,3.0,3.0999999999999996,0.01936188687774021,2.0119189733840557,-8.509782294228266
HIGHER,-7.0,9.54,4.639999999999999,0.045599999999999974,-1.0,-1.200000000000001,-0.0070341020004530685,-0.08608589034832903,-0.06096892486614536
LOWER,-9.0,17.830000000000002,7.25,0.07440000000000002,1.0999999999999979,1.299999999999999,0.029014819065288577,0.598655096048951,7.721263965351923
LOWER,-5.0,11.979999999999999,3.1800000000000006,0.0008000000000000229,4.300000000000001,1.4000000000000004,0.035924363505156265,-2.0423841875907556,9.444174459738711
HIGHER,-11.0,19.049999999999997,15.059999999999999,0.020299999999999985,2.1000000000000014,1.200000000000001,0.0005080373165525787,-2.5632736817865442,-9.887005649717509
HIGHER,-3.0,2.9399999999999995,5.3500000000000005,-0.0857,-1.1999999999999993,3.299999999999999,-0.035637382929624484,1.7063669393677383,-10.464730502245814
HIGHER,-13.0,21.78,11.21,0.1552,-0.7999999999999972,2.299999999999999,-0.02681528386792531,-1.3096644849850936,12.024466931030467
HIGHER,-8.0,13.93,0.1999999999999993,0.27790000000000004,3.1999999999999993,3.1999999999999993,0.03955675861581298,0.4823107595914973,4.134361510414486
HIGHER,-8.0,10.05,7.959999999999999,0.005700000000000038,-2.0,1.799999999999999,-0.012095213574539021,1.6061891438766445,-3.443607238749621
HIGHER,-8.0,12.209999999999999,4.859999999999999,0.08750000000000002,4.200000000000003,2.3000000000000007,0.03620188672093827,-2.467960144312068,-8.129750271444081
HIGHER,-5.0,8.280000000000001,1.3199999999999994,0.0695,0.0,-0.5999999999999996,0.004962630720892869,-0.7138314174634157,12.19775638596225
HIGHER,-4.0,12.02,0.33000000000000007,0.22230000000000005,3.599999999999998,0.0,0.05725442306161388,-1.6954357755208118,13.132114657418839
LOWER,-1.0,2.740000000000002,-1.0299999999999994,0.020600000000000063,-2.0,-2.200000000000001,-0.02071780555309688,0.6377741512404658,12.250499001996005
HIGHER,-2.0,7.140000000000001,-0.8399999999999999,0.16180000000000005,0.29999999999999716,-1.1000000000000014,0.025059307093829086,-0.33994367209406384,17.718068535825545
LOWER,-9.0,13.299999999999999,1.419999999999999,0.23060000000000003,2.1999999999999993,3.799999999999999,0.016218423374160684,-1.5924644660603828,-2.571047110432957
LOWER,-6.0,20.08,12.79,0.09319999999999995,-0.09999999999999787,-0.7999999999999989,-0.022759632796526597,-5.593218505882007,21.832258807276077
LOWER,-15.0,30.27,16.06,0.3861,1.5,5.3999999999999995,0.018699537258551002,-1.0749473611413638,15.720378815392188
HIGHER,-8.0,21.19,10.77,0.2167,4.600000000000001,-0.09999999999999964,0.05254476698745303,-3.2286762771500666,16.09446655958284
HIGHER,-4.0,3.3100000000000005,-3.3000000000000007,0.15379999999999994,3.6000000000000014,-1.8999999999999986,0.04606740492332673,-3.13462044800246,-7.415160047421459
HIGHER,-8.0,9.930000000000001,18.13,-0.20589999999999997,-0.40000000000000213,-3.0,-0.012417169673689,2.6337294392285138,15.391722336416578
LOWER,-7.0,4.66,9.71,-0.06389999999999996,-4.700000000000003,0.8000000000000007,-0.059716315875520176,-2.174794529302913,1.8493819306577777
LOWER,-8.0,7.85,0.6199999999999992,0.04760000000000009,1.6999999999999993,-1.5,0.048434073761076446,0.7633594238363806,7.263017784691371
LOWER,-7.0,13.14,11.49,-0.06809999999999994,1.2999999999999972,-0.40000000000000036,0.00894923280510218,0.2357356065462195,5.208846361312418
HIGHER,-8.0,8.409999999999998,3.1399999999999997,0.05559999999999998,0.0,3.6999999999999993,-0.03139995516370275,-1.448386751495141,-4.835421400429425
HIGHER,-14.0,29.509999999999998,16.93,0.29600000000000004,6.599999999999998,-0.3000000000000007,0.09888159621438136,-2.0500714905179063,16.31224326219818
HIGHER,-3.0,6.369999999999999,-1.2700000000000005,-0.02860000000000007,3.5,1.3000000000000007,0.01770023393514608,-1.6826692565569434,-5.025114400114404
LOWER,-7.0,4.130000000000001,2.41,0.009800000000000031,0.8999999999999986,-1.700000000000001,0.01644100612812205,2.0213211911685303,16.784835369993203
HIGHER,-4.0,4.16,0.11999999999999922,0.09670000000000001,1.6000000000000014,-1.5999999999999996,0.03530765096859623,-1.085138335696131,2.938393430434928
HIGHER,-1.0,3.120000000000001,1.1799999999999997,0.12180000000000002,1.1999999999999993,0.5999999999999996,0.04258895538076779,1.5677262741436415,3.636326794146882
HIGHER,-2.0,2.1400000000000006,5.51,-0.05709999999999993,-3.0,-2.4000000000000004,0.0010708081238156586,1.5343214859184737,5.641872890888642
LOWER,-1.0,3.120000000000001,1.1799999999999997,0.12180000000000002,1.1999999999999993,0.5999999999999996,0.04258895538076779,1.5677262741436415,3.636326794146882
LOWER,-1.0,3.120000000000001,1.1799999999999997,0.12180000000000002,1.1999999999999993,0.5999999999999996,0.04258895538076779,1.5677262741436415,3.636326794146882
HIGHER,0.0,2.639999999999999,1.0099999999999998,0.03600000000000003,2.3999999999999986,-1.6999999999999993,0.03974670551646675,1.8371756043389578,10.111083704982661
HIGHER,-15.0,27.73,14.56,0.2649,-0.10000000000000142,0.0,-0.006831578930415305,-4.057595072798035,1.4319328246347638
LOWER,-1.0,1.0099999999999998,-1.79,0.09319999999999995,1.1000000000000014,-7.799999999999999,0.0654473606291357,2.6731203454870105,12.634752377704515
LOWER,-7.0,7.820000000000002,15.1,-0.27780000000000005,-3.400000000000002,-1.4000000000000004,-0.011463346396452745,-0.030004851769330543,-5.6652204218127125
