Winner,Δ Rank,Δ SRS,Δ SOS,Δ WL%,Δ FG/G,Δ OREB/G,Δ TS%,Δ TOV%,Δ AST%
HIGHER,0.0,5.9799999999999995,4.1,0.12460000000000004,-3.099999999999998,0.9000000000000004,-0.028027575378747338,-0.8560053471403712,4.727272727272727
LOWER,0.0,3.200000000000001,4.25,-0.12830000000000008,2.1000000000000014,0.09999999999999964,0.007735871348303891,0.1433296678454674,0.004393094056140967
HIGHER,-15.0,29.26,14.33,0.2611,6.899999999999999,-1.9000000000000004,0.0948412631445622,-2.87795711151087,1.6885245901639365
LOWER,-1.0,2.01,-3.9300000000000006,0.08079999999999998,2.8999999999999986,-2.5,0.0518432608358107,-2.5535016814998706,7.887300669255559
HIGHER,-7.0,13.02,12.91,-0.10980000000000001,0.8000000000000007,3.4000000000000004,-0.04869517082303232,-1.9704741516006923,0.012648116096386275
LOWER,-9.0,12.369999999999997,5.02,0.06320000000000003,0.10000000000000142,4.200000000000001,0.00023833089922442596,-1.4263088383748244,4.719743600543126
HIGHER,-5.0,7.790000000000001,7.470000000000001,-0.1471,0.3000000000000007,0.7000000000000011,-0.021786876685431333,-2.059651972310327,-3.5616382826711543
HIGHER,-11.0,16.72,16.07,-0.07030000000000003,-2.5,-0.5,-0.021390847243676125,-2.6571716864066985,5.075518672199173
LOWER,-3.0,-2.160000000000002,-0.7000000000000011,0.05710000000000004,-0.40000000000000213,0.6999999999999993,-0.0039499514749133935,-0.6243917267351726,1.9095697980684818
HIGHER,-13.0,24.34,9.77,0.18579999999999997,2.799999999999997,-0.20000000000000107,0.04732698341980057,-4.046884124210555,7.7652637104891795
HIGHER,-8.0,14.3,-0.40000000000000036,0.34440000000000004,5.199999999999999,-0.40000000000000036,0.07171184459856195,-4.597216278480399,3.358854260493608
HIGHER,-8.0,15.68,8.940000000000001,0.008299999999999974,-0.8999999999999986,6.0,-0.04048878174337045,-2.2193403334810515,-4.870534093182847
HIGHER,-3.0,2.719999999999999,-0.4800000000000004,0.11209999999999998,-0.1999999999999993,0.1999999999999993,0.015485650626408831,3.1647539244172496,5.043491796499282
HIGHER,-8.0,6.489999999999998,-1.8100000000000005,0.2108,-1.2000000000000028,-0.7000000000000011,0.03794530152326403,0.12761323345912423,9.948465349353683
