ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2010,Kentucky,1,35,3,0.9211,6.82,21.13,28.1,14.2,3012,2228,971,573,538,0.5671803678763502,16.84809159349125,53.75234521575985,https://www.sports-reference.com/cbb/schools/kentucky/men/2010.html
2,2010,ETSU,16,20,15,0.5714,-1.47,-0.83,24.4,12.7,2424,1978,815,382,519,0.518702388085252,18.17481439977588,44.67836257309941,https://www.sports-reference.com/cbb/schools/east-tennessee-state/men/2010.html
3,2010,Texas,8,24,10,0.7059,7.38,18.56,29.6,14.8,2761,2158,878,489,464,0.5425811218714627,15.423891075417508,48.656716417910445,https://www.sports-reference.com/cbb/schools/texas/men/2010.html
4,2010,Wake Forest,9,20,11,0.6452,8.85,11.45,26.2,14.9,2257,1869,762,369,471,0.5119585533598272,17.6056338028169,45.49938347718866,https://www.sports-reference.com/cbb/schools/wake-forest/men/2010.html
5,2010,Temple,5,29,6,0.8286,4.27,12.44,24.3,10.8,2273,1942,533,515,358,0.522163821145682,14.124962517557565,60.51703877790834,https://www.sports-reference.com/cbb/schools/temple/men/2010.html
6,2010,Cornell,12,29,5,0.8529,-0.91,8.76,26.9,10.3,2596,1894,538,543,414,0.609183750093865,16.26898047722343,59.474260679079954,https://www.sports-reference.com/cbb/schools/cornell/men/2010.html
7,2010,Wisconsin,4,24,9,0.7273,7.66,17.84,23.5,9.7,2214,1750,568,412,289,0.5535221408856354,12.62604197612848,53.09278350515464,https://www.sports-reference.com/cbb/schools/wisconsin/men/2010.html
8,2010,Wofford,13,26,9,0.7429,-2.57,4.43,23.6,11.5,2408,1873,830,469,416,0.5379322670002681,15.673272549167358,56.84848484848485,https://www.sports-reference.com/cbb/schools/wofford/men/2010.html
9,2010,Marquette,6,22,12,0.6471,8.23,15.17,25.3,10.1,2485,1890,660,516,353,0.5698495688864428,13.933843846214574,59.930313588850176,https://www.sports-reference.com/cbb/schools/marquette/men/2010.html
10,2010,Washington,11,26,10,0.7222,7.49,15.64,27.9,13.2,2851,2212,905,515,460,0.5461267335836335,14.982737280958895,51.29482071713147,https://www.sports-reference.com/cbb/schools/washington/men/2010.html
11,2010,New Mexico,3,30,5,0.8571,3.84,12.49,25.3,13.1,2655,2023,909,497,387,0.5478835804140391,13.772438041822658,56.03156708004509,https://www.sports-reference.com/cbb/schools/new-mexico/men/2010.html
12,2010,Montana,14,22,10,0.6875,-2.35,3.93,24.7,8.8,2228,1636,603,396,390,0.5859087370879179,17.02075659445211,50.06321112515803,https://www.sports-reference.com/cbb/schools/montana/men/2010.html
13,2010,Clemson,7,21,11,0.6562,7.9,15.71,26.6,13.1,2350,1878,654,453,480,0.5425347222222222,18.142235123367197,53.231492361927145,https://www.sports-reference.com/cbb/schools/clemson/men/2010.html
14,2010,Missouri,10,23,11,0.6765,6.36,17.39,27.2,13.0,2627,2104,714,522,432,0.5431815926158733,15.157043815084066,56.371490280777536,https://www.sports-reference.com/cbb/schools/missouri/men/2010.html
15,2010,West Virginia,2,31,7,0.8158,10.26,19.16,24.8,15.4,2752,2190,868,589,451,0.5350088649724719,14.919349503129425,62.52653927813164,https://www.sports-reference.com/cbb/schools/west-virginia/men/2010.html
16,2010,Morgan State,15,27,10,0.7297,-6.15,-1.18,25.9,15.4,2813,2239,983,461,499,0.5264793076600587,15.73874317146714,48.020833333333336,https://www.sports-reference.com/cbb/schools/morgan-state/men/2010.html
17,2010,Kansas,1,33,3,0.9167,8.25,24.68,28.7,13.0,2937,2111,871,609,470,0.588756494964398,15.855666207864411,58.95450145208132,https://www.sports-reference.com/cbb/schools/kansas/men/2010.html
18,2010,Lehigh,16,22,11,0.6667,-7.79,-3.33,25.5,10.3,2478,1853,799,495,429,0.5620169104038901,16.28973708592172,58.788598574821854,https://www.sports-reference.com/cbb/schools/lehigh/men/2010.html
19,2010,UNLV,8,25,9,0.7353,4.82,12.57,26.4,9.9,2485,1950,637,551,395,0.5571049374966371,15.046014139444173,61.29032258064516,https://www.sports-reference.com/cbb/schools/nevada-las-vegas/men/2010.html
20,2010,Northern Iowa,9,30,5,0.8571,4.27,12.03,21.3,9.5,2216,1741,645,367,372,0.5472145397076255,15.520694259012014,49.129852744310575,https://www.sports-reference.com/cbb/schools/northern-iowa/men/2010.html
21,2010,Michigan State,5,28,9,0.7568,8.17,15.33,26.3,13.2,2658,2068,764,606,514,0.5527918274990018,17.613838857362175,62.217659137577,https://www.sports-reference.com/cbb/schools/michigan-state/men/2010.html
22,2010,New Mexico State,12,22,12,0.6471,1.66,2.06,27.0,10.5,2662,1997,767,484,437,0.5701483842226106,15.767748639715965,52.66594124047878,https://www.sports-reference.com/cbb/schools/new-mexico-state/men/2010.html
23,2010,Maryland,4,24,9,0.7273,7.95,17.75,29.3,12.8,2629,2052,689,545,383,0.5581361775845378,13.987495252286207,56.418219461697724,https://www.sports-reference.com/cbb/schools/maryland/men/2010.html
24,2010,Houston,13,19,16,0.5429,3.48,6.74,27.4,12.6,2751,2282,768,435,315,0.5250160310238481,10.732830877843348,45.407098121085596,https://www.sports-reference.com/cbb/schools/houston/men/2010.html
25,2010,Tennessee,6,28,9,0.7568,7.75,16.05,26.8,11.9,2720,2174,775,530,490,0.5407554671968191,16.306156405990016,53.48133198789102,https://www.sports-reference.com/cbb/schools/tennessee/men/2010.html
26,2010,San Diego State,11,25,9,0.7353,4.21,11.34,25.7,13.1,2389,1846,741,458,453,0.5499438316053111,17.256879895163504,52.34285714285714,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2010.html
27,2010,Georgetown,3,23,11,0.6765,9.56,17.03,26.6,9.8,2500,1815,672,524,473,0.5922262019822996,18.307220708446867,57.90055248618785,https://www.sports-reference.com/cbb/schools/georgetown/men/2010.html
28,2010,Ohio,14,22,15,0.5946,-0.03,4.56,25.0,12.0,2763,2153,883,524,473,0.5435723504044824,15.690723564613934,56.648648648648646,https://www.sports-reference.com/cbb/schools/ohio/men/2010.html
29,2010,Oklahoma State,7,22,11,0.6667,6.97,12.34,25.4,9.9,2437,1861,679,413,418,0.5641830573767455,16.21562907330395,49.225268176400476,https://www.sports-reference.com/cbb/schools/oklahoma-state/men/2010.html
30,2010,Georgia Tech,10,23,13,0.6389,9.02,14.11,26.3,12.9,2621,2064,779,508,574,0.5445079692200302,19.256833827614432,53.586497890295355,https://www.sports-reference.com/cbb/schools/georgia-tech/men/2010.html
31,2010,Ohio State,2,29,8,0.7838,7.37,19.49,26.6,8.8,2740,1999,716,545,413,0.5920381670152634,15.144625674724244,55.442522889114954,https://www.sports-reference.com/cbb/schools/ohio-state/men/2010.html
32,2010,UCSB,15,20,10,0.6667,-1.09,-0.13,22.5,8.9,2028,1522,698,414,460,0.5543649405178447,20.095058363039072,61.42433234421365,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2010.html
33,2010,Winthrop,16,19,14,0.5758,-7.31,-8.68,22.3,13.6,2042,1934,696,346,402,0.4557547405635111,15.214363570303986,47.074829931972786,https://www.sports-reference.com/cbb/schools/winthrop/men/2010.html
34,2010,Arkansas-Pine Bluff,16,18,16,0.5294,-7.68,-8.29,21.3,12.4,2166,1778,861,421,569,0.502123476938484,20.874299298564846,58.06896551724138,https://www.sports-reference.com/cbb/schools/arkansas-pine-bluff/men/2010.html
35,2010,Duke,1,35,5,0.875,9.21,25.21,26.2,14.2,3079,2375,899,555,429,0.5556638369138369,13.40809361287177,52.90753098188751,https://www.sports-reference.com/cbb/schools/duke/men/2010.html
36,2010,California,8,24,11,0.6857,8.26,17.29,27.6,11.3,2703,2028,717,500,421,0.5767064365814942,15.228903808311147,51.75983436853002,https://www.sports-reference.com/cbb/schools/california/men/2010.html
37,2010,Louisville,9,20,13,0.6061,7.99,14.08,26.5,14.5,2505,1960,700,511,453,0.5522486772486772,16.648291069459756,58.333333333333336,https://www.sports-reference.com/cbb/schools/louisville/men/2010.html
38,2010,Texas A&M,5,24,10,0.7059,9.8,15.24,23.9,11.8,2426,1846,892,417,417,0.5418855652049605,15.703375660897464,51.291512915129154,https://www.sports-reference.com/cbb/schools/texas-am/men/2010.html
39,2010,Utah State,12,27,8,0.7714,1.23,13.62,26.9,10.3,2559,1928,574,584,358,0.5867758740873904,14.102483297617548,62.06163655685441,https://www.sports-reference.com/cbb/schools/utah-state/men/2010.html
40,2010,Purdue,4,29,6,0.8286,8.81,17.52,24.8,10.0,2467,1957,755,493,381,0.5388345273457977,14.26859411280054,56.86274509803921,https://www.sports-reference.com/cbb/schools/purdue/men/2010.html
41,2010,Siena,13,27,7,0.7941,-1.17,8.48,27.4,13.0,2554,2048,793,486,418,0.532767051048846,14.849445099683116,52.25806451612903,https://www.sports-reference.com/cbb/schools/siena/men/2010.html
