Winner,Δ Rank,Δ SRS,Δ SOS,Δ WL%,Δ FG/G,Δ OREB/G,Δ TS%,Δ TOV%,Δ AST%
HIGHER,-15.0,21.959999999999997,8.290000000000001,0.3497,3.700000000000003,1.5,0.048477979791098136,-1.3267228062846286,9.07398264266044
LOWER,-1.0,7.109999999999999,-1.4699999999999998,0.060699999999999976,3.400000000000002,-0.09999999999999964,0.030622568511635473,-2.181742727399392,3.157332940721787
LOWER,-7.0,3.6799999999999997,5.18,-0.02429999999999999,-2.599999999999998,0.5,-0.087019928948183,-2.144017959665865,1.0427780988283857
HIGHER,-9.0,13.41,10.23,-0.015600000000000058,-0.10000000000000142,-1.8000000000000007,0.015589873885367367,-3.0472305730388776,-3.755701343330209
LOWER,-5.0,-0.47000000000000064,0.7400000000000002,-0.07509999999999994,-2.599999999999998,-3.0999999999999996,0.023722835302809275,-1.048893434744322,8.635492871718704
HIGHER,-11.0,8.56,6.1899999999999995,0.16959999999999997,0.6000000000000014,4.299999999999999,-0.038025156673878846,-3.248318552629451,5.968355954887066
LOWER,-3.0,-1.6799999999999997,1.54,-0.020299999999999985,-0.5999999999999979,0.09999999999999964,-0.0006468703936510778,2.985191308283131,-3.1399979188503906
HIGHER,-13.0,20.34,16.41,0.08609999999999995,-1.0999999999999979,0.0,0.008529557312413227,-0.8193936683377157,14.5057059447983
HIGHER,-8.0,9.68,-2.0299999999999994,0.27590000000000003,1.9000000000000021,-0.7000000000000011,0.05522181451652297,-0.7575422093256492,8.252961738571194
LOWER,-8.0,9.08,8.57,-0.12560000000000004,-3.3999999999999986,-0.6000000000000014,-0.0556616092082296,-3.6429385010949495,-6.381477173925312
LOWER,-8.0,-3.1500000000000004,-3.6500000000000004,0.13490000000000002,-2.599999999999998,-0.09999999999999964,0.0017568468304055562,-1.210299239136237,4.736746362913621
HIGHER,-8.0,1.7699999999999996,3.8999999999999995,0.13929999999999998,-2.3999999999999986,2.4000000000000004,-0.008172727643401378,-0.23769431195464108,6.1550489973541005
HIGHER,-11.0,12.37,7.73,0.06820000000000004,1.2000000000000028,3.8999999999999986,-0.04200338221751487,0.5791111162678213,-5.7219154633201015
HIGHER,-9.0,3.5199999999999996,2.7699999999999996,0.09360000000000002,-3.099999999999998,2.200000000000001,-0.011117868611161597,-0.06338777782947069,11.231718561000164
LOWER,-1.0,1.9699999999999989,-3.4399999999999995,0.10530000000000006,3.3000000000000007,-1.200000000000001,0.03217150290387827,1.9287420903618262,-8.774194062371784
HIGHER,-1.0,5.52,-2.01,0.10089999999999999,3.8999999999999986,-2.4000000000000004,0.05374762999192606,0.9363167047349865,-3.5720378260503196
