ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2014,UConn,1,40,0,1.0,12.84,47.09,31.3,10.7,3283,2487,648,850,462,0.5921460831421439,14.285184223219918,67.94564348521183,https://www.sports-reference.com/cbb/schools/connecticut/women/2014.html
2,2014,Prairie View A&M,16,14,18,0.4375,-7.83,-13.49,21.6,11.4,2069,1950,783,319,549,0.4508568240852117,19.307056043214043,46.164978292329955,https://www.sports-reference.com/cbb/schools/prairie-view/women/2014.html
3,2014,Georgia,8,20,12,0.625,9.5,16.84,24.9,12.8,2114,1939,561,444,501,0.4835669582403103,18.64643968379211,55.778894472361806,https://www.sports-reference.com/cbb/schools/georgia/women/2014.html
4,2014,Saint Joseph's,9,23,10,0.697,6.27,13.3,26.2,8.5,2358,1997,577,537,395,0.5237951379016207,14.928870545905331,62.08092485549133,https://www.sports-reference.com/cbb/schools/saint-josephs/women/2014.html
5,2014,NC State,5,25,8,0.7576,10.72,19.56,26.9,11.6,2479,1991,626,572,444,0.5468929245865763,16.381104174967902,64.41441441441441,https://www.sports-reference.com/cbb/schools/north-carolina-state/women/2014.html
6,2014,BYU,12,28,7,0.8,6.93,14.7,24.4,10.0,2519,1962,810,583,562,0.5432625948930296,19.51117900291626,68.18713450292398,https://www.sports-reference.com/cbb/schools/brigham-young/women/2014.html
7,2014,Nebraska,4,26,7,0.7879,9.3,21.51,26.6,9.2,2494,1997,635,561,408,0.5477947636619223,15.198927134555207,63.89521640091116,https://www.sports-reference.com/cbb/schools/nebraska/women/2014.html
8,2014,Fresno State,13,22,11,0.6667,0.97,5.26,24.2,9.6,2314,1955,631,452,482,0.5182205819119966,17.75557716676981,56.5,https://www.sports-reference.com/cbb/schools/fresno-state/women/2014.html
9,2014,Gonzaga,6,29,5,0.8529,5.25,23.84,28.1,14.4,2553,2222,662,549,441,0.5079020244461421,14.927495024168325,57.4869109947644,https://www.sports-reference.com/cbb/schools/gonzaga/women/2014.html
10,2014,James Madison,11,29,6,0.8286,1.15,20.12,26.5,14.2,2622,2174,742,536,513,0.5242993345277707,17.02350770537717,57.82092772384035,https://www.sports-reference.com/cbb/schools/james-madison/women/2014.html
11,2014,Texas A&M,3,27,9,0.75,13.33,24.3,27.1,11.8,2541,2166,733,583,538,0.5105444199765322,17.776191797840426,59.73360655737705,https://www.sports-reference.com/cbb/schools/texas-am/women/2014.html
12,2014,North Dakota,14,22,10,0.6875,-0.72,3.54,23.1,12.7,2216,1770,848,422,587,0.5170032476016275,21.500886407923463,57.027027027027025,https://www.sports-reference.com/cbb/schools/north-dakota/women/2014.html
13,2014,DePaul,7,29,7,0.8056,7.59,19.51,30.1,11.9,3006,2409,770,705,514,0.5469830409782371,15.758170335397633,64.97695852534562,https://www.sports-reference.com/cbb/schools/depaul/women/2014.html
14,2014,Oklahoma,10,18,15,0.5455,13.9,22.47,26.5,10.2,2557,1994,791,464,523,0.5458916158562621,18.254544439170132,53.089244851258584,https://www.sports-reference.com/cbb/schools/oklahoma/women/2014.html
15,2014,Duke,2,28,7,0.8,17.38,33.72,30.5,12.8,2800,2138,728,588,593,0.569494614208077,19.43421207870692,55.10777881911903,https://www.sports-reference.com/cbb/schools/duke/women/2014.html
16,2014,Winthrop,15,24,9,0.7273,-6.82,1.3,25.4,12.5,2258,2021,648,443,460,0.48956689157546013,16.629791910690788,52.80095351609059,https://www.sports-reference.com/cbb/schools/winthrop/women/2014.html
17,2014,Tennessee,1,29,6,0.8286,14.78,29.75,28.5,14.6,2725,2184,793,536,568,0.5379167127268133,18.317144589347677,53.653653653653656,https://www.sports-reference.com/cbb/schools/tennessee/women/2014.html
18,2014,Northwestern State,16,21,13,0.6176,-4.97,-4.72,23.1,8.8,2166,1862,627,467,427,0.506576608602915,16.647952340850253,59.4147582697201,https://www.sports-reference.com/cbb/schools/northwestern-state/women/2014.html
19,2014,St. John's (NY),8,23,11,0.6765,8.51,12.66,24.2,10.4,2254,1912,755,410,514,0.5021834061135372,18.63534188963817,49.817739975698665,https://www.sports-reference.com/cbb/schools/st-johns-ny/women/2014.html
20,2014,USC,9,22,13,0.6286,12.46,15.03,24.1,10.4,2350,2038,739,506,533,0.49721559268098653,18.403679354731782,60.09501187648456,https://www.sports-reference.com/cbb/schools/southern-california/women/2014.html
21,2014,Texas,5,22,12,0.6471,14.64,24.32,25.4,12.9,2369,1983,660,501,609,0.5210257763701944,21.128226477935055,58.05330243337196,https://www.sports-reference.com/cbb/schools/texas/women/2014.html
22,2014,Penn,12,22,7,0.7586,-1.1,7.25,22.6,9.5,1885,1614,603,416,394,0.5015111848966648,17.331479950029035,63.41463414634146,https://www.sports-reference.com/cbb/schools/pennsylvania/women/2014.html
23,2014,Maryland,4,28,7,0.8,12.76,31.94,30.6,13.2,2864,2217,728,660,518,0.5643750098529157,16.95403427464226,61.6822429906542,https://www.sports-reference.com/cbb/schools/maryland/women/2014.html
24,2014,Army,13,25,8,0.7576,-3.31,3.1,22.7,11.4,2196,1821,663,391,408,0.519709190048847,16.185851661430068,52.20293724966622,https://www.sports-reference.com/cbb/schools/army/women/2014.html
25,2014,Iowa,6,27,9,0.75,10.15,18.98,27.9,8.9,2814,2181,750,644,512,0.5603345280764636,16.93681773073106,64.07960199004975,https://www.sports-reference.com/cbb/schools/iowa/women/2014.html
26,2014,Marist,11,27,7,0.7941,-2.78,9.43,24.4,6.2,2460,1776,729,553,415,0.5866193555771761,16.52227919864955,66.62650602409639,https://www.sports-reference.com/cbb/schools/marist/women/2014.html
27,2014,Louisville,3,33,5,0.8684,11.39,30.97,28.9,13.1,2999,2405,810,626,588,0.5430216556819004,17.555383053681258,57.06472196900638,https://www.sports-reference.com/cbb/schools/louisville/women/2014.html
28,2014,Idaho,14,25,9,0.7353,-3.06,6.62,26.0,10.4,2479,2144,603,524,414,0.514460511679644,14.663587549409915,59.2090395480226,https://www.sports-reference.com/cbb/schools/idaho/women/2014.html
29,2014,LSU,7,21,13,0.6176,14.84,19.75,25.3,13.4,2379,2057,723,426,570,0.5008168008353262,19.354050089639813,49.53488372093023,https://www.sports-reference.com/cbb/schools/louisiana-state/women/2014.html
30,2014,Georgia Tech,10,20,12,0.625,12.01,19.95,29.2,15.9,2549,2193,751,424,528,0.5050645151063627,17.303305980127416,45.2991452991453,https://www.sports-reference.com/cbb/schools/georgia-tech/women/2014.html
31,2014,West Virginia,2,30,5,0.8571,11.78,26.55,24.9,12.3,2581,2037,903,488,490,0.5301275099411745,16.75603217158177,55.96330275229358,https://www.sports-reference.com/cbb/schools/west-virginia/women/2014.html
32,2014,Albany (NY),15,28,5,0.8485,-9.11,7.07,26.7,12.3,2358,1860,730,516,535,0.5405281496423987,19.6966350047861,58.50340136054422,https://www.sports-reference.com/cbb/schools/albany-ny/women/2014.html
33,2014,Notre Dame,1,37,1,0.9737,16.9,41.35,32.3,12.6,3271,2423,829,765,547,0.5866717364479008,16.4029795247634,62.34718826405868,https://www.sports-reference.com/cbb/schools/notre-dame/women/2014.html
34,2014,Robert Morris,16,21,12,0.6364,-6.91,-2.98,24.5,13.3,2283,1975,679,479,519,0.5020318767152205,18.583766596485194,59.135802469135804,https://www.sports-reference.com/cbb/schools/robert-morris/women/2014.html
35,2014,Vanderbilt,8,18,13,0.5806,11.46,16.36,25.3,9.8,2218,1705,661,493,511,0.5556557639890973,20.384228750139616,62.96296296296296,https://www.sports-reference.com/cbb/schools/vanderbilt/women/2014.html
36,2014,Arizona State,9,23,10,0.697,12.4,16.55,24.4,12.4,2304,1912,807,457,551,0.5081426328140163,19.552319309600865,56.840796019900495,https://www.sports-reference.com/cbb/schools/arizona-state/women/2014.html
37,2014,Oklahoma State,5,25,9,0.7353,13.58,23.49,26.2,12.3,2404,2109,680,477,469,0.49912797940370407,16.30056999860976,53.47533632286996,https://www.sports-reference.com/cbb/schools/oklahoma-state/women/2014.html
38,2014,Florida Gulf Coast,12,26,8,0.7647,-1.41,9.14,23.8,8.6,2382,1965,631,497,414,0.531070524025256,15.583594314622983,61.50990099009901,https://www.sports-reference.com/cbb/schools/florida-gulf-coast/women/2014.html
39,2014,Purdue,4,22,9,0.7097,13.09,19.71,25.7,11.1,2312,1897,650,506,488,0.5295464956481906,18.27031074503931,63.40852130325815,https://www.sports-reference.com/cbb/schools/purdue/women/2014.html
40,2014,Akron,13,23,10,0.697,-0.96,6.91,29.1,12.2,2706,2138,754,610,478,0.5478265094584088,16.215702770917577,63.541666666666664,https://www.sports-reference.com/cbb/schools/akron/women/2014.html
41,2014,Syracuse,6,23,10,0.697,12.57,21.64,25.6,14.8,2396,2143,639,455,461,0.49419180252128575,15.978316627154127,53.84615384615385,https://www.sports-reference.com/cbb/schools/syracuse/women/2014.html
42,2014,Chattanooga,11,29,4,0.8788,-5.69,7.83,26.2,10.0,2302,1939,553,503,407,0.5274203599838704,15.718412556192359,58.083140877598154,https://www.sports-reference.com/cbb/schools/chattanooga/women/2014.html
43,2014,Kentucky,3,26,9,0.7429,13.22,26.05,29.4,13.7,2845,2369,883,496,538,0.5158620789695089,16.32519298927028,48.202137998056365,https://www.sports-reference.com/cbb/schools/kentucky/women/2014.html
44,2014,Wright State,14,26,9,0.7429,-1.86,4.14,28.6,12.3,2916,2451,876,435,422,0.5140246224140119,12.950982678827906,43.41317365269461,https://www.sports-reference.com/cbb/schools/wright-state/women/2014.html
45,2014,California,7,22,10,0.6875,13.36,17.14,25.1,12.6,2232,2019,746,406,464,0.4754520202450538,16.505172094876283,50.49751243781095,https://www.sports-reference.com/cbb/schools/california/women/2014.html
46,2014,Fordham,10,25,8,0.7576,1.35,11.93,24.8,9.3,2207,1862,459,527,437,0.5346518343378748,17.47329025654149,64.42542787286064,https://www.sports-reference.com/cbb/schools/fordham/women/2014.html
