ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2017,UConn,1,36,1,0.973,14.57,46.79,32.7,9.7,3222,2295,642,863,437,0.6250290981889287,14.496695947559777,71.32231404958678,https://www.sports-reference.com/cbb/schools/connecticut/women/2017.html
2,2017,Albany (NY),16,21,12,0.6364,-3.7,-2.07,25.5,13.0,2186,2023,503,509,642,0.48700720039923,22.242855954987665,60.451306413301666,https://www.sports-reference.com/cbb/schools/albany-ny/women/2017.html
3,2017,Syracuse,8,22,11,0.6667,11.69,22.99,27.6,14.8,2595,2283,630,491,437,0.5067963440356222,14.580274923261712,53.89681668496158,https://www.sports-reference.com/cbb/schools/syracuse/women/2017.html
4,2017,Iowa State,9,18,13,0.5806,13.43,18.43,25.7,10.0,2289,1938,557,471,367,0.5242593033695513,14.391705358263271,59.02255639097744,https://www.sports-reference.com/cbb/schools/iowa-state/women/2017.html
5,2017,Texas A&M,5,22,12,0.6471,13.07,18.69,25.1,11.4,2337,1974,641,526,461,0.5179429442740378,16.966993492918764,61.52046783625731,https://www.sports-reference.com/cbb/schools/texas-am/women/2017.html
6,2017,Penn,12,22,8,0.7333,-0.64,7.29,22.7,11.5,1838,1734,408,432,323,0.48026673355909527,14.442079659470965,63.529411764705884,https://www.sports-reference.com/cbb/schools/pennsylvania/women/2017.html
7,2017,UCLA,4,25,9,0.7353,17.23,27.58,26.9,12.7,2520,2220,666,516,393,0.5013847770031515,13.52355783127555,56.39344262295082,https://www.sports-reference.com/cbb/schools/ucla/women/2017.html
8,2017,Boise State,13,25,8,0.7576,3.11,7.33,25.8,12.4,2266,2135,444,494,489,0.4861909747850117,17.344361840985187,57.98122065727699,https://www.sports-reference.com/cbb/schools/boise-state/women/2017.html
9,2017,West Virginia,6,24,11,0.6857,11.23,22.66,26.8,10.6,2589,2126,644,551,553,0.5372796095228608,18.6675488461902,58.67944621938232,https://www.sports-reference.com/cbb/schools/west-virginia/women/2017.html
10,2017,Elon,11,27,7,0.7941,2.37,12.85,26.0,13.3,2399,2072,717,453,491,0.5024125856551678,17.05761374058531,51.186440677966104,https://www.sports-reference.com/cbb/schools/elon/women/2017.html
11,2017,Maryland,3,32,3,0.9143,8.22,33.05,34.1,14.4,3125,2340,736,694,513,0.5865592528079764,16.148122033215397,58.12395309882747,https://www.sports-reference.com/cbb/schools/maryland/women/2017.html
12,2017,Bucknell,14,27,6,0.8182,-4.37,4.0,23.5,9.2,2224,1766,603,440,502,0.5474272886595908,19.815893767861937,56.70103092783505,https://www.sports-reference.com/cbb/schools/bucknell/women/2017.html
13,2017,Temple,7,24,8,0.75,6.47,15.72,25.2,13.0,2238,2043,568,462,415,0.4880240043263611,15.325415817306272,57.24907063197026,https://www.sports-reference.com/cbb/schools/temple/women/2017.html
14,2017,Oregon,10,23,14,0.6216,16.81,21.92,27.0,9.8,2622,2219,551,611,514,0.5326150546021841,17.274756002473584,61.22244488977956,https://www.sports-reference.com/cbb/schools/oregon/women/2017.html
15,2017,Duke,2,28,6,0.8235,11.56,29.82,27.4,10.0,2506,1970,609,530,520,0.5598848951723892,18.854515656499732,56.80600214362272,https://www.sports-reference.com/cbb/schools/duke/women/2017.html
16,2017,Hampton,15,20,13,0.6061,-6.18,-5.99,21.2,11.7,1996,2045,711,355,488,0.42326875445322837,17.147836842549122,50.64194008559201,https://www.sports-reference.com/cbb/schools/hampton/women/2017.html
17,2017,Notre Dame,1,33,4,0.8919,15.83,33.64,30.9,10.7,2963,2315,631,696,461,0.5714252653665762,15.0967370089467,60.83916083916084,https://www.sports-reference.com/cbb/schools/notre-dame/women/2017.html
18,2017,Robert Morris,16,22,11,0.6667,-12.55,-8.67,23.3,9.6,2074,1871,498,462,519,0.4961437620806461,19.891764273011592,60.15625,https://www.sports-reference.com/cbb/schools/robert-morris/women/2017.html
19,2017,Green Bay,8,27,6,0.8182,-0.57,17.16,26.1,10.8,2290,1898,454,522,420,0.5458203035618945,16.681494661921707,60.556844547563806,https://www.sports-reference.com/cbb/schools/green-bay/women/2017.html
20,2017,Purdue,9,23,13,0.6389,9.45,17.01,25.1,9.7,2425,2094,618,572,503,0.5124856292689525,17.532730086583104,63.27433628318584,https://www.sports-reference.com/cbb/schools/purdue/women/2017.html
21,2017,Ohio State,5,28,7,0.8,10.11,24.28,31.5,12.6,2999,2426,756,569,477,0.5435649450453847,14.742060303371204,51.6802906448683,https://www.sports-reference.com/cbb/schools/ohio-state/women/2017.html
22,2017,Western Kentucky,12,27,7,0.7941,0.66,13.81,26.9,12.5,2553,2105,626,486,350,0.5362454000100821,12.818446843732145,53.114754098360656,https://www.sports-reference.com/cbb/schools/western-kentucky/women/2017.html
23,2017,Kentucky,4,22,11,0.6667,15.52,22.89,25.7,10.0,2339,1988,632,426,379,0.516089458448069,14.32848911942172,50.235849056603776,https://www.sports-reference.com/cbb/schools/kentucky/women/2017.html
24,2017,Belmont,13,27,6,0.8182,-5.16,6.46,27.7,11.8,2560,1998,626,590,438,0.5630234358505173,16.15377806626737,64.48087431693989,https://www.sports-reference.com/cbb/schools/belmont/women/2017.html
25,2017,NC State,6,23,9,0.7188,9.13,21.13,24.8,10.2,2278,1886,639,468,420,0.5255726388453091,16.234017223519228,59.09090909090909,https://www.sports-reference.com/cbb/schools/north-carolina-state/women/2017.html
26,2017,Auburn,11,17,15,0.5312,12.45,14.17,22.5,11.5,1998,1928,540,390,415,0.46130402659770964,16.08153142679997,54.24200278164117,https://www.sports-reference.com/cbb/schools/auburn/women/2017.html
27,2017,Texas,3,25,9,0.7353,17.28,29.16,29.5,14.2,2517,2233,561,476,507,0.5074924188657333,16.97446130358506,47.50499001996008,https://www.sports-reference.com/cbb/schools/texas/women/2017.html
28,2017,Central Arkansas,14,26,5,0.8387,-9.62,0.64,26.4,10.5,2122,1745,533,482,410,0.5359885224700938,17.15825772540092,58.924205378973106,https://www.sports-reference.com/cbb/schools/central-arkansas/women/2017.html
29,2017,Kansas State,7,23,11,0.6765,16.88,21.91,24.1,10.1,2294,1946,681,500,495,0.5107675317504141,18.061474692042736,61.12469437652812,https://www.sports-reference.com/cbb/schools/kansas-state/women/2017.html
30,2017,Drake,10,28,5,0.8485,-0.8,15.2,30.6,10.6,2712,2081,561,712,502,0.5825142621486012,17.739518842054675,70.4950495049505,https://www.sports-reference.com/cbb/schools/drake/women/2017.html
