ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
42,2023,Toledo,12,29,5,0.8529,1.19,10.51,25.6,8.6,2482,1935,662,504,422,0.5574321289325691,15.934870935097496,57.79816513761468,https://www.sports-reference.com/cbb/schools/toledo/women/2023.html
43,2023,Tennessee,4,25,12,0.6757,17.52,28.66,28.6,14.9,2852,2360,752,583,566,0.5299381614936377,17.378595465598977,55.103969754253306,https://www.sports-reference.com/cbb/schools/tennessee/women/2023.html
44,2023,Saint Louis,13,17,18,0.4857,3.63,2.28,25.4,14.3,2417,2231,590,486,607,0.48522444390909825,19.59581611570248,54.60674157303371,https://www.sports-reference.com/cbb/schools/saint-louis/women/2023.html
45,2023,UNC,6,22,11,0.6667,15.29,24.41,25.6,11.5,2275,2029,564,416,480,0.4995257250259095,17.409218181026855,49.23076923076923,https://www.sports-reference.com/cbb/schools/north-carolina/women/2023.html
46,2023,Ohio State,3,28,8,0.7778,15.3,26.91,29.4,10.5,2882,2296,718,616,494,0.5517014303654016,15.905110241087986,58.168083097261565,https://www.sports-reference.com/cbb/schools/ohio-state/women/2023.html
47,2023,James Madison,14,26,8,0.7647,-4.31,3.48,24.4,12.8,2365,2028,679,406,480,0.5082174354037373,17.101569068962075,48.974668275030155,https://www.sports-reference.com/cbb/schools/james-madison/women/2023.html
48,2023,Baylor,7,20,13,0.6061,14.78,23.02,26.8,12.2,2368,2072,542,575,504,0.5124476299297116,17.907393195190586,65.118912797282,https://www.sports-reference.com/cbb/schools/baylor/women/2023.html
49,2023,Alabama,10,20,11,0.6452,11.72,21.37,25.1,10.8,2170,1765,461,416,482,0.5513659647125783,19.67475426966659,53.47043701799486,https://www.sports-reference.com/cbb/schools/alabama/women/2023.html
50,2023,UConn,2,31,6,0.8378,16.96,34.04,28.8,10.9,2808,2154,610,695,608,0.5795904887714662,20.06335797254488,65.25821596244131,https://www.sports-reference.com/cbb/schools/connecticut/women/2023.html
51,2023,Vermont,15,25,7,0.7812,-10.15,-3.47,23.2,10.2,1961,1734,423,447,425,0.5106451680103327,18.12273998771918,60.32388663967611,https://www.sports-reference.com/cbb/schools/vermont/women/2023.html
52,2023,Sacred Heart,16,19,14,0.5758,-12.95,-11.02,22.8,12.6,2056,1974,579,345,511,0.4612430230262567,18.65126872426782,45.87765957446808,https://www.sports-reference.com/cbb/schools/sacred-heart/women/2023.html
53,2023,Southern,16,18,15,0.5455,-5.49,-10.75,21.4,10.4,1898,1868,562,335,506,0.44864036912370936,19.3035463590307,47.38330975954738,https://www.sports-reference.com/cbb/schools/southern/women/2023.html
54,2023,Stanford,1,29,6,0.8286,15.99,33.91,28.1,14.0,2664,2160,625,572,470,0.5470225872689939,16.179001721170398,58.18921668362157,https://www.sports-reference.com/cbb/schools/stanford/women/2023.html
55,2023,Ole Miss,8,25,9,0.7353,11.96,23.87,25.7,14.6,2334,2100,628,419,489,0.49109547535685427,17.066156659640107,47.94050343249428,https://www.sports-reference.com/cbb/schools/mississippi/women/2023.html
56,2023,Gonzaga,9,28,5,0.8485,5.43,17.16,25.9,12.3,2364,1912,501,474,473,0.5542946108683011,18.154323262097765,55.373831775700936,https://www.sports-reference.com/cbb/schools/gonzaga/women/2023.html
57,2023,Louisville,5,26,12,0.6842,15.9,24.96,27.6,12.3,2785,2329,640,568,566,0.5334022830000766,17.817792608449285,54.19847328244275,https://www.sports-reference.com/cbb/schools/louisville/women/2023.html
58,2023,Drake,12,22,10,0.6875,2.95,16.08,28.6,10.9,2533,1902,624,666,560,0.5818815010842798,20.46364779138773,72.78688524590164,https://www.sports-reference.com/cbb/schools/drake/women/2023.html
59,2023,Texas,4,26,10,0.7222,14.18,29.59,27.8,15.2,2623,2247,698,559,548,0.5134840962836515,17.665338542674043,55.78842315369261,https://www.sports-reference.com/cbb/schools/texas/women/2023.html
60,2023,East Carolina,13,23,10,0.697,2.01,7.95,22.7,15.1,2067,2008,730,436,555,0.4437145801133437,19.2427709590181,58.288770053475936,https://www.sports-reference.com/cbb/schools/east-carolina/women/2023.html
61,2023,Colorado,6,25,9,0.7353,14.51,24.4,25.8,12.2,2353,2020,575,516,518,0.5175978882534096,18.55965603726263,58.836944127708094,https://www.sports-reference.com/cbb/schools/colorado/women/2023.html
62,2023,Middle Tennessee,11,28,5,0.8485,2.75,18.78,24.9,11.0,2424,1906,661,426,396,0.5517015349319931,15.272828250104132,51.76184690157959,https://www.sports-reference.com/cbb/schools/middle-tennessee/women/2023.html
63,2023,Duke,3,26,7,0.7879,15.24,27.82,24.1,12.0,2099,1911,489,456,507,0.49361289837077177,19.254431937292075,57.28643216080402,https://www.sports-reference.com/cbb/schools/duke/women/2023.html
64,2023,Iona,14,26,7,0.7879,-10.45,-2.93,24.5,7.0,2079,1708,313,498,616,0.5631948507899356,25.0231545423525,61.557478368355994,https://www.sports-reference.com/cbb/schools/iona/women/2023.html
65,2023,Florida State,7,23,10,0.697,12.7,25.06,28.1,12.5,2617,2191,720,462,447,0.5217720711380492,15.127927440097467,49.83818770226537,https://www.sports-reference.com/cbb/schools/florida-state/women/2023.html
66,2023,Georgia,10,22,12,0.6471,13.91,22.23,25.4,12.8,2280,1979,618,510,560,0.5064595809713361,19.922303018228906,59.164733178654295,https://www.sports-reference.com/cbb/schools/georgia/women/2023.html
67,2023,Iowa,2,31,7,0.8158,17.75,33.25,31.2,8.5,3316,2325,771,794,545,0.6223163078401346,16.98221385748651,66.89132266217355,https://www.sports-reference.com/cbb/schools/iowa/women/2023.html
68,2023,Southeastern Louisiana,15,21,10,0.6774,-6.82,-3.64,23.6,10.5,1924,1811,492,359,399,0.4744806360605283,16.443572582506345,49.11080711354309,https://www.sports-reference.com/cbb/schools/southeastern-louisiana/women/2023.html
