ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
29,2016,Oklahoma State,7,21,10,0.6774,10.13,17.13,25.2,11.8,2018,1851,552,518,472,0.48188052801497694,18.395248413799553,66.41025641025641,https://www.sports-reference.com/cbb/schools/oklahoma-state/women/2016.html
30,2016,St. Bonaventure,10,24,8,0.75,3.77,10.68,23.0,6.7,2010,1736,458,459,480,0.5187043230521492,19.855058076044873,62.36413043478261,https://www.sports-reference.com/cbb/schools/st-bonaventure/women/2016.html
31,2016,Oregon State,2,32,5,0.8649,14.82,29.76,24.8,10.5,2475,2105,534,573,552,0.5288551941058821,19.087400932239728,62.35038084874864,https://www.sports-reference.com/cbb/schools/oregon-state/women/2016.html
32,2016,Troy,15,20,13,0.6061,-4.13,-2.55,28.5,13.5,2647,2309,703,472,603,0.5054767942803018,18.71903443308954,50.212765957446805,https://www.sports-reference.com/cbb/schools/troy/women/2016.html
33,2016,Notre Dame,1,33,2,0.9429,14.19,32.96,29.6,9.9,2801,2091,726,632,504,0.5810142546589004,17.293202124593403,60.9450337512054,https://www.sports-reference.com/cbb/schools/notre-dame/women/2016.html
34,2016,North Carolina A&T,16,19,12,0.6129,-10.21,-7.42,22.8,11.8,1951,1877,575,410,530,0.457981220657277,19.924812030075188,57.99151343705799,https://www.sports-reference.com/cbb/schools/north-carolina-at/women/2016.html
35,2016,Georgia,8,21,10,0.6774,9.51,19.32,24.1,11.9,1981,1852,485,484,462,0.4795681223975985,18.279654981403812,64.79250334672021,https://www.sports-reference.com/cbb/schools/georgia/women/2016.html
36,2016,Indiana,9,21,12,0.6364,12.63,16.21,25.3,8.8,2361,1932,712,469,456,0.5257696144801539,16.880886098442218,56.23501199040767,https://www.sports-reference.com/cbb/schools/indiana/women/2016.html
37,2016,Miami (FL),5,24,9,0.7273,9.68,19.71,27.0,11.4,2334,2067,530,514,491,0.5073471872011129,17.591000286615078,57.752808988764045,https://www.sports-reference.com/cbb/schools/miami-fl/women/2016.html
38,2016,South Dakota State,12,27,7,0.7941,3.42,13.66,25.8,10.8,2383,2111,526,497,426,0.5086576390430492,15.387727384375316,56.7351598173516,https://www.sports-reference.com/cbb/schools/south-dakota-state/women/2016.html
39,2016,Stanford,4,27,8,0.7714,14.66,27.49,24.9,11.3,2408,2044,613,533,470,0.5203741161419705,16.883881999626396,61.19402985074627,https://www.sports-reference.com/cbb/schools/stanford/women/2016.html
40,2016,San Francisco,13,21,12,0.6364,2.87,4.9,24.9,9.9,2363,1923,678,498,541,0.5318909477247762,19.584986533059165,60.51032806804374,https://www.sports-reference.com/cbb/schools/san-francisco/women/2016.html
41,2016,Oklahoma,6,22,11,0.6667,13.11,20.78,24.8,9.8,2297,1980,638,465,531,0.5080239923564174,19.020532145057526,56.776556776556774,https://www.sports-reference.com/cbb/schools/oklahoma/women/2016.html
42,2016,Purdue,11,20,12,0.625,12.5,18.31,24.9,10.0,2155,1893,556,499,450,0.5040605527591175,17.390363419950226,62.60978670012547,https://www.sports-reference.com/cbb/schools/purdue/women/2016.html
43,2016,Kentucky,3,25,8,0.7576,12.15,26.24,28.3,10.9,2465,2055,627,475,496,0.5287702498627128,17.54584559655875,50.856531049250535,https://www.sports-reference.com/cbb/schools/kentucky/women/2016.html
44,2016,UNC Asheville,14,26,7,0.7879,-11.11,-4.3,23.9,12.2,2252,1929,694,342,459,0.5039474390877029,17.0419104761339,43.29113924050633,https://www.sports-reference.com/cbb/schools/north-carolina-asheville/women/2016.html
45,2016,Washington,7,26,11,0.7027,14.56,22.74,25.0,8.3,2642,2229,668,439,462,0.5235996385141027,15.477801750130656,47.45945945945946,https://www.sports-reference.com/cbb/schools/washington/women/2016.html
46,2016,Penn,10,24,5,0.8276,0.24,9.95,22.6,10.8,1813,1718,465,408,305,0.47149693123894726,13.691865685042199,62.38532110091743,https://www.sports-reference.com/cbb/schools/pennsylvania/women/2016.html
47,2016,Maryland,2,31,4,0.8857,10.84,33.7,32.2,13.3,2912,2271,581,671,547,0.5762593800462275,17.7964888536068,59.53859804791482,https://www.sports-reference.com/cbb/schools/maryland/women/2016.html
48,2016,Iona,15,23,12,0.6571,-2.52,2.83,23.0,12.1,2187,2119,493,446,545,0.46812390835302575,18.917567999111395,55.40372670807454,https://www.sports-reference.com/cbb/schools/iona/women/2016.html
49,2016,South Carolina,1,33,2,0.9429,13.37,31.29,26.1,11.4,2575,2008,834,513,497,0.5421143935055748,17.3052549478405,56.0655737704918,https://www.sports-reference.com/cbb/schools/south-carolina/women/2016.html
50,2016,Jacksonville,16,22,11,0.6667,-5.08,3.43,24.2,12.9,2144,1912,609,402,596,0.49175214224114205,21.47005000072047,50.31289111389236,https://www.sports-reference.com/cbb/schools/jacksonville/women/2016.html
51,2016,George Washington,8,26,7,0.7879,3.68,12.89,27.3,15.8,2349,2212,596,527,563,0.47469121831350236,18.536566092900134,58.490566037735846,https://www.sports-reference.com/cbb/schools/george-washington/women/2016.html
52,2016,Kansas State,9,19,13,0.5938,11.73,14.76,23.1,7.8,2062,1805,568,476,486,0.5017226948007708,19.126930403161058,64.49864498644986,https://www.sports-reference.com/cbb/schools/kansas-state/women/2016.html
53,2016,Florida,5,22,9,0.7097,10.35,18.7,28.4,14.3,2398,2046,686,463,661,0.5106821589205397,21.968599194373912,52.67349260523322,https://www.sports-reference.com/cbb/schools/florida/women/2016.html
54,2016,Albany (NY),12,28,5,0.8485,-3.35,13.74,27.4,11.6,2322,1865,638,528,475,0.5410771209663888,18.124790134008972,58.4070796460177,https://www.sports-reference.com/cbb/schools/albany-ny/women/2016.html
55,2016,Syracuse,4,30,8,0.7895,12.67,25.04,25.7,14.7,2755,2605,703,495,514,0.472666007850888,14.99276613618332,50.76923076923077,https://www.sports-reference.com/cbb/schools/syracuse/women/2016.html
56,2016,Army,13,29,3,0.9062,-6.75,12.12,25.9,11.1,2249,1848,513,475,433,0.5422622147638062,17.27356864747559,57.2289156626506,https://www.sports-reference.com/cbb/schools/army/women/2016.html
57,2016,West Virginia,6,25,10,0.7143,9.96,21.84,26.0,11.1,2470,2066,650,502,571,0.5250850340136054,19.53472459801574,55.10428100987925,https://www.sports-reference.com/cbb/schools/west-virginia/women/2016.html
58,2016,Princeton,11,23,6,0.7931,0.15,17.46,28.0,12.0,2193,1757,536,471,445,0.550219786836876,18.253864076395498,58.07644882860666,https://www.sports-reference.com/cbb/schools/princeton/women/2016.html
59,2016,Ohio State,3,26,8,0.7647,15.63,27.1,31.4,9.3,2925,2263,664,504,440,0.5723712018034096,14.690367125629349,47.27954971857411,https://www.sports-reference.com/cbb/schools/ohio-state/women/2016.html
60,2016,Buffalo,14,20,14,0.5882,0.31,0.78,22.5,13.6,2081,2099,536,446,546,0.4456408147881653,18.952805431749074,58.37696335078534,https://www.sports-reference.com/cbb/schools/buffalo/women/2016.html
61,2016,Tennessee,7,22,14,0.6111,15.24,21.83,24.9,13.0,2362,2197,619,485,555,0.47826157384909446,18.350989961512518,54.129464285714285,https://www.sports-reference.com/cbb/schools/tennessee/women/2016.html
62,2016,Green Bay,10,28,5,0.8485,2.44,16.44,24.6,10.7,2184,1926,470,477,416,0.5120030007501875,16.321406151914626,58.74384236453202,https://www.sports-reference.com/cbb/schools/green-bay/women/2016.html
63,2016,Arizona State,2,26,7,0.7879,14.05,23.08,23.8,10.9,2110,1892,509,489,469,0.49859165579689596,18.143414211438476,62.29299363057325,https://www.sports-reference.com/cbb/schools/arizona-state/women/2016.html
64,2016,New Mexico State,15,26,5,0.8387,-4.62,3.28,25.2,11.5,2127,1905,493,403,456,0.5011970291057155,17.68867924528302,51.600512163892446,https://www.sports-reference.com/cbb/schools/new-mexico-state/women/2016.html
