ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2021,Stanford,1,31,2,0.9394,18.26,42.26,29.9,12.1,2565,2119,425,543,398,0.5561578490893322,14.718934911242604,55.0709939148073,https://www.sports-reference.com/cbb/schools/stanford/women/2021.html
2,2021,Utah Valley,16,13,7,0.65,-8.37,-7.53,21.8,9.2,1232,1077,347,329,316,0.5009433348513435,20.44407639356141,75.45871559633028,https://www.sports-reference.com/cbb/schools/utah-valley/women/2021.html
3,2021,Oklahoma State,8,19,9,0.6786,14.13,22.92,27.7,9.8,1989,1790,413,467,359,0.5043819609275151,15.402965607194341,60.25806451612903,https://www.sports-reference.com/cbb/schools/oklahoma-state/women/2021.html
4,2021,Wake Forest,9,12,13,0.48,16.78,14.7,24.0,8.6,1661,1460,428,265,317,0.5038463405164046,16.129688803858915,44.24040066777963,https://www.sports-reference.com/cbb/schools/wake-forest/women/2021.html
5,2021,Missouri State,5,23,3,0.8846,8.64,19.72,26.0,12.5,1826,1632,449,397,320,0.49902708848029037,14.886767524516646,58.6410635155096,https://www.sports-reference.com/cbb/schools/missouri-state/women/2021.html
6,2021,UC Davis,12,13,3,0.8125,0.46,8.21,22.9,6.3,1032,860,224,237,210,0.5383074611917877,17.970835900595606,64.75409836065573,https://www.sports-reference.com/cbb/schools/california-davis/women/2021.html
7,2021,Arkansas,4,19,9,0.6786,12.48,21.01,28.0,6.3,2305,1763,636,339,292,0.5641655734173994,12.506210275650579,43.18471337579618,https://www.sports-reference.com/cbb/schools/arkansas/women/2021.html
8,2021,Wright State,13,19,8,0.7037,1.39,8.2,23.7,15.1,1695,1609,507,264,365,0.4625889699139776,16.612959018333424,41.25,https://www.sports-reference.com/cbb/schools/wright-state/women/2021.html
9,2021,Oregon,6,15,9,0.625,19.72,31.01,27.7,10.1,1701,1484,288,371,292,0.5280247342803218,15.3464513958964,55.873493975903614,https://www.sports-reference.com/cbb/schools/oregon/women/2021.html
10,2021,South Dakota,11,19,6,0.76,2.34,15.75,26.9,10.2,1855,1524,471,347,276,0.5357431667475335,13.750224188437855,51.63690476190476,https://www.sports-reference.com/cbb/schools/south-dakota/women/2021.html
