ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2024,Presbyterian,16,21,15,0.5833,-11.13,-15.61,21.7,9.9,2072,1944,469,467,627,0.4817797950110679,22.575395339459053,59.795134443021766,https://www.sports-reference.com/cbb/schools/presbyterian/women/2024.html
2,2024,Sacred Heart,16,24,10,0.7059,-15.71,-7.55,24.2,12.9,2242,2037,600,402,445,0.48717948717948717,16.205389657683902,48.786407766990294,https://www.sports-reference.com/cbb/schools/sacred-heart/women/2024.html
3,2024,South Carolina,1,38,0,1.0,16.37,45.27,33.0,14.6,3247,2550,703,702,495,0.5677923422352167,14.75708936535572,55.93625498007968,https://www.sports-reference.com/cbb/schools/south-carolina/women/2024.html
4,2024,UNC,8,20,13,0.6061,15.69,20.96,25.2,11.9,2236,2014,606,414,431,0.490213273467097,15.894440264931925,49.75961538461539,https://www.sports-reference.com/cbb/schools/north-carolina/women/2024.html
5,2024,Michigan State,9,22,9,0.7097,10.91,26.69,30.2,9.0,2567,1944,562,583,368,0.585730714468256,14.379044106154854,62.35294117647059,https://www.sports-reference.com/cbb/schools/michigan-state/women/2024.html
6,2024,Oklahoma,5,23,10,0.697,15.85,23.21,28.6,14.0,2523,2225,525,663,532,0.5136400651465798,17.8045515394913,70.30752916224814,https://www.sports-reference.com/cbb/schools/oklahoma/women/2024.html
7,2024,Florida Gulf Coast,12,29,5,0.8529,-2.61,14.08,25.9,12.3,2546,2007,648,506,450,0.5553810446224456,16.410660364973086,57.36961451247166,https://www.sports-reference.com/cbb/schools/florida-gulf-coast/women/2024.html
8,2024,Indiana,4,26,6,0.8125,14.38,29.5,29.4,7.8,2544,1867,536,591,417,0.6048962355671378,16.548669756809954,62.80552603613177,https://www.sports-reference.com/cbb/schools/indiana/women/2024.html
9,2024,Fairfield,13,31,2,0.9394,-10.1,5.03,27.0,11.0,2391,1929,447,567,560,0.5624082646494298,20.85133001697894,63.56502242152467,https://www.sports-reference.com/cbb/schools/fairfield/women/2024.html
10,2024,Nebraska,6,23,12,0.6571,14.64,22.84,25.7,13.1,2533,2141,603,580,498,0.5263223511419927,17.146870868223886,64.51612903225806,https://www.sports-reference.com/cbb/schools/nebraska/women/2024.html
11,2024,Texas A&M,11,19,13,0.5938,11.6,21.26,26.3,14.5,2188,2060,497,485,456,0.4801025154914249,16.674711483610515,57.66944114149822,https://www.sports-reference.com/cbb/schools/texas-am/women/2024.html
