Winner,Δ Rank,Δ SRS,Δ SOS,Δ WL%,Δ FG/G,Δ OREB/G,Δ TS%,Δ TOV%,Δ AST%
HIGHER,0.0,3.009999999999998,1.0700000000000003,-0.02080000000000004,-2.3000000000000007,-0.6000000000000014,-0.01887606580196055,3.3301022472524693,10.234553775743713
HIGHER,-15.0,47.989999999999995,27.4,0.18509999999999993,7.800000000000001,4.299999999999999,0.06994306793902483,-6.374018334889188,5.493471582181257
HIGHER,-1.0,-0.240000000000002,-3.6400000000000006,0.13790000000000002,0.29999999999999716,-0.09999999999999964,0.0576438516810171,2.278428743871153,-6.403745163073523
HIGHER,-7.0,11.680000000000001,7.01,0.06910000000000005,5.0,3.299999999999999,0.0056183857048242025,-2.2335438731228905,1.7978868438991213
HIGHER,-9.0,18.08,18.650000000000002,-0.027900000000000036,0.6999999999999993,4.9,-0.08894330166835912,-4.237172160972692,5.6829784154895435
LOWER,-5.0,0.4800000000000004,3.380000000000001,0.04300000000000004,0.0,-2.5,0.023957974306163532,-3.7419181702708357,5.839147178657136
HIGHER,-11.0,27.849999999999998,12.85,0.12120000000000009,2.099999999999998,2.6000000000000014,0.01634554244853159,-1.559439174599401,4.78521827497142
HIGHER,-3.0,8.56,4.110000000000001,0.0746,4.0,2.0999999999999996,0.03355493447181401,-1.5294640855684367,5.628041088484409
HIGHER,-13.0,32.03,27.16,0.0727000000000001,5.799999999999997,1.8999999999999986,0.036127081010794204,-4.171729580130865,-0.010257981748580391
HIGHER,-7.0,25.4,7.02,0.17889999999999995,4.900000000000002,5.999999999999998,-0.006639236337477095,-4.5859279654171115,-4.32208994708995
HIGHER,-1.0,3.009999999999998,3.6800000000000015,-0.05820000000000003,-5.300000000000001,0.9000000000000004,-0.06299894620846608,-2.4374622452589367,-9.83858455662967
HIGHER,-8.0,7.039999999999999,4.1,0.15150000000000008,0.8999999999999986,2.1000000000000014,0.007516237144627791,-0.4658834209694085,1.2487090176383617
HIGHER,-5.0,4.640000000000001,3.209999999999999,0.11250000000000004,0.8999999999999986,-0.40000000000000036,0.03031695662263767,0.8381152109337631,6.194603307792526
HIGHER,-3.0,19.33,-1.1700000000000017,0.24329999999999996,5.100000000000001,3.799999999999999,0.042435084079219865,-1.3332032439989376,-3.3955424274973183
HIGHER,-1.0,-1.139999999999997,3.4299999999999997,-0.018199999999999994,1.5,-2.1000000000000014,0.0095455017555236,-3.0394966293100687,-1.6907726748049967
HIGHER,-1.0,15.749999999999996,-2.41,0.17299999999999993,1.4000000000000021,6.699999999999999,-0.010905234171521339,-1.2078996281447143,-3.775409373235462
LOWER,-15.0,51.449999999999996,23.29,0.4436,7.300000000000001,6.499999999999998,0.01937680953889498,-7.3115877226679356,-2.2666940339354156
LOWER,-15.0,37.32,22.89,0.17800000000000005,5.099999999999998,-2.5,0.06738102248912103,-1.5877597521595188,-1.1985829637476186
HIGHER,-8.0,24.45,21.78,-0.06059999999999999,3.099999999999998,-1.6000000000000014,0.02062677656852463,-0.9906248624486231,-9.544168745845006
HIGHER,-4.0,1.2199999999999989,1.4800000000000004,0.04789999999999994,-1.1000000000000014,-1.8999999999999986,0.00837965241726013,-0.07625217947713381,3.83071473980565
HIGHER,-8.0,7.219999999999999,13.98,-0.08110000000000006,-1.6999999999999993,3.1999999999999993,-0.06574856455887257,-2.7157164749031093,0.3750636531003977
HIGHER,-7.0,13.429999999999998,19.4,-0.16010000000000002,1.3999999999999986,-2.9000000000000004,0.03171023994230859,2.1180769584286345,7.6780772778517985
HIGHER,-8.0,19.96,9.899999999999999,0.03259999999999996,2.0,5.4,-0.011154436571312654,-0.13062214395103666,-5.412034040559043
HIGHER,-7.0,23.509999999999998,15.53,0.07950000000000002,5.800000000000001,1.0999999999999996,0.016662311496989712,-4.103800316587211,-5.727605727605727
HIGHER,-8.0,13.84,9.030000000000001,0.04379999999999995,4.5,-2.5,0.10636354422989064,0.9327875459957937,6.168044804128549
LOWER,-14.0,34.72,25.96,0.02210000000000001,2.1999999999999993,-5.0,0.0620253234235284,-1.8728449380818173,18.24664995011998
HIGHER,-3.0,2.8599999999999994,15.72,-0.2633,-2.1999999999999993,4.699999999999999,-0.08091502712216814,3.095027562919528,-6.116302123979665
HIGHER,-2.0,0.7100000000000009,-1.2699999999999996,0.11380000000000001,-0.1999999999999993,0.7999999999999989,-0.03158705997151534,-6.5239177820411385,4.118738404452692
HIGHER,-7.0,18.75,6.43,0.14439999999999997,5.699999999999999,4.0,0.05186792346374208,-1.0045725901711098,-7.376728060129295
LOWER,-7.0,9.98,-0.8699999999999992,0.21519999999999995,3.0,-2.1999999999999993,0.08373520722169736,-1.7793312117779365,6.775056839712015
HIGHER,-1.0,10.530000000000001,-1.7300000000000004,0.13360000000000005,3.6999999999999993,5.800000000000001,0.014073123892253236,2.094052689877797,-13.261081801625892
HIGHER,-7.0,9.98,-0.8699999999999992,0.21519999999999995,3.0,-2.1999999999999993,0.08373520722169736,-1.7793312117779365,6.775056839712015
HIGHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOWER,0.0,4.279999999999999,4.729999999999999,-0.08550000000000002,2.1000000000000014,-1.5999999999999996,0.014138474244291044,0.6244921000056145,6.6068947884263025
HIGHER,-15.0,30.98,19.25,0.255,4.899999999999999,3.000000000000001,0.04863004757815581,-2.3714670850403294,4.838479352799837
LOWER,-1.0,2.8100000000000023,11.420000000000002,-0.1512,-5.5,2.4000000000000004,-0.0923737646306072,2.2328196274446626,1.6578976578976565
LOWER,-7.0,16.799999999999997,15.299999999999999,-0.1654,0.3999999999999986,2.5,-0.01508696914968688,0.25781448997932443,-1.1875882145377616
HIGHER,-9.0,26.38,13.89,0.18999999999999995,3.200000000000003,0.5999999999999996,0.04471371758453946,-2.2172206501035028,0.49722818121959733
HIGHER,-5.0,9.38,5.979999999999999,-0.052100000000000035,1.9000000000000021,1.0,-0.03619222421808449,-1.2751986816593615,-5.194594045320592
HIGHER,-11.0,23.43,19.61,0.0131,5.0,-2.3000000000000007,0.04348399496166433,-1.196458827874089,9.19341482223141
HIGHER,-3.0,1.6499999999999986,3.0599999999999987,-0.039100000000000024,1.6999999999999993,1.3999999999999986,-0.03891833478286666,-1.7673610744760033,11.648475779287132
HIGHER,-13.0,37.51,27.11,0.056599999999999984,5.600000000000001,0.7000000000000011,0.06894532076113358,1.9406179848256997,4.934329322765201
HIGHER,-8.0,9.720000000000002,12.82,0.03249999999999997,-2.0,-0.7999999999999989,-0.013416261102761728,0.812714849990936,-3.818998044561951
HIGHER,-8.0,18.15,16.33,-0.17720000000000002,3.0,6.300000000000001,-0.0274939674389314,1.4437245305014805,-2.694195383361375
HIGHER,-3.0,2.5,0.010000000000001563,0.11110000000000009,3.799999999999997,-1.0,0.05217570533949217,-1.5041079399388693,8.937313866492332
HIGHER,-5.0,11.02,2.1800000000000015,0.23170000000000002,2.0,-1.299999999999999,0.06714285884175464,2.155964777354292,0.13930316515931906
HIGHER,-3.0,0.46000000000000085,-3.0700000000000003,0.1854,-2.700000000000003,-4.6,0.028076530538760136,-0.09789743871474244,1.1795963037488448
LOWER,-1.0,7.129999999999999,1.6600000000000001,0.05999999999999994,-0.5999999999999979,0.40000000000000036,0.027889058406064593,4.158247731456893,7.090132865179747
HIGHER,-2.0,2.210000000000001,-0.8500000000000014,0.08329999999999993,-3.5,-0.1999999999999993,0.006313261666996195,1.3755877857962489,-1.8845170392594142
LOWER,-15.0,40.14,27.4,0.2853,3.099999999999998,-2.299999999999999,0.09677166900614115,-1.3705706973835845,10.405906483534068
HIGHER,-15.0,44.66,21.48,0.2831,6.700000000000003,3.5999999999999996,0.09838221814528453,-3.1245446378603035,10.805906924074186
HIGHER,-8.0,34.89,24.91,0.15949999999999998,2.8999999999999986,2.0,0.02985245233059758,-1.5851120646277117,2.0628438580261985
HIGHER,-4.0,7.800000000000001,10.47,-0.1643,1.7000000000000028,0.0,-0.02089232786822448,-0.3365306536484809,-1.1753584932581873
LOWER,-8.0,13.510000000000002,11.23,0.03469999999999995,-0.8000000000000007,4.299999999999999,-0.06839740480062828,-2.798309248713686,-16.99846209220903
HIGHER,-7.0,16.45,12.5,0.0383,3.1000000000000014,-2.9000000000000004,0.07388330814006588,-0.6831149217554682,0.5481740742321577
HIGHER,-8.0,9.04,12.49,-0.06059999999999999,-0.7999999999999972,1.0,-0.058088636561221374,3.9816036871879437,5.5245852592244304
HIGHER,-7.0,27.99,23.15,-0.09090000000000009,3.6000000000000014,5.5,-0.04142277965188634,-9.895227102255033,-11.719290666090622
HIGHER,-8.0,11.02,3.84,0.16869999999999996,5.800000000000001,-4.300000000000001,0.11585672686879844,-2.940089160742396,7.7265894835192555
HIGHER,-14.0,37.55,22.810000000000002,0.1512,4.5,3.5,0.07254195120846557,-0.2645708613359474,9.078409570078477
HIGHER,-3.0,1.0899999999999999,3.9399999999999995,-0.05109999999999992,1.9000000000000021,-2.299999999999999,0.042306807643222366,0.7516359488091773,6.257969849948466
LOWER,-2.0,5.190000000000001,-0.33000000000000007,-0.0131,2.0,3.0,-0.004113791969758029,-0.8943174945885879,-3.0485209740154815
LOWER,-7.0,5.59,1.33,0.14080000000000004,-1.2999999999999972,-0.8000000000000007,-0.012846682600564374,-0.6678710809368305,-1.8783010178502764
HIGHER,-6.0,9.379999999999999,5.789999999999999,0.08050000000000002,5.5,-6.1,0.13122083248328031,-0.08394280215359728,18.95081922967927
LOWER,-1.0,0.5600000000000023,1.3900000000000006,-0.05109999999999992,1.8000000000000007,0.10000000000000142,0.01580439474666706,-0.7418634288133461,-4.638470845265346
HIGHER,-3.0,8.29,1.8499999999999996,0.13159999999999994,3.599999999999998,-3.8000000000000007,0.08891402484005795,-0.8355787509627746,12.692849379730802
HIGHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOWER,-1.0,11.009999999999998,-2.0500000000000007,0.1572,-0.8999999999999986,9.899999999999999,-0.0894018467077452,-2.6106915816269822,-12.069894090744981
LOWER,-2.0,-6.02,3.67,-0.08330000000000004,-4.300000000000001,-6.699999999999999,0.014640084479802584,1.9676661086862648,6.7895458188117175
LOWER,-1.0,-1.8900000000000006,6.970000000000001,-0.12860000000000005,1.0,-8.5,0.07894170028753933,1.6691819392885403,17.397302422983117
