Winner,Δ Rank,Δ SRS,Δ SOS,Δ WL%,Δ FG/G,Δ OREB/G,Δ TS%,Δ TOV%,Δ AST%
HIGHER,-15.0,51.86,21.83,0.2671,6.599999999999998,-3.4000000000000004,0.11844476813410754,-2.6778433619052233,9.3197311801963
LOWER,-1.0,5.799999999999999,11.72,-0.1673,0.0,0.9000000000000004,0.0028215801448525646,5.525438479241139,-11.600043156929381
HIGHER,-7.0,11.24,15.82,-0.1584000000000001,-2.1000000000000014,-0.8000000000000007,-0.03474333196485124,3.883373134107986,-8.506785021936537
HIGHER,-9.0,8.129999999999999,14.56,-0.12119999999999997,-2.0,1.0999999999999996,-0.024665154743681528,6.268649578416907,2.779312037804168
LOWER,-5.0,4.91,5.64,-0.06389999999999996,-2.1999999999999993,-1.0,0.024995314226196386,-2.1296899450497104,-5.279412678834916
HIGHER,-11.0,23.29,12.47,0.09090000000000009,6.699999999999999,3.799999999999999,0.05179771602914163,-3.860654169201146,-6.868686868686872
LOWER,-3.0,0.9099999999999984,-1.2800000000000011,0.08040000000000003,3.700000000000003,1.0999999999999996,0.035830549176980975,-1.2650897676400774,2.577342047930287
HIGHER,-13.0,31.9,23.240000000000002,0.08679999999999999,3.5,-2.8999999999999986,0.1060641874651167,-1.8348162389852902,-4.576553100301496
HIGHER,-8.0,37.68,14.510000000000002,0.14949999999999997,8.799999999999997,-0.20000000000000107,0.11321578407082811,0.30078448768497346,0.9344227948879222
LOWER,-1.0,-5.490000000000002,-2.369999999999999,0.0606000000000001,0.10000000000000142,2.0999999999999996,-0.05985511205783928,-1.3044411009408208,3.533736856400111
LOWER,-8.0,10.66,6.930000000000001,-0.04069999999999996,1.1000000000000014,1.0,0.027049687453180815,-2.1303928126909373,-12.207235560351293
HIGHER,-8.0,11.62,-1.5,0.2298,4.900000000000002,1.3000000000000007,0.05806536414877378,-2.636479669550596,-3.0349280349280363
HIGHER,-4.0,25.619999999999997,2.040000000000001,0.24570000000000003,9.2,0.1999999999999993,0.07744012538454392,-4.584840815549542,7.497597539880843
HIGHER,-9.0,10.07,9.010000000000002,-0.02300000000000002,-1.0999999999999979,-1.799999999999999,0.032408905047683345,-0.2834548147661984,-9.16472251783825
HIGHER,-1.0,22.349999999999998,0.3200000000000003,0.1674,7.099999999999998,-0.6000000000000014,0.06992912834158949,-2.6460270524657847,11.902283762748887
LOWER,0.0,11.879999999999995,0.5700000000000003,0.02429999999999999,5.199999999999999,-1.6000000000000014,0.05730328681684416,1.62319305743946,13.362654135036358
HIGHER,-8.0,23.54,15.43,0.13390000000000002,3.3000000000000007,1.8999999999999986,0.015968306747517258,-4.4176332602512005,7.492889069483951
LOWER,-4.0,1.990000000000002,-2.790000000000001,0.10850000000000004,2.099999999999998,2.9000000000000004,0.011157859693638361,2.577120326805609,3.1665272041518406
HIGHER,-8.0,8.190000000000001,11.18,-0.05710000000000004,-1.9000000000000021,0.9000000000000004,-0.03125356664108009,-0.5659199001697033,-5.580629511474399
HIGHER,-7.0,7.289999999999999,10.07,-0.007600000000000051,3.299999999999997,-1.799999999999999,0.053044885425610255,-0.9651236641043006,12.862444334487876
LOWER,-8.0,14.389999999999999,4.700000000000001,0.17759999999999998,3.5,6.500000000000001,-0.03331775686569838,-1.216319933981616,-10.137451815784125
HIGHER,-7.0,20.439999999999998,16.81,-0.1593,3.1999999999999993,3.1999999999999993,0.01294002750394263,-1.8332874230307272,-3.4178689559362354
HIGHER,-8.0,17.310000000000002,5.8100000000000005,0.14380000000000004,6.599999999999998,2.3000000000000007,0.028906918548907812,-0.9033781948888446,-11.20551804730355
HIGHER,-14.0,32.49,13.97,0.25170000000000003,4.899999999999999,1.8000000000000007,0.05128584394012592,-4.922266558486264,-8.111736142380295
HIGHER,-4.0,1.990000000000002,-2.790000000000001,0.10850000000000004,2.099999999999998,2.9000000000000004,0.011157859693638361,2.577120326805609,3.1665272041518406
HIGHER,-7.0,7.9300000000000015,0.6400000000000006,0.1491,-1.6000000000000014,4.1000000000000005,-0.05005470897927228,1.6804277229751445,-11.09517510269442
HIGHER,-4.0,5.57,3.660000000000002,0.14279999999999993,2.3000000000000007,3.6000000000000014,-0.004458579788930606,-0.4544044693241531,-2.931464891469844
LOWER,-1.0,5.560000000000002,-2.5299999999999994,0.14869999999999994,-2.1999999999999993,-1.0,0.024264289181985088,-3.708104251551049,0.1509100214459167
HIGHER,-1.0,6.459999999999997,4.0600000000000005,0.02849999999999997,5.100000000000001,2.4000000000000004,0.0167369521135739,-2.8967476569567605,0.9577232869102943
HIGHER,-1.0,5.560000000000002,-2.5299999999999994,0.14869999999999994,-2.1999999999999993,-1.0,0.024264289181985088,-3.708104251551049,0.1509100214459167
HIGHER,-2.0,8.840000000000003,-3.9700000000000006,0.1773,1.3999999999999986,-2.5,0.05265772403187474,-1.4297322037287064,-5.675107248314674
HIGHER,-15.0,29.520000000000003,14.41,0.22610000000000008,4.0,-0.6999999999999993,0.04609253979228478,-2.9486651777247133,-1.7953437308276037
HIGHER,-1.0,7.619999999999999,9.379999999999999,-0.060800000000000076,4.600000000000001,1.1999999999999993,0.003430975415252502,-1.9370590659532247,-1.728692998240362
LOWER,-7.0,6.92,14.11,-0.11109999999999998,-2.8000000000000007,-1.299999999999999,0.009190665866447012,5.08006115293419,3.984671629070128
HIGHER,-9.0,8.69,15.419999999999998,-0.13250000000000006,-0.6000000000000014,-1.0999999999999996,-0.01435466570764754,1.746266147338801,-0.9594202971027315
HIGHER,-5.0,14.359999999999998,12.07,0.0374000000000001,0.40000000000000213,-3.799999999999999,0.05684522719820462,5.067139124581024,21.635373063017447
HIGHER,-11.0,25.799999999999997,21.43,0.05170000000000008,3.900000000000002,0.09999999999999964,0.017012487021743627,-1.351318728015773,2.2253968866837823
HIGHER,-3.0,14.969999999999999,8.889999999999999,-0.09090000000000009,2.599999999999998,3.4000000000000004,0.010129652282035995,1.6602273119075868,-6.034956579092004
HIGHER,-13.0,54.55,22.97,0.3671,9.400000000000002,3.5,0.0980757788456017,-5.156910666050674,7.134215041097995
HIGHER,-7.0,14.570000000000004,4.32,0.21720000000000006,-1.1000000000000014,-1.1999999999999993,0.031591105216512205,2.208036174869946,4.8393402267791785
HIGHER,-8.0,11.639999999999999,21.49,-0.1754,-1.1999999999999993,1.0,-0.05744479216684173,3.560538917858972,-8.261020867391522
LOWER,-3.0,0.23000000000000043,0.7099999999999991,-0.007099999999999995,0.6999999999999993,2.799999999999999,-0.046516856677118024,0.17988350061820313,-11.866982885420107
HIGHER,-5.0,20.81,3.26,0.2459,5.900000000000002,3.799999999999999,0.0063438541088790545,-4.642269274452882,5.913729128014843
HIGHER,-3.0,11.140000000000004,-2.459999999999999,0.23740000000000006,3.3999999999999986,-0.29999999999999893,0.05971686606208371,-1.0949471091234315,4.306370745236222
LOWER,-4.0,16.34,0.129999999999999,0.17819999999999991,6.0,3.799999999999999,-0.0031745237400669923,-3.1950046001545793,-7.664483703929328
HIGHER,-5.0,8.460000000000004,2.5299999999999994,0.15839999999999999,1.7999999999999972,1.0,-0.011416819409477474,-1.4014805946807023,-11.01817478803516
HIGHER,0.0,1.509999999999998,3.8499999999999996,-0.0020000000000000018,3.3999999999999986,1.299999999999999,0.01026393495085065,-0.7512981280389841,0.02591766704669851
LOWER,-8.0,20.1,4.26,0.245,4.399999999999999,-2.1999999999999993,0.07717532899173879,-4.535400450709945,-8.043510162154234
HIGHER,-4.0,7.299999999999999,1.6900000000000013,0.05259999999999998,5.399999999999999,4.200000000000001,0.01677650156461108,2.686856246326215,12.03398262230315
HIGHER,-8.0,1.4399999999999977,-4.389999999999999,0.20609999999999995,1.0,3.200000000000001,0.01016360986272924,-2.1782805085008725,1.834176420632872
LOWER,-7.0,2.9800000000000004,11.42,-0.10950000000000004,-4.0,2.5,-0.12270968200912324,-2.1901238243301204,-28.91088460329106
HIGHER,-8.0,11.560000000000002,8.079999999999998,-0.05709999999999993,2.8999999999999986,0.3999999999999986,-0.03827360717498651,-3.596837027268922,-7.674383321011597
HIGHER,-7.0,15.37,-1.6,0.30300000000000005,3.3999999999999986,2.6999999999999993,0.04160503404410376,2.0466403269054343,-0.2749708195976055
LOWER,-8.0,13.89,5.17,0.1411,0.5,-2.4000000000000004,0.06300387760442738,1.8250756699745594,8.24094601400769
HIGHER,-14.0,40.75,23.03,0.37560000000000004,7.299999999999997,1.299999999999999,0.09008122533932322,-0.14732428940356002,3.3309351970278342
HIGHER,-4.0,7.299999999999999,1.6900000000000013,0.05259999999999998,5.399999999999999,4.200000000000001,0.01677650156461108,2.686856246326215,12.03398262230315
LOWER,-7.0,6.879999999999999,8.129999999999999,-0.13490000000000002,-0.7000000000000028,1.5,-0.04235889772108459,-0.9665627817398068,-5.344059733939687
HIGHER,-7.0,7.98,4.209999999999999,0.0727000000000001,1.8000000000000007,-0.8000000000000007,0.007197949474110343,-0.6940728179697331,-7.960521421279033
LOWER,-1.0,2.789999999999999,4.279999999999999,0.05270000000000008,2.099999999999998,2.0,-0.025474306870284846,0.4101811626652552,-5.272023219984597
HIGHER,-7.0,6.879999999999999,8.129999999999999,-0.13490000000000002,-0.7000000000000028,1.5,-0.04235889772108459,-0.9665627817398068,-5.344059733939687
HIGHER,-1.0,2.789999999999999,4.279999999999999,0.05270000000000008,2.099999999999998,2.0,-0.025474306870284846,0.4101811626652552,-5.272023219984597
HIGHER,-1.0,2.789999999999999,4.279999999999999,0.05270000000000008,2.099999999999998,2.0,-0.025474306870284846,0.4101811626652552,-5.272023219984597
LOWER,0.0,13.479999999999997,-5.229999999999999,0.051899999999999946,2.1000000000000014,-1.9000000000000004,0.04473747489778279,-1.4180845692747077,8.217426952892076
HIGHER,0.0,3.1099999999999994,-1.9499999999999993,0.025599999999999956,0.3000000000000007,1.0,-0.0023018769682107143,-3.792575754753152,-5.119309515097584
LOWER,0.0,1.6000000000000014,-5.799999999999999,0.027599999999999958,-3.099999999999998,-0.29999999999999893,-0.012565811919061365,-3.0412776267141677,-5.145227182144282
