ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2025,Washington,11,19,14,0.5758,12.9,20.63,28.4,9.9,2379,1952,325,470,498,0.5677804295942721,19.205553413035094,50.21367521367522,https://www.sports-reference.com/cbb/schools/washington/women/2025.html
2,2025,Columbia,11,24,7,0.7742,2.92,16.34,27.4,16.0,2252,1950,507,518,431,0.5181585583595634,16.550950815643144,61.08490566037736,https://www.sports-reference.com/cbb/schools/columbia/women/2025.html
3,2025,South Carolina,1,35,4,0.8974,23.4,44.5,30.2,13.8,3086,2527,671,636,484,0.5467288395033733,14.638985675571043,54.08163265306123,https://www.sports-reference.com/cbb/schools/south-carolina/women/2025.html
4,2025,Tennessee Tech,16,26,6,0.8125,-5.87,0.67,24.0,11.8,2280,1807,657,453,534,0.5438723712835388,20.303564910573062,59.0612777053455,https://www.sports-reference.com/cbb/schools/tennessee-tech/women/2025.html
5,2025,Utah,8,22,9,0.7097,13.2,26.1,27.3,10.1,2368,1823,489,571,497,0.5809161204223416,19.604285331103362,67.49408983451536,https://www.sports-reference.com/cbb/schools/utah/women/2025.html
6,2025,Indiana,9,20,13,0.6061,17.77,23.52,24.9,6.7,2308,1813,514,549,474,0.5659193001039644,18.86071718473953,66.70716889428918,https://www.sports-reference.com/cbb/schools/indiana/women/2025.html
7,2025,Alabama,5,24,9,0.7273,14.19,29.22,29.3,11.8,2618,2071,575,520,479,0.5632530120481928,17.088833392793436,53.83022774327122,https://www.sports-reference.com/cbb/schools/alabama/women/2025.html
8,2025,Green Bay,12,29,6,0.8286,-1.99,8.59,25.2,9.6,2392,2019,503,615,397,0.5338523068133123,15.053160026087088,69.72789115646259,https://www.sports-reference.com/cbb/schools/green-bay/women/2025.html
9,2025,Maryland,4,25,8,0.7576,16.33,26.37,28.5,13.4,2658,2035,745,481,539,0.5624682579989843,18.57467778620167,51.170212765957444,https://www.sports-reference.com/cbb/schools/maryland/women/2025.html
10,2025,Norfolk State,13,30,5,0.8571,-7.18,8.34,28.1,13.6,2599,2242,550,507,495,0.5231481481481481,16.61631419939577,51.52439024390244,https://www.sports-reference.com/cbb/schools/norfolk-state/women/2025.html
11,2025,West Virginia,6,25,8,0.7576,12.73,32.12,27.0,12.6,2477,1996,615,442,516,0.5464131297979352,18.54380794939984,49.662921348314605,https://www.sports-reference.com/cbb/schools/west-virginia/women/2025.html
12,2025,UNC,3,29,8,0.7838,15.85,28.2,26.2,11.6,2576,2297,556,512,478,0.5067594151807495,15.82970155382761,52.892561983471076,https://www.sports-reference.com/cbb/schools/north-carolina/women/2025.html
13,2025,Oregon State,14,19,16,0.5429,4.09,4.12,22.5,10.6,2183,1924,560,447,549,0.5029026907482491,20.18827682577039,56.87022900763359,https://www.sports-reference.com/cbb/schools/oregon-state/women/2025.html
