ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2013,UConn,1,35,4,0.8974,16.38,49.09,31.3,12.1,3218,2460,590,798,550,0.5916311222238565,16.821629557132372,65.35626535626535,https://www.sports-reference.com/cbb/schools/connecticut/women/2013.html
2,2013,Idaho,16,17,16,0.5152,-1.58,-3.61,23.1,10.9,2139,2023,515,438,545,0.4754178520625889,19.501896514706935,57.55584756898817,https://www.sports-reference.com/cbb/schools/idaho/women/2013.html
3,2013,Vanderbilt,8,21,12,0.6364,11.61,18.7,23.6,10.5,2168,1832,623,492,557,0.5146905209579702,20.9153173721049,63.07692307692308,https://www.sports-reference.com/cbb/schools/vanderbilt/women/2013.html
4,2013,Saint Joseph's,9,23,9,0.7188,4.8,14.11,24.0,10.8,2065,1893,517,489,427,0.4869180562891421,16.7616625056919,63.671875,https://www.sports-reference.com/cbb/schools/saint-josephs/women/2013.html
5,2013,Michigan State,5,25,9,0.7353,10.35,19.91,23.6,11.2,2097,1988,467,467,468,0.47800754964713604,17.584201271473013,58.30212234706617,https://www.sports-reference.com/cbb/schools/michigan-state/women/2013.html
6,2013,Marist,12,26,7,0.7879,-1.46,10.12,22.0,7.6,2109,1750,556,504,458,0.5286668270966189,18.673755626590122,69.51724137931035,https://www.sports-reference.com/cbb/schools/marist/women/2013.html
7,2013,Maryland,4,26,8,0.7647,12.23,30.44,28.8,14.0,2549,2076,617,600,584,0.5429226234089322,19.921677787329266,61.34969325153374,https://www.sports-reference.com/cbb/schools/maryland/women/2013.html
8,2013,Quinnipiac,13,30,3,0.9091,-5.5,7.65,25.5,11.9,2327,2135,645,561,471,0.48102364808996195,16.29870579278843,66.6270783847981,https://www.sports-reference.com/cbb/schools/quinnipiac/women/2013.html
9,2013,Delaware,6,32,4,0.8889,4.8,19.55,24.3,13.4,2411,2095,690,450,420,0.5025848411573418,14.90101468814305,51.48741418764302,https://www.sports-reference.com/cbb/schools/delaware/women/2013.html
10,2013,West Virginia,11,17,14,0.5484,13.85,16.92,23.2,13.4,1978,1882,572,376,503,0.4635184282554085,19.077021102295312,52.36768802228412,https://www.sports-reference.com/cbb/schools/west-virginia/women/2013.html
11,2013,UNC,3,29,7,0.8056,10.7,19.39,24.3,14.2,2479,2202,898,478,715,0.4772594258255298,21.58738209968238,54.628571428571426,https://www.sports-reference.com/cbb/schools/north-carolina/women/2013.html
12,2013,Albany (NY),14,27,4,0.871,-6.63,10.98,24.5,12.5,2074,1720,602,468,517,0.5224497198823103,20.66446032583497,61.578947368421055,https://www.sports-reference.com/cbb/schools/albany-ny/women/2013.html
13,2013,Dayton,7,28,3,0.9032,3.5,20.28,28.3,12.4,2353,1980,541,520,489,0.5304232565688626,18.064010875347243,59.22551252847381,https://www.sports-reference.com/cbb/schools/dayton/women/2013.html
14,2013,St. John's (NY),10,18,13,0.5806,11.6,16.34,22.7,11.2,1911,1768,589,373,421,0.47134907950038474,17.196588458270703,52.90780141843972,https://www.sports-reference.com/cbb/schools/st-johns-ny/women/2013.html
15,2013,Kentucky,2,30,6,0.8333,11.61,29.11,27.8,14.3,2713,2392,672,475,550,0.5047103821883557,16.987472511180847,47.45254745254745,https://www.sports-reference.com/cbb/schools/kentucky/women/2013.html
16,2013,Navy,15,21,12,0.6364,-4.87,1.13,21.4,10.5,1913,1789,442,445,457,0.4822332466170569,18.72582442798138,63.12056737588652,https://www.sports-reference.com/cbb/schools/navy/women/2013.html
17,2013,Notre Dame,1,35,2,0.9459,15.81,37.76,29.5,14.4,3003,2400,828,722,560,0.5431715575620767,16.8455503681956,66.17781851512375,https://www.sports-reference.com/cbb/schools/notre-dame/women/2013.html
18,2013,UT-Martin,16,19,15,0.5588,0.63,4.98,25.8,9.0,2482,2100,549,492,427,0.5299885546387878,15.423180281445951,56.03644646924829,https://www.sports-reference.com/cbb/schools/tennessee-martin/women/2013.html
19,2013,Miami (FL),8,21,11,0.6562,10.74,16.52,23.5,13.7,2081,1943,639,412,587,0.46781706352061003,20.881059776035517,54.86018641810919,https://www.sports-reference.com/cbb/schools/miami-fl/women/2013.html
20,2013,Iowa,9,21,13,0.6176,12.7,17.78,24.5,10.0,2296,1968,582,534,533,0.5161684831480882,19.332046948220583,64.1826923076923,https://www.sports-reference.com/cbb/schools/iowa/women/2013.html
21,2013,Colorado,5,25,7,0.7812,8.02,18.55,23.9,13.7,2081,1942,610,420,469,0.4707292797683677,17.50391878778831,54.83028720626632,https://www.sports-reference.com/cbb/schools/colorado/women/2013.html
22,2013,Kansas,12,20,14,0.5882,14.54,15.9,26.3,10.7,2377,2044,603,554,541,0.5146536642821263,18.980325016138536,61.899441340782126,https://www.sports-reference.com/cbb/schools/kansas/women/2013.html
23,2013,South Carolina,4,25,8,0.7576,8.81,19.81,22.2,15.3,2024,1879,791,351,444,0.4544148286514836,16.622738708518032,47.88540245566166,https://www.sports-reference.com/cbb/schools/south-carolina/women/2013.html
24,2013,South Dakota State,13,25,8,0.7576,-0.69,6.5,23.2,9.3,2205,1816,653,488,550,0.52417131011924,20.7287473806401,63.70757180156658,https://www.sports-reference.com/cbb/schools/south-dakota-state/women/2013.html
25,2013,Nebraska,6,25,9,0.7353,12.49,20.46,24.2,11.0,2279,2047,552,511,454,0.4976243296591961,16.54591308657813,62.01456310679612,https://www.sports-reference.com/cbb/schools/nebraska/women/2013.html
26,2013,Chattanooga,11,29,4,0.8788,-5.38,8.31,25.4,12.2,2262,1993,581,493,433,0.5029706845026327,16.146835518563268,58.76042908224076,https://www.sports-reference.com/cbb/schools/chattanooga/women/2013.html
27,2013,Texas A&M,3,25,10,0.7143,14.52,26.63,27.8,11.4,2445,2133,562,594,507,0.5135950392390811,17.55977944639938,60.98562628336756,https://www.sports-reference.com/cbb/schools/texas-am/women/2013.html
28,2013,Wichita State,14,24,10,0.7059,2.13,7.89,23.4,9.6,2078,1846,554,417,460,0.4971862797641834,18.04091365461847,52.51889168765743,https://www.sports-reference.com/cbb/schools/wichita-state/women/2013.html
29,2013,Oklahoma State,7,22,11,0.6667,11.18,24.87,28.3,13.9,2423,2100,530,531,473,0.5192439567975313,16.855534174328273,56.852248394004285,https://www.sports-reference.com/cbb/schools/oklahoma-state/women/2013.html
30,2013,DePaul,10,21,12,0.6364,12.59,13.8,26.7,12.0,2337,2145,506,557,510,0.49352942170262376,17.722856229410212,63.29545454545455,https://www.sports-reference.com/cbb/schools/depaul/women/2013.html
31,2013,Duke,2,33,3,0.9167,12.88,33.52,28.1,13.4,2683,2228,632,571,577,0.535298154887314,18.71505118258365,56.47873392680514,https://www.sports-reference.com/cbb/schools/duke/women/2013.html
32,2013,Hampton,15,28,6,0.8235,-6.42,9.93,23.0,14.4,2180,2064,697,433,486,0.4597836907553951,17.012756066482773,55.441741357234314,https://www.sports-reference.com/cbb/schools/hampton/women/2013.html
33,2013,Baylor,1,34,2,0.9444,15.82,42.3,31.9,11.8,2921,2233,753,778,490,0.5695467024396331,16.04285078184342,67.65217391304348,https://www.sports-reference.com/cbb/schools/baylor/women/2013.html
34,2013,Prairie View A&M,16,17,15,0.5312,-8.46,-7.77,22.1,10.5,1895,1789,553,401,523,0.46621595024405604,20.467103924361727,56.63841807909605,https://www.sports-reference.com/cbb/schools/prairie-view/women/2013.html
35,2013,Florida State,8,23,10,0.697,12.11,22.53,28.2,11.6,2469,2053,688,511,530,0.5240436045030819,18.36630026475195,55.005382131324005,https://www.sports-reference.com/cbb/schools/florida-state/women/2013.html
36,2013,Princeton,9,22,7,0.7586,0.5,18.71,27.0,14.0,2065,1831,506,483,411,0.5027658206891179,16.675863412100753,61.76470588235294,https://www.sports-reference.com/cbb/schools/princeton/women/2013.html
37,2013,Louisville,5,29,9,0.7632,13.44,26.59,26.3,12.4,2726,2271,720,556,603,0.5267022181003168,18.898081985708913,55.65565565565566,https://www.sports-reference.com/cbb/schools/louisville/women/2013.html
38,2013,Middle Tennessee,12,25,8,0.7576,0.65,10.47,24.6,13.3,2214,1975,565,435,507,0.4978413383702105,18.56734783564052,53.57142857142857,https://www.sports-reference.com/cbb/schools/middle-tennessee/women/2013.html
39,2013,Purdue,4,25,9,0.7353,12.19,18.69,24.2,9.6,2308,1889,630,544,583,0.5327301264887823,21.206169067365053,66.18004866180048,https://www.sports-reference.com/cbb/schools/purdue/women/2013.html
40,2013,Liberty,13,27,7,0.7941,-6.01,8.12,25.2,16.3,2418,2008,750,496,634,0.5171086398631308,21.332436069986542,57.94392523364486,https://www.sports-reference.com/cbb/schools/liberty/women/2013.html
41,2013,Oklahoma,6,24,11,0.6857,14.2,20.23,25.1,9.7,2542,2077,697,484,558,0.5332091555913546,18.968752549563515,55.062571103526736,https://www.sports-reference.com/cbb/schools/oklahoma/women/2013.html
42,2013,Central Michigan,11,21,12,0.6364,4.97,14.15,27.2,13.0,2454,2146,585,444,511,0.5105267537654988,17.533626132308537,49.49832775919732,https://www.sports-reference.com/cbb/schools/central-michigan/women/2013.html
43,2013,UCLA,3,26,8,0.7647,12.78,19.89,25.9,13.6,2294,2084,632,556,601,0.48558897243107774,20.282948823521473,63.25369738339022,https://www.sports-reference.com/cbb/schools/ucla/women/2013.html
44,2013,Stetson,14,24,9,0.7273,-8.03,1.35,25.7,9.5,2266,1950,510,432,428,0.5210632818248712,16.4463572087304,50.943396226415096,https://www.sports-reference.com/cbb/schools/stetson/women/2013.html
45,2013,Syracuse,7,24,8,0.75,7.76,22.32,25.6,15.4,2304,2040,662,491,517,0.4941491369548059,18.151305349193198,60.02444987775061,https://www.sports-reference.com/cbb/schools/syracuse/women/2013.html
46,2013,Creighton,10,25,8,0.7576,4.03,10.94,23.7,9.0,2168,1892,398,542,472,0.5244010991137428,18.58911748952393,69.22094508301404,https://www.sports-reference.com/cbb/schools/creighton/women/2013.html
47,2013,Tennessee,2,27,8,0.7714,14.31,28.02,28.8,12.9,2717,2244,692,512,549,0.5330628453038674,17.72408538553921,50.84409136047666,https://www.sports-reference.com/cbb/schools/tennessee/women/2013.html
48,2013,Oral Roberts,15,18,13,0.5806,-2.48,2.42,25.7,9.8,2160,1827,504,421,490,0.5271481286241433,19.30076100143377,52.88944723618091,https://www.sports-reference.com/cbb/schools/oral-roberts/women/2013.html
49,2013,Stanford,1,33,3,0.9167,12.55,31.11,26.9,11.1,2538,2133,571,502,416,0.5322450759990606,14.855869496900267,51.75257731958763,https://www.sports-reference.com/cbb/schools/stanford/women/2013.html
50,2013,Tulsa,16,17,17,0.5,2.04,1.61,22.6,10.5,2155,1998,692,410,520,0.4679736631805705,18.423514072730363,53.385416666666664,https://www.sports-reference.com/cbb/schools/tulsa/women/2013.html
51,2013,Michigan,8,22,11,0.6667,11.1,15.79,22.3,8.8,1984,1702,419,453,426,0.5258805318178926,18.42273694407445,61.46540027137042,https://www.sports-reference.com/cbb/schools/michigan/women/2013.html
52,2013,Villanova,9,21,11,0.6562,10.47,17.28,21.9,7.8,1898,1778,336,509,322,0.49277198521164794,14.324862979571499,72.5071225071225,https://www.sports-reference.com/cbb/schools/villanova/women/2013.html
53,2013,Iowa State,5,24,9,0.7273,13.21,22.93,22.9,9.6,2223,1769,570,547,537,0.5503020101000099,21.00281602002503,72.35449735449735,https://www.sports-reference.com/cbb/schools/iowa-state/women/2013.html
54,2013,Gonzaga,12,27,6,0.8182,4.08,18.38,26.8,13.1,2283,2095,515,513,457,0.4916867677463818,16.44713164903189,57.96610169491525,https://www.sports-reference.com/cbb/schools/gonzaga/women/2013.html
55,2013,Georgia,4,28,7,0.8,8.66,21.08,24.9,13.5,2320,2188,620,493,471,0.47139141742522755,16.06521590831571,56.53669724770642,https://www.sports-reference.com/cbb/schools/georgia/women/2013.html
56,2013,Montana,13,24,8,0.75,-2.62,5.96,23.3,12.6,2070,1959,556,497,415,0.4696774427764971,15.84792105825925,66.71140939597315,https://www.sports-reference.com/cbb/schools/montana/women/2013.html
57,2013,LSU,6,22,12,0.6471,10.3,15.51,25.4,11.6,2346,2011,714,469,562,0.5044814120318603,19.465495504232535,54.282407407407405,https://www.sports-reference.com/cbb/schools/louisiana-state/women/2013.html
58,2013,Green Bay,11,29,3,0.9062,0.78,19.9,24.6,8.4,2172,1743,501,574,408,0.5531108666422198,17.204736362716325,72.93519695044472,https://www.sports-reference.com/cbb/schools/green-bay/women/2013.html
59,2013,Penn State,3,26,6,0.8125,11.84,26.4,27.1,12.2,2356,2036,637,387,474,0.5085740929421313,16.98754246885617,44.63667820069204,https://www.sports-reference.com/cbb/schools/penn-state/women/2013.html
60,2013,Cal Poly,14,21,11,0.6562,2.85,7.88,25.7,11.6,2167,1971,548,508,505,0.489801638247473,18.585855611824286,61.875761266747865,https://www.sports-reference.com/cbb/schools/cal-poly/women/2013.html
