ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
21,2012,UNC,1,32,6,0.8421,7.07,21.34,29.8,15.0,3091,2473,922,659,447,0.5368780135339809,13.440860215053764,58.11287477954145,https://www.sports-reference.com/cbb/schools/north-carolina/men/2012.html
22,2012,Creighton,8,29,6,0.8286,3.41,12.92,27.9,9.4,2772,1935,737,616,421,0.613469777982366,15.707314161207037,63.17948717948718,https://www.sports-reference.com/cbb/schools/creighton/men/2012.html
23,2012,Alabama,9,21,12,0.6364,7.18,13.76,23.6,10.7,2135,1722,623,402,423,0.5347874877261888,17.485697278349154,51.670951156812336,https://www.sports-reference.com/cbb/schools/alabama/men/2012.html
24,2012,Temple,5,24,8,0.75,4.94,10.44,26.9,10.4,2401,1836,627,493,401,0.5684508589503191,15.957785489159848,57.25900116144019,https://www.sports-reference.com/cbb/schools/temple/men/2012.html
25,2012,Michigan,4,24,10,0.7059,8.98,13.19,23.8,8.6,2255,1777,503,431,370,0.5642239481164179,15.622888798810973,53.34158415841584,https://www.sports-reference.com/cbb/schools/michigan/men/2012.html
26,2012,Ohio,13,29,8,0.7838,0.17,7.17,24.4,12.2,2597,2107,749,488,481,0.532923465869915,16.486379029051673,54.16204217536071,https://www.sports-reference.com/cbb/schools/ohio/men/2012.html
27,2012,San Diego State,6,26,8,0.7647,3.79,9.04,25.4,10.6,2416,1903,703,417,426,0.546033123598756,16.146638770126444,48.31981460023175,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2012.html
28,2012,NC State,11,24,13,0.6486,6.8,12.1,26.4,12.3,2697,2134,774,577,470,0.5449453640243114,15.96163773195316,59.058341862845445,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2012.html
29,2012,Georgetown,3,24,9,0.7273,7.69,16.81,24.6,11.1,2278,1743,673,451,417,0.5585742869473106,16.977997817696206,55.61035758323058,https://www.sports-reference.com/cbb/schools/georgetown/men/2012.html
30,2012,Belmont,14,27,8,0.7714,-1.22,11.81,27.9,11.5,2831,2026,779,606,430,0.5975700366436447,15.36394689076591,62.15384615384615,https://www.sports-reference.com/cbb/schools/belmont/men/2012.html
31,2012,Saint Mary's,7,27,6,0.8182,0.78,11.26,26.0,11.5,2467,1811,697,520,383,0.5824770503569945,15.315834093126671,60.676779463243875,https://www.sports-reference.com/cbb/schools/saint-marys-ca/men/2012.html
32,2012,Purdue,10,22,13,0.6286,8.05,13.88,25.4,11.2,2514,2019,689,470,306,0.5413063699314432,11.643126750273957,52.86839145106862,https://www.sports-reference.com/cbb/schools/purdue/men/2012.html
33,2012,Kansas,2,32,7,0.8205,9.93,21.72,26.2,11.5,2867,2169,863,587,506,0.5624391851596094,16.564529645924992,57.380254154447705,https://www.sports-reference.com/cbb/schools/kansas/men/2012.html
34,2012,Detroit Mercy,15,22,14,0.6111,-0.01,2.4,25.1,12.1,2597,2008,857,463,450,0.5444261827695507,15.872567969863285,51.27353266888151,https://www.sports-reference.com/cbb/schools/detroit-mercy/men/2012.html
35,2012,Western Kentucky,16,16,19,0.4571,0.51,-2.66,22.0,12.8,2272,1952,785,385,534,0.4944720118394707,18.85992795083704,50.06501950585176,https://www.sports-reference.com/cbb/schools/western-kentucky/men/2012.html
36,2012,Mississippi Valley State,16,21,13,0.6176,-7.65,-8.03,23.9,13.5,2332,2025,708,451,511,0.4990327495591735,17.94544024273754,55.54187192118226,https://www.sports-reference.com/cbb/schools/mississippi-valley-state/men/2012.html
37,2012,Kentucky,1,38,2,0.95,7.93,24.73,27.4,11.8,3095,2248,938,531,445,0.5816094891608286,14.32840049972309,48.448905109489054,https://www.sports-reference.com/cbb/schools/kentucky/men/2012.html
38,2012,Iowa State,8,23,11,0.6765,7.32,13.32,24.9,10.9,2490,1888,731,484,419,0.5634401984033599,15.939801570393817,57.142857142857146,https://www.sports-reference.com/cbb/schools/iowa-state/men/2012.html
39,2012,UConn,9,20,14,0.5882,8.07,12.27,25.2,12.2,2336,1900,657,457,418,0.5335574762000476,16.03326326771714,53.26340326340326,https://www.sports-reference.com/cbb/schools/connecticut/men/2012.html
40,2012,Wichita State,5,27,6,0.8182,3.8,17.42,27.6,10.9,2545,1892,656,485,403,0.5835442805781789,15.598148348841171,53.17982456140351,https://www.sports-reference.com/cbb/schools/wichita-state/men/2012.html
41,2012,VCU,12,29,7,0.8056,0.63,8.79,23.2,12.2,2448,2040,740,433,411,0.5174163003043626,14.802276165094,51.732377538829155,https://www.sports-reference.com/cbb/schools/virginia-commonwealth/men/2012.html
42,2012,Indiana,4,27,9,0.75,7.8,18.63,26.4,10.6,2782,1928,858,487,463,0.6033346056421112,16.72373687024114,51.317175974710224,https://www.sports-reference.com/cbb/schools/indiana/men/2012.html
43,2012,New Mexico State,13,26,10,0.7222,0.08,8.73,26.9,14.4,2812,2045,1058,498,533,0.560043337635231,17.512616969824414,51.34020618556701,https://www.sports-reference.com/cbb/schools/new-mexico-state/men/2012.html
44,2012,UNLV,6,26,9,0.7429,4.37,13.55,26.9,11.7,2671,2062,734,616,466,0.5599674627666711,16.34537138367427,65.39278131634819,https://www.sports-reference.com/cbb/schools/nevada-las-vegas/men/2012.html
45,2012,Colorado,11,24,12,0.6667,5.73,7.91,23.2,9.8,2429,1874,810,422,468,0.544521162123386,17.34361102875778,50.538922155688624,https://www.sports-reference.com/cbb/schools/colorado/men/2012.html
46,2012,Baylor,3,30,8,0.7895,8.03,16.54,26.4,12.4,2839,2148,759,570,522,0.5719270254153975,17.377062277793314,56.77290836653386,https://www.sports-reference.com/cbb/schools/baylor/men/2012.html
47,2012,South Dakota State,14,27,8,0.7714,-1.87,7.34,26.2,10.4,2689,1963,783,500,370,0.5826601719595064,13.818757656338702,54.46623093681917,https://www.sports-reference.com/cbb/schools/south-dakota-state/men/2012.html
48,2012,Notre Dame,7,22,12,0.6471,6.47,11.18,23.0,10.1,2257,1800,673,497,342,0.5383756655153331,14.027201286236938,63.63636363636363,https://www.sports-reference.com/cbb/schools/notre-dame/men/2012.html
49,2012,Xavier,10,23,13,0.6389,6.22,9.59,25.0,10.5,2543,1986,819,471,448,0.5419032032595168,16.032293620006012,52.39154616240267,https://www.sports-reference.com/cbb/schools/xavier/men/2012.html
50,2012,Duke,2,27,7,0.7941,8.4,17.05,25.7,11.9,2628,1915,864,423,415,0.5725091061189634,15.312749062785961,48.39816933638444,https://www.sports-reference.com/cbb/schools/duke/men/2012.html
51,2012,Lehigh,15,27,8,0.7714,-5.14,4.27,25.8,11.0,2648,2030,768,456,391,0.559140511503767,14.172212314963826,50.55432372505543,https://www.sports-reference.com/cbb/schools/lehigh/men/2012.html
52,2012,Iona,14,25,8,0.7576,-1.82,8.36,30.9,10.7,2736,2033,617,638,414,0.5936263278483649,15.229098613931315,62.48775710088149,https://www.sports-reference.com/cbb/schools/iona/men/2012.html
53,2012,BYU,14,26,9,0.7429,1.55,11.25,27.9,10.9,2727,2099,771,599,473,0.5592148434936676,16.247372253747546,61.31013306038894,https://www.sports-reference.com/cbb/schools/brigham-young/men/2012.html
54,2012,Michigan State,1,29,8,0.7838,9.82,21.32,25.9,11.4,2651,2012,759,566,474,0.5650138962301148,16.808749060270358,58.958333333333336,https://www.sports-reference.com/cbb/schools/michigan-state/men/2012.html
55,2012,LIU,16,25,9,0.7353,-5.1,-1.34,27.1,11.6,2769,1940,965,500,546,0.585511291550368,18.75901875901876,54.34782608695652,https://www.sports-reference.com/cbb/schools/long-island-university/men/2012.html
56,2012,Memphis,8,26,9,0.7429,5.26,16.86,26.7,9.5,2614,1899,785,505,444,0.582338264124042,16.5153994941229,54.12647374062165,https://www.sports-reference.com/cbb/schools/memphis/men/2012.html
57,2012,Saint Louis,9,26,8,0.7647,4.06,15.15,23.9,10.2,2336,1813,653,459,382,0.556105736268759,15.38882980437655,56.38820638820639,https://www.sports-reference.com/cbb/schools/saint-louis/men/2012.html
58,2012,New Mexico,5,28,7,0.8,3.34,15.6,25.0,11.3,2545,1898,748,573,467,0.5713657099752146,17.33404599646638,65.41095890410959,https://www.sports-reference.com/cbb/schools/new-mexico/men/2012.html
59,2012,Long Beach State,12,25,9,0.7353,0.87,9.52,25.9,11.5,2510,1880,790,476,440,0.5633866044173101,16.494227020542812,54.09090909090909,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2012.html
60,2012,Louisville,4,30,10,0.75,9.02,16.19,24.1,12.9,2727,2281,826,532,562,0.5156101102690929,17.527226456755777,55.244029075804775,https://www.sports-reference.com/cbb/schools/louisville/men/2012.html
61,2012,Davidson,13,25,8,0.7576,-1.68,7.26,26.6,12.6,2571,1969,731,455,388,0.5611968707435477,14.484962518292866,51.763367463026164,https://www.sports-reference.com/cbb/schools/davidson/men/2012.html
62,2012,Murray State,6,31,2,0.9394,-2.6,8.74,24.6,10.9,2412,1732,761,418,458,0.5834994484333572,18.139763311734605,51.54130702836005,https://www.sports-reference.com/cbb/schools/murray-state/men/2012.html
63,2012,Colorado State,11,20,12,0.625,5.23,6.58,23.9,8.3,2243,1621,685,389,408,0.5833853516437786,17.507723995880536,50.916230366492144,https://www.sports-reference.com/cbb/schools/colorado-state/men/2012.html
64,2012,Marquette,3,27,8,0.7714,7.5,16.92,26.3,11.8,2638,2033,831,580,461,0.5498949404662642,16.120910324376496,63.11207834602829,https://www.sports-reference.com/cbb/schools/marquette/men/2012.html
65,2012,Florida,7,26,11,0.7027,7.33,18.25,26.4,11.2,2808,2106,700,551,410,0.5816072908036454,14.51841359773371,56.454918032786885,https://www.sports-reference.com/cbb/schools/florida/men/2012.html
66,2012,Virginia,10,22,10,0.6875,4.23,12.51,22.5,7.9,2000,1576,558,394,367,0.5489920505951074,16.76932356112807,54.64632454923717,https://www.sports-reference.com/cbb/schools/virginia/men/2012.html
67,2012,Missouri,2,30,5,0.8571,5.68,19.77,28.0,9.1,2814,1945,730,566,358,0.620863118877416,13.642252877067298,57.696228338430174,https://www.sports-reference.com/cbb/schools/missouri/men/2012.html
68,2012,Norfolk State,15,26,10,0.7222,-5.39,-3.68,24.2,11.7,2482,1977,829,431,539,0.5299432905165345,18.710340326858187,49.54022988505747,https://www.sports-reference.com/cbb/schools/norfolk-state/men/2012.html
