ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2017,New Orleans,16,20,12,0.625,-5.34,-4.1,25.9,12.1,2331,1755,749,500,534,0.5591107955635722,20.392887693999757,60.24096385542169,https://www.sports-reference.com/cbb/schools/new-orleans/men/2017.html
2,2017,Mount St. Mary's,16,20,16,0.5556,-3.51,-4.29,24.4,7.7,2446,1977,640,403,472,0.5414858762064996,17.285578261188018,45.9521094640821,https://www.sports-reference.com/cbb/schools/mount-st-marys/men/2017.html
3,2017,USC,11,26,10,0.7222,6.4,11.48,27.1,10.8,2816,2139,787,550,398,0.5665357625700121,13.803723537082766,56.41025641025641,https://www.sports-reference.com/cbb/schools/southern-california/men/2017.html
4,2017,Providence,11,20,13,0.6061,7.84,11.24,24.4,8.9,2319,1795,683,471,412,0.5533232801404901,16.43057682491067,58.582089552238806,https://www.sports-reference.com/cbb/schools/providence/men/2017.html
5,2017,Villanova,1,32,4,0.8889,9.28,23.8,26.8,8.8,2779,1948,681,505,402,0.6182039828442277,15.17187240530789,52.33160621761658,https://www.sports-reference.com/cbb/schools/villanova/men/2017.html
6,2017,Wisconsin,8,27,10,0.7297,9.4,19.4,26.2,12.4,2678,2135,703,504,411,0.5478006153040518,14.394183489066023,51.905252317198766,https://www.sports-reference.com/cbb/schools/wisconsin/men/2017.html
7,2017,Virginia Tech,9,22,11,0.6667,8.38,12.77,26.9,7.3,2610,1813,741,497,398,0.6100867678958786,15.687572919622868,56.03156708004509,https://www.sports-reference.com/cbb/schools/virginia-tech/men/2017.html
8,2017,Virginia,5,23,11,0.6765,10.93,20.63,24.7,8.7,2246,1823,474,473,324,0.5527771761601922,13.754691028884851,56.37663885578069,https://www.sports-reference.com/cbb/schools/virginia/men/2017.html
9,2017,UNC Wilmington,12,29,6,0.8286,-0.55,8.06,30.6,12.1,2967,2231,708,564,363,0.5834762361751333,12.49346072303753,52.661064425770306,https://www.sports-reference.com/cbb/schools/north-carolina-wilmington/men/2017.html
10,2017,Florida,4,27,9,0.75,11.01,22.4,26.5,11.6,2804,2118,851,450,431,0.5625010030331723,14.742905618039023,47.219307450157395,https://www.sports-reference.com/cbb/schools/florida/men/2017.html
11,2017,ETSU,13,27,8,0.7714,-2.11,7.31,27.4,10.2,2782,1967,850,516,519,0.5941905168731312,18.146853146853147,53.75,https://www.sports-reference.com/cbb/schools/east-tennessee-state/men/2017.html
12,2017,SMU,6,30,5,0.8571,4.45,18.71,26.1,11.9,2599,1934,696,566,377,0.5800717780237832,14.40448716969021,61.925601750547045,https://www.sports-reference.com/cbb/schools/southern-methodist/men/2017.html
13,2017,Baylor,3,27,8,0.7714,11.87,19.75,26.3,12.9,2550,1956,661,544,469,0.5674636378202275,17.269058560150818,59.066232356134634,https://www.sports-reference.com/cbb/schools/baylor/men/2017.html
14,2017,New Mexico State,14,28,6,0.8235,-3.82,4.66,26.9,12.8,2678,1957,843,505,465,0.5751915873397712,16.64924165389628,55.312157721796275,https://www.sports-reference.com/cbb/schools/new-mexico-state/men/2017.html
15,2017,South Carolina,7,26,11,0.7027,10.16,17.52,25.0,12.5,2707,2197,874,468,480,0.5242953872852074,15.678281660330027,50.64935064935065,https://www.sports-reference.com/cbb/schools/south-carolina/men/2017.html
16,2017,Marquette,10,19,13,0.5938,8.6,15.26,28.7,8.8,2631,1888,585,525,396,0.613172368789037,15.581962697725663,57.12731229597389,https://www.sports-reference.com/cbb/schools/marquette/men/2017.html
17,2017,Duke,2,28,9,0.7568,10.91,21.56,27.5,10.5,2991,2144,842,484,421,0.594755178008972,14.34177715399185,47.497546614327774,https://www.sports-reference.com/cbb/schools/duke/men/2017.html
18,2017,Troy,15,22,15,0.5946,-3.36,-0.47,26.5,11.1,2889,2153,847,484,462,0.571925184504767,15.463503454185188,49.287169042769854,https://www.sports-reference.com/cbb/schools/troy/men/2017.html
19,2017,UC-Davis,16,23,13,0.6389,-4.68,-5.21,24.2,10.1,2525,2008,828,461,513,0.5321794698860187,17.77965702244465,52.80641466208476,https://www.sports-reference.com/cbb/schools/california-davis/men/2017.html
20,2017,North Carolina Central,16,25,9,0.7353,-12.12,-3.18,26.8,11.7,2542,2005,684,480,406,0.5511804194348557,14.970722282039558,52.747252747252745,https://www.sports-reference.com/cbb/schools/north-carolina-central/men/2017.html
21,2017,Kansas,1,31,5,0.8611,12.23,23.53,29.8,11.9,2995,2193,789,584,456,0.589529793398841,15.219480935597566,54.52847805788982,https://www.sports-reference.com/cbb/schools/kansas/men/2017.html
22,2017,Miami (FL),8,21,12,0.6364,9.57,14.48,24.6,11.0,2278,1800,617,389,417,0.5498484175565296,16.757217257120814,47.84747847478475,https://www.sports-reference.com/cbb/schools/miami-fl/men/2017.html
23,2017,Michigan State,9,20,15,0.5714,10.5,13.67,25.9,9.4,2515,1927,646,591,490,0.5686854434615872,18.139817269106043,65.30386740331491,https://www.sports-reference.com/cbb/schools/michigan-state/men/2017.html
24,2017,Iowa State,5,24,11,0.6857,11.94,20.51,29.5,9.1,2829,2186,604,553,355,0.576932489313799,12.648035457253203,53.6372453928225,https://www.sports-reference.com/cbb/schools/iowa-state/men/2017.html
25,2017,Nevada,12,28,7,0.8,2.03,10.49,26.7,11.0,2792,2082,859,559,386,0.5674889022585733,13.563085918284164,59.91425509110397,https://www.sports-reference.com/cbb/schools/nevada/men/2017.html
26,2017,Purdue,4,27,8,0.7714,8.79,20.13,28.0,9.8,2790,2044,680,640,455,0.5953397063844316,16.260453148452576,65.3061224489796,https://www.sports-reference.com/cbb/schools/purdue/men/2017.html
27,2017,Vermont,13,29,6,0.8286,-3.27,6.67,26.9,9.3,2571,1909,651,476,392,0.5855318296104653,15.150109760999289,50.47720042417816,https://www.sports-reference.com/cbb/schools/vermont/men/2017.html
28,2017,Creighton,6,25,10,0.7143,8.95,17.27,30.8,8.3,2864,2137,592,598,435,0.5972938251831089,15.357566514150143,55.473098330241186,https://www.sports-reference.com/cbb/schools/creighton/men/2017.html
29,2017,Rhode Island,11,25,10,0.7143,4.62,12.88,26.2,11.7,2577,2019,791,467,389,0.5443507503041773,14.114454071784154,50.9825327510917,https://www.sports-reference.com/cbb/schools/rhode-island/men/2017.html
30,2017,Oregon,3,33,6,0.8462,8.38,20.8,28.0,10.6,3076,2270,787,614,454,0.5878575687617533,14.786924971012414,56.27864344637947,https://www.sports-reference.com/cbb/schools/oregon/men/2017.html
31,2017,Iona,14,22,13,0.6286,-2.47,1.08,28.0,9.6,2813,2155,668,541,421,0.5743348088136812,14.669398450131014,55.26046986721144,https://www.sports-reference.com/cbb/schools/iona/men/2017.html
32,2017,Michigan,7,26,12,0.6842,10.17,18.8,26.4,7.4,2851,2076,624,527,348,0.6064512286433871,12.895766631092139,52.594810379241515,https://www.sports-reference.com/cbb/schools/michigan/men/2017.html
33,2017,Oklahoma State,10,20,13,0.6061,12.22,19.19,29.0,13.8,2828,2050,786,486,432,0.5901896620809403,15.276677605522234,50.78369905956113,https://www.sports-reference.com/cbb/schools/oklahoma-state/men/2017.html
34,2017,Louisville,2,25,9,0.7353,11.15,22.47,28.0,13.4,2628,2085,708,461,374,0.5482950277902959,13.499270894994442,48.424369747899156,https://www.sports-reference.com/cbb/schools/louisville/men/2017.html
35,2017,Jacksonville State,15,20,15,0.5714,-3.24,-2.85,24.5,10.1,2434,1869,647,493,477,0.5650793061179006,18.13219395745587,57.52625437572929,https://www.sports-reference.com/cbb/schools/jacksonville-state/men/2017.html
36,2017,Wake Forest,11,19,14,0.5758,9.8,14.19,28.0,10.6,2733,1955,795,512,389,0.5928930926761541,14.440567228450515,55.47128927410618,https://www.sports-reference.com/cbb/schools/wake-forest/men/2017.html
37,2017,Kansas State,11,21,14,0.6,10.48,14.8,24.8,9.4,2523,1883,775,521,453,0.5672212230215827,16.92192753081808,59.95397008055236,https://www.sports-reference.com/cbb/schools/kansas-state/men/2017.html
38,2017,UNC,1,33,7,0.825,11.76,24.84,30.6,15.8,3377,2633,916,722,473,0.5561520928578016,13.479470168479128,58.890701468189235,https://www.sports-reference.com/cbb/schools/north-carolina/men/2017.html
39,2017,Texas Southern,16,23,12,0.6571,-7.81,-6.41,24.7,11.5,2593,2017,892,411,407,0.5380829058552052,14.450661819008124,47.45958429561201,https://www.sports-reference.com/cbb/schools/texas-southern/men/2017.html
40,2017,Arkansas,8,26,10,0.7222,8.6,14.04,27.7,11.1,2855,2165,825,497,428,0.5646756329113924,14.479025710419485,49.849548645937816,https://www.sports-reference.com/cbb/schools/arkansas/men/2017.html
41,2017,Seton Hall,9,21,12,0.6364,9.25,12.1,26.4,13.3,2417,1949,733,405,449,0.5320226104106501,16.50419772690515,46.444954128440365,https://www.sports-reference.com/cbb/schools/seton-hall/men/2017.html
42,2017,Minnesota,5,24,10,0.7059,8.82,14.56,26.1,11.1,2556,2037,806,507,393,0.5343613587329197,14.113134911514596,57.15896279594138,https://www.sports-reference.com/cbb/schools/minnesota/men/2017.html
43,2017,Middle Tennessee,12,31,5,0.8611,-0.48,9.8,28.2,9.9,2697,2077,631,552,374,0.5726990113138315,13.706461827137328,54.437869822485204,https://www.sports-reference.com/cbb/schools/middle-tennessee/men/2017.html
44,2017,Butler,4,25,9,0.7353,10.23,17.7,26.6,8.4,2595,1898,704,453,346,0.587699749972823,13.548649833970302,50.0,https://www.sports-reference.com/cbb/schools/butler/men/2017.html
45,2017,Winthrop,13,26,7,0.7879,-6.12,1.34,27.0,9.6,2615,1957,725,423,430,0.5744727592267135,15.890613451589061,47.474747474747474,https://www.sports-reference.com/cbb/schools/winthrop/men/2017.html
46,2017,Cincinnati,6,30,6,0.8333,5.49,18.43,26.9,12.1,2674,2116,688,557,361,0.5527717139644108,12.986919545853539,57.48194014447884,https://www.sports-reference.com/cbb/schools/cincinnati/men/2017.html
47,2017,UCLA,3,31,5,0.8611,6.39,20.67,33.6,9.5,3233,2320,622,771,404,0.6232457357885322,13.477088948787063,63.71900826446281,https://www.sports-reference.com/cbb/schools/ucla/men/2017.html
48,2017,Kent State,14,22,14,0.6111,-1.63,0.88,27.4,15.0,2772,2302,755,449,465,0.5261559486751196,15.003871966959217,45.537525354969574,https://www.sports-reference.com/cbb/schools/kent-state/men/2017.html
49,2017,Dayton,7,24,8,0.75,4.27,12.98,25.6,8.7,2428,1763,768,500,376,0.5778420882280144,15.18014308092308,60.97560975609756,https://www.sports-reference.com/cbb/schools/dayton/men/2017.html
50,2017,Wichita State,10,31,5,0.8611,2.96,21.24,27.6,12.1,2916,2114,848,586,406,0.5862202065039082,14.03329277734764,59.07258064516129,https://www.sports-reference.com/cbb/schools/wichita-state/men/2017.html
51,2017,Kentucky,2,32,6,0.8421,10.49,23.88,29.8,12.4,3225,2396,980,585,443,0.5703522920203735,13.546572075102441,51.58730158730159,https://www.sports-reference.com/cbb/schools/kentucky/men/2017.html
52,2017,Northern Kentucky,15,24,11,0.6857,-2.84,-0.17,26.5,11.2,2659,2037,740,486,468,0.5627275035977314,16.533597117218964,52.37068965517241,https://www.sports-reference.com/cbb/schools/northern-kentucky/men/2017.html
53,2017,Gonzaga,1,37,2,0.9487,4.13,25.26,29.5,9.7,3222,2280,890,595,448,0.6030094325497829,14.360815489165278,51.784160139251526,https://www.sports-reference.com/cbb/schools/gonzaga/men/2017.html
54,2017,South Dakota State,16,18,17,0.5143,-0.66,-2.3,25.2,9.0,2683,1938,782,459,453,0.5878409170581225,16.562586834754377,52.09988649262202,https://www.sports-reference.com/cbb/schools/south-dakota-state/men/2017.html
55,2017,Northwestern,8,24,12,0.6667,8.43,14.02,25.4,10.7,2558,2092,638,541,383,0.5390437978353956,13.89836412988257,59.2552026286966,https://www.sports-reference.com/cbb/schools/northwestern/men/2017.html
56,2017,Vanderbilt,9,19,16,0.5429,10.72,13.69,23.3,8.2,2489,1896,660,450,430,0.5692005122575924,16.43479590276716,55.214723926380366,https://www.sports-reference.com/cbb/schools/vanderbilt/men/2017.html
57,2017,Notre Dame,5,26,10,0.7222,9.78,17.81,27.2,9.3,2783,2139,611,566,341,0.577903847431723,12.405232752724785,57.755102040816325,https://www.sports-reference.com/cbb/schools/notre-dame/men/2017.html
58,2017,Princeton,12,23,7,0.7667,-1.84,6.57,25.7,8.2,2149,1716,416,426,298,0.5658121998483444,13.563703892509922,55.181347150259064,https://www.sports-reference.com/cbb/schools/princeton/men/2017.html
59,2017,West Virginia,4,28,9,0.7568,9.67,24.45,28.6,14.4,3014,2333,907,607,455,0.5515943896225587,14.276390928373308,57.31822474032106,https://www.sports-reference.com/cbb/schools/west-virginia/men/2017.html
60,2017,Bucknell,13,26,9,0.7429,-2.48,5.89,26.9,8.6,2669,1961,730,510,466,0.5847427920427658,16.956553380394443,54.140127388535035,https://www.sports-reference.com/cbb/schools/bucknell/men/2017.html
61,2017,Maryland,6,24,9,0.7273,8.29,12.79,25.1,10.6,2438,1840,732,472,426,0.5638089247391401,16.460078513801736,57.073760580411125,https://www.sports-reference.com/cbb/schools/maryland/men/2017.html
62,2017,Xavier,11,24,14,0.6316,11.51,14.8,25.8,11.9,2836,2148,882,560,478,0.5591306267941074,15.858902218919207,57.08460754332314,https://www.sports-reference.com/cbb/schools/xavier/men/2017.html
63,2017,Florida State,3,26,9,0.7429,8.87,18.87,29.6,11.7,2873,2146,824,511,415,0.5726392830946838,14.19502250680677,49.32432432432432,https://www.sports-reference.com/cbb/schools/florida-state/men/2017.html
64,2017,Florida Gulf Coast,14,26,8,0.7647,-3.42,2.26,29.6,11.1,2701,2017,664,527,421,0.5848447054340107,15.420341664957366,52.333664349553125,https://www.sports-reference.com/cbb/schools/florida-gulf-coast/men/2017.html
65,2017,Saint Mary's,7,29,5,0.8529,2.19,16.75,26.2,9.5,2449,1797,499,563,365,0.607222200182489,15.326088782142797,63.11659192825112,https://www.sports-reference.com/cbb/schools/saint-marys-ca/men/2017.html
66,2017,VCU,10,26,9,0.7429,3.77,11.57,27.0,11.0,2616,2050,747,525,435,0.5498848100627239,15.460180262147793,55.55555555555556,https://www.sports-reference.com/cbb/schools/virginia-commonwealth/men/2017.html
67,2017,Arizona,2,32,5,0.8649,7.63,18.25,26.4,10.3,2833,2048,830,501,413,0.5869799436432952,14.61326162338122,51.27942681678608,https://www.sports-reference.com/cbb/schools/arizona/men/2017.html
68,2017,North Dakota,15,22,10,0.6875,-5.45,-1.83,28.9,9.3,2578,1919,698,487,419,0.5790343737085153,15.840491168642632,52.59179265658747,https://www.sports-reference.com/cbb/schools/north-dakota/men/2017.html
