ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
23,2011,Old Dominion,9,27,7,0.7941,1.76,9.03,23.6,15.4,2231,1828,687,485,424,0.5236400848714723,16.59958970825438,60.39850560398506,https://www.sports-reference.com/cbb/schools/old-dominion/men/2011.html
24,2011,Kansas State,5,23,11,0.6765,8.41,14.59,25.0,14.4,2477,1939,828,474,498,0.5377020995780004,17.777333542758413,55.830388692579504,https://www.sports-reference.com/cbb/schools/kansas-state/men/2011.html
25,2011,Utah State,12,30,4,0.8824,0.5,13.23,24.7,10.7,2449,1788,764,500,402,0.5764631666164508,15.913481331348768,59.523809523809526,https://www.sports-reference.com/cbb/schools/utah-state/men/2011.html
26,2011,Wisconsin,4,25,9,0.7353,9.42,18.77,23.5,10.4,2310,1808,533,442,258,0.565477939016509,11.214855771738563,55.388471177944865,https://www.sports-reference.com/cbb/schools/wisconsin/men/2011.html
27,2011,Belmont,13,30,5,0.8571,-4.42,13.07,27.0,12.9,2790,2045,781,575,480,0.5840143345167125,16.732667744994146,60.91101694915254,https://www.sports-reference.com/cbb/schools/belmont/men/2011.html
28,2011,St. John's (NY),6,21,12,0.6364,10.01,13.1,24.5,10.7,2313,1773,783,417,408,0.546157769466168,16.15508885298869,51.6728624535316,https://www.sports-reference.com/cbb/schools/st-johns-ny/men/2011.html
29,2011,Gonzaga,11,25,10,0.7143,4.01,13.86,26.6,11.4,2684,1947,810,542,474,0.5826170009551098,17.066321019658673,58.15450643776824,https://www.sports-reference.com/cbb/schools/gonzaga/men/2011.html
30,2011,BYU,3,32,5,0.8649,5.76,18.65,27.5,11.4,3012,2267,865,538,404,0.568817041849222,13.238956612924367,52.79685966633955,https://www.sports-reference.com/cbb/schools/brigham-young/men/2011.html
31,2011,Wofford,14,21,13,0.6176,-1.21,4.35,26.0,10.9,2502,1853,778,487,404,0.5698485869941512,15.542526506932582,55.15288788221971,https://www.sports-reference.com/cbb/schools/wofford/men/2011.html
32,2011,UCLA,7,23,11,0.6765,7.93,11.7,24.4,11.9,2382,1824,808,493,502,0.5464505946263397,18.720725558638385,59.397590361445786,https://www.sports-reference.com/cbb/schools/ucla/men/2011.html
33,2011,Michigan State,10,19,15,0.5588,11.67,13.7,24.0,12.0,2338,1894,691,509,454,0.5318374551873487,17.118897150872534,62.30110159118727,https://www.sports-reference.com/cbb/schools/michigan-state/men/2011.html
34,2011,Florida,2,29,8,0.7838,7.57,16.27,26.2,12.6,2667,2083,744,521,452,0.5532368608838514,15.791165332103578,53.82231404958678,https://www.sports-reference.com/cbb/schools/florida/men/2011.html
35,2011,UCSB,15,18,14,0.5625,0.12,1.22,23.2,8.7,2170,1636,610,457,456,0.5697332493173702,19.318759532282662,61.59029649595687,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2011.html
36,2011,VCU,11,28,12,0.7,3.78,8.56,24.2,10.7,2864,2228,824,583,452,0.5527762337100859,14.855910811947833,60.22727272727273,https://www.sports-reference.com/cbb/schools/virginia-commonwealth/men/2011.html
37,2011,USC,11,19,15,0.5588,7.97,11.52,23.9,10.0,2252,1832,648,402,390,0.5318545949214026,15.555697373879193,49.44649446494465,https://www.sports-reference.com/cbb/schools/southern-california/men/2011.html
38,2011,Kansas,1,35,3,0.9211,7.62,24.1,29.3,11.8,3084,2193,862,674,507,0.5994681760928048,16.46488789587176,60.502692998204665,https://www.sports-reference.com/cbb/schools/kansas/men/2011.html
39,2011,Boston University,16,21,14,0.6,-3.85,-2.48,21.4,11.8,2270,1865,695,345,418,0.5228487193661323,16.14647713226205,46.061415220293725,https://www.sports-reference.com/cbb/schools/boston-university/men/2011.html
40,2011,UNLV,8,24,9,0.7273,6.0,14.67,25.5,11.2,2363,1836,718,509,414,0.5490445741477378,16.13456382116356,60.451306413301666,https://www.sports-reference.com/cbb/schools/nevada-las-vegas/men/2011.html
41,2011,Illinois,9,20,14,0.5882,11.11,16.72,26.3,10.1,2413,1910,539,568,434,0.561905028037035,16.8141455779572,63.53467561521253,https://www.sports-reference.com/cbb/schools/illinois/men/2011.html
42,2011,Vanderbilt,5,23,11,0.6765,6.86,15.1,24.9,10.9,2581,1853,837,454,441,0.5809713318447021,16.564749012124945,53.5377358490566,https://www.sports-reference.com/cbb/schools/vanderbilt/men/2011.html
43,2011,Richmond,12,29,8,0.7838,2.79,11.23,24.9,9.3,2577,2007,649,548,383,0.5620354538158217,14.314760274484595,59.43600867678959,https://www.sports-reference.com/cbb/schools/richmond/men/2011.html
44,2011,Louisville,4,25,10,0.7143,8.2,18.6,27.1,12.4,2623,2097,627,608,459,0.5527038872593641,16.208313911606425,64.06743940990516,https://www.sports-reference.com/cbb/schools/louisville/men/2011.html
45,2011,Morehead State,13,25,10,0.7143,-3.13,2.81,24.3,13.8,2412,1874,751,424,525,0.5470777158824917,19.234714813295035,49.82373678025852,https://www.sports-reference.com/cbb/schools/morehead-state/men/2011.html
46,2011,Georgetown,6,21,11,0.6562,10.39,14.61,25.3,10.1,2258,1703,568,481,433,0.578108678286873,18.148135729613735,59.45611866501854,https://www.sports-reference.com/cbb/schools/georgetown/men/2011.html
47,2011,Purdue,3,26,8,0.7647,8.69,19.36,25.7,11.2,2466,1957,673,538,354,0.5472411589262889,13.578201233545062,61.48571428571429,https://www.sports-reference.com/cbb/schools/purdue/men/2011.html
48,2011,St. Peter's,14,20,14,0.5882,-1.08,-0.28,21.0,11.3,2069,1782,693,383,511,0.49570659153201846,19.669581819301595,53.71669004207573,https://www.sports-reference.com/cbb/schools/saint-peters/men/2011.html
49,2011,Texas A&M,7,24,9,0.7273,5.94,12.62,23.0,12.5,2254,1719,799,444,426,0.5442971949617494,17.063479347582273,58.57519788918206,https://www.sports-reference.com/cbb/schools/texas-am/men/2011.html
50,2011,Florida State,10,23,11,0.6765,6.45,13.48,24.3,12.4,2348,1903,725,423,541,0.5283528352835284,19.580166485703945,51.148730350665055,https://www.sports-reference.com/cbb/schools/florida-state/men/2011.html
51,2011,Notre Dame,2,27,7,0.7941,8.43,18.17,24.8,10.9,2558,1832,827,563,364,0.5824544146310363,14.219416535150085,66.785290628707,https://www.sports-reference.com/cbb/schools/notre-dame/men/2011.html
52,2011,Akron,15,23,13,0.6389,-1.02,2.15,24.8,10.1,2524,2073,649,520,432,0.5350722474730344,15.480763717676739,58.29596412556054,https://www.sports-reference.com/cbb/schools/akron/men/2011.html
53,2011,Duke,1,32,5,0.8649,8.32,24.51,28.1,12.1,2993,2206,826,529,447,0.5824226290553584,14.818793014281736,50.86538461538461,https://www.sports-reference.com/cbb/schools/duke/men/2011.html
54,2011,Hampton,16,24,9,0.7273,-8.77,-5.2,22.6,11.1,2197,1843,759,387,412,0.5046027487872997,15.913725974908843,51.87667560321716,https://www.sports-reference.com/cbb/schools/hampton/men/2011.html
55,2011,Michigan,8,21,14,0.6,10.68,14.21,24.2,8.3,2328,1889,502,480,351,0.551690143515271,14.263190403432917,56.67060212514758,https://www.sports-reference.com/cbb/schools/michigan/men/2011.html
56,2011,Tennessee,9,19,15,0.5588,8.73,11.08,24.6,13.6,2376,1941,770,443,454,0.521098341959821,16.606920769624697,52.92712066905615,https://www.sports-reference.com/cbb/schools/tennessee/men/2011.html
57,2011,Arizona,5,30,8,0.7895,7.99,16.54,25.5,10.7,2905,2064,899,536,484,0.5905527817983705,16.442674856296456,55.31475748194014,https://www.sports-reference.com/cbb/schools/arizona/men/2011.html
58,2011,Memphis,12,25,10,0.7143,3.14,6.91,25.5,12.0,2524,1975,782,512,535,0.5441813132794039,18.745094741562955,57.4635241301908,https://www.sports-reference.com/cbb/schools/memphis/men/2011.html
59,2011,Texas,4,28,8,0.7778,7.96,20.82,26.5,13.7,2701,2099,905,485,425,0.5408057023866731,14.543836835261105,50.83857442348008,https://www.sports-reference.com/cbb/schools/texas/men/2011.html
60,2011,Oakland,13,25,10,0.7143,0.1,8.28,30.1,12.9,2992,2137,834,568,473,0.5974536334446237,15.88869181984306,53.99239543726236,https://www.sports-reference.com/cbb/schools/oakland/men/2011.html
61,2011,Cincinnati,6,26,9,0.7429,6.1,15.41,24.2,13.0,2412,1939,742,497,401,0.5323375178770062,15.038552698688909,58.60849056603774,https://www.sports-reference.com/cbb/schools/cincinnati/men/2011.html
62,2011,Missouri,11,23,11,0.6765,6.5,14.77,28.9,12.5,2748,2145,727,558,431,0.5574307877056895,14.883213392820144,56.76500508646999,https://www.sports-reference.com/cbb/schools/missouri/men/2011.html
63,2011,UConn,3,32,9,0.7805,10.44,17.95,25.7,13.9,2967,2429,822,534,466,0.531590866742156,14.30905093530835,50.712250712250714,https://www.sports-reference.com/cbb/schools/connecticut/men/2011.html
64,2011,Bucknell,14,25,9,0.7353,-3.87,2.39,24.3,7.9,2387,1855,633,491,380,0.5594041771345007,15.118240555078138,59.371221281741235,https://www.sports-reference.com/cbb/schools/bucknell/men/2011.html
65,2011,Temple,7,26,8,0.7647,4.23,12.35,25.5,11.0,2400,1943,656,511,368,0.5377211378179276,14.155806188549185,58.87096774193548,https://www.sports-reference.com/cbb/schools/temple/men/2011.html
66,2011,Penn State,10,19,15,0.5588,11.45,11.98,22.6,9.9,2144,1748,544,413,358,0.5394090652926495,15.26418119179998,53.84615384615385,https://www.sports-reference.com/cbb/schools/penn-state/men/2011.html
67,2011,San Diego State,2,34,3,0.9189,6.36,17.96,26.8,12.8,2660,2141,653,499,402,0.5477037622718587,14.203340964979224,50.35317860746721,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2011.html
68,2011,Northern Colorado,15,21,11,0.6562,-2.24,1.39,22.8,11.8,2287,1708,742,371,454,0.5620600841492667,18.2440686684241,50.752393980848154,https://www.sports-reference.com/cbb/schools/northern-colorado/men/2011.html
