ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
19,2014,Texas Southern,16,19,15,0.5588,-10.07,-8.41,25.2,11.4,2584,1854,910,476,454,0.5731014904187367,16.76266430364791,55.542590431738624,https://www.sports-reference.com/cbb/schools/texas-southern/men/2014.html
20,2014,Cal Poly,16,14,20,0.4118,1.69,-1.34,22.2,11.1,2141,1850,603,394,303,0.5060700035928369,12.529359224585662,52.254641909814325,https://www.sports-reference.com/cbb/schools/cal-poly/men/2014.html
21,2014,Xavier,12,21,13,0.6176,8.14,11.84,25.6,11.1,2442,1850,770,497,421,0.5578399122807017,16.131504329833703,57.192174913693904,https://www.sports-reference.com/cbb/schools/xavier/men/2014.html
22,2014,NC State,12,22,14,0.6111,7.44,9.02,26.4,11.7,2561,2060,762,466,375,0.5345930329648307,13.536537822891548,49.05263157894737,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2014.html
23,2014,Wichita State,1,35,1,0.9722,1.74,16.65,24.9,11.6,2706,1942,916,491,374,0.5769624398730938,13.754854654583971,54.799107142857146,https://www.sports-reference.com/cbb/schools/wichita-state/men/2014.html
24,2014,Kentucky,8,29,11,0.725,9.9,18.07,25.1,14.1,2992,2213,1146,446,469,0.5505586551059164,14.71954403936929,44.42231075697211,https://www.sports-reference.com/cbb/schools/kentucky/men/2014.html
25,2014,Kansas State,9,20,13,0.6061,8.47,12.14,24.2,12.3,2280,1840,741,503,404,0.5263060700633414,15.719599694946382,63.03258145363409,https://www.sports-reference.com/cbb/schools/kansas-state/men/2014.html
26,2014,Saint Louis,5,27,7,0.7941,4.24,11.63,24.4,10.1,2374,1869,755,482,431,0.539251317463202,16.374135703973863,58.142340168878164,https://www.sports-reference.com/cbb/schools/saint-louis/men/2014.html
27,2014,Louisville,4,31,6,0.8378,4.8,24.69,28.4,13.6,2998,2232,920,568,391,0.5684921116504854,12.913666688684852,54.043767840152235,https://www.sports-reference.com/cbb/schools/louisville/men/2014.html
28,2014,Manhattan,13,25,8,0.7576,-0.9,6.04,25.1,12.6,2540,1837,1019,433,468,0.5557111352259599,16.997414068628874,52.29468599033817,https://www.sports-reference.com/cbb/schools/manhattan/men/2014.html
29,2014,UMass,6,24,9,0.7273,6.0,10.61,27.3,12.2,2502,1962,769,499,446,0.54382792258603,16.239677245517704,55.44444444444444,https://www.sports-reference.com/cbb/schools/massachusetts/men/2014.html
30,2014,Duke,3,26,9,0.7429,8.48,19.51,26.5,11.7,2745,2020,783,509,328,0.5804560756517179,12.181896513303522,54.79009687836383,https://www.sports-reference.com/cbb/schools/duke/men/2014.html
31,2014,Mercer,14,27,9,0.75,-3.42,5.33,27.3,11.3,2836,2061,791,586,420,0.5886162122671271,14.846025506885729,59.67413441955193,https://www.sports-reference.com/cbb/schools/mercer/men/2014.html
32,2014,Texas,7,24,11,0.6857,9.15,12.67,25.9,15.1,2598,2095,909,452,426,0.5206496296533812,14.584246275197195,49.94475138121547,https://www.sports-reference.com/cbb/schools/texas/men/2014.html
33,2014,Arizona State,10,21,12,0.6364,7.41,13.32,25.3,8.5,2486,1852,787,471,377,0.5654420728933529,14.63918486533503,56.33971291866029,https://www.sports-reference.com/cbb/schools/arizona-state/men/2014.html
34,2014,Michigan,2,28,9,0.7568,9.65,18.52,25.5,8.5,2736,1982,691,525,336,0.5984147259015591,12.814449817699197,55.55555555555556,https://www.sports-reference.com/cbb/schools/michigan/men/2014.html
35,2014,Wofford,15,20,13,0.6061,-5.95,-4.32,24.5,10.7,2205,1804,592,423,351,0.5340327830737038,14.531273287296935,52.351485148514854,https://www.sports-reference.com/cbb/schools/wofford/men/2014.html
36,2014,Mount St. Mary's,16,16,17,0.4848,-4.44,-6.32,25.5,9.9,2504,1923,706,389,388,0.5605200479934099,14.799896248150013,46.144721233689204,https://www.sports-reference.com/cbb/schools/mount-st-marys/men/2014.html
37,2014,Albany (NY),16,19,15,0.5588,-5.22,-3.31,22.5,10.1,2239,1733,728,376,428,0.54521457931545,17.24888365869779,49.150326797385624,https://www.sports-reference.com/cbb/schools/albany-ny/men/2014.html
38,2014,Florida,1,36,3,0.9231,8.54,20.69,24.2,11.2,2727,2056,871,509,418,0.5589855856742264,14.629502596911706,53.86243386243386,https://www.sports-reference.com/cbb/schools/florida/men/2014.html
39,2014,Colorado,8,23,12,0.6571,8.8,10.8,23.3,11.5,2457,1871,903,397,466,0.5415902518163221,17.04262851458498,48.77149877149877,https://www.sports-reference.com/cbb/schools/colorado/men/2014.html
40,2014,Pitt,9,26,10,0.7222,7.54,17.46,24.9,12.0,2586,1944,861,563,373,0.5566461745105129,13.836132708172592,62.90502793296089,https://www.sports-reference.com/cbb/schools/pittsburgh/men/2014.html
41,2014,VCU,5,26,9,0.7429,4.78,14.55,26.3,13.7,2624,2196,772,459,423,0.5174154467440687,14.29691619235605,49.783080260303684,https://www.sports-reference.com/cbb/schools/virginia-commonwealth/men/2014.html
42,2014,Stephen F. Austin,12,32,3,0.9143,-6.76,4.82,26.3,12.9,2661,1992,800,574,393,0.5676194539249146,14.358786993058093,62.25596529284165,https://www.sports-reference.com/cbb/schools/stephen-f-austin/men/2014.html
43,2014,UCLA,4,28,9,0.7568,7.62,18.4,29.0,9.9,3003,2196,839,636,379,0.5853436042975877,12.872941687951743,59.27306616961789,https://www.sports-reference.com/cbb/schools/ucla/men/2014.html
44,2014,Tulsa,13,21,13,0.6176,1.17,6.23,24.6,10.8,2471,1899,894,427,394,0.538964211554904,14.666686520049435,51.137724550898206,https://www.sports-reference.com/cbb/schools/tulsa/men/2014.html
45,2014,Ohio State,6,25,10,0.7143,8.12,17.84,24.1,9.9,2432,1875,793,421,394,0.546782258354617,15.050116122723383,49.940688018979834,https://www.sports-reference.com/cbb/schools/ohio-state/men/2014.html
46,2014,Dayton,11,26,11,0.7027,5.34,10.55,25.3,11.2,2671,2018,819,485,442,0.5615213844834255,15.6717582152633,51.8716577540107,https://www.sports-reference.com/cbb/schools/dayton/men/2014.html
47,2014,Syracuse,3,28,6,0.8235,7.25,16.05,24.1,13.1,2311,1873,715,402,306,0.5282044249405742,12.271414821944177,49.08424908424909,https://www.sports-reference.com/cbb/schools/syracuse/men/2014.html
48,2014,Western Michigan,14,23,10,0.697,-1.45,1.73,23.6,9.8,2373,1684,856,376,464,0.575791986955509,18.37885797579061,48.26700898587933,https://www.sports-reference.com/cbb/schools/western-michigan/men/2014.html
49,2014,New Mexico,7,27,7,0.7941,4.84,12.72,24.9,10.6,2516,1851,863,522,361,0.5639434801319753,13.928973808899109,61.629279811097994,https://www.sports-reference.com/cbb/schools/new-mexico/men/2014.html
50,2014,Stanford,10,23,13,0.6389,9.0,13.42,24.9,9.6,2616,1950,877,415,409,0.5599602719317773,14.900469237270846,46.316964285714285,https://www.sports-reference.com/cbb/schools/stanford/men/2014.html
51,2014,Kansas,2,25,10,0.7143,11.4,20.25,27.3,11.9,2764,1937,935,523,463,0.5884857775506728,16.468663299423774,54.76439790575916,https://www.sports-reference.com/cbb/schools/kansas/men/2014.html
52,2014,Eastern Kentucky,15,24,10,0.7059,-4.34,0.6,25.9,7.1,2677,1810,798,498,359,0.6193547790034797,14.245353395870039,56.5266742338252,https://www.sports-reference.com/cbb/schools/eastern-kentucky/men/2014.html
53,2014,Arizona,1,33,5,0.8684,9.04,23.36,26.2,12.2,2769,2123,870,574,387,0.5525181578737329,13.378042035398229,57.630522088353416,https://www.sports-reference.com/cbb/schools/arizona/men/2014.html
54,2014,Weber State,16,19,12,0.6129,-4.23,-0.92,23.6,8.5,2254,1541,767,407,382,0.5999531536135599,16.899065685164214,55.60109289617486,https://www.sports-reference.com/cbb/schools/weber-state/men/2014.html
55,2014,Gonzaga,8,29,7,0.8056,5.36,15.56,27.0,9.5,2761,1963,793,525,419,0.5971227378109969,15.342814875573067,54.01234567901235,https://www.sports-reference.com/cbb/schools/gonzaga/men/2014.html
56,2014,Oklahoma State,9,21,13,0.6176,8.34,19.02,26.4,9.8,2728,1941,964,463,356,0.5767051700519205,13.082655926149142,51.55902004454343,https://www.sports-reference.com/cbb/schools/oklahoma-state/men/2014.html
57,2014,Oklahoma,5,23,10,0.697,8.97,14.91,27.5,12.1,2704,2034,802,483,376,0.5664298163292666,13.608987722955757,53.135313531353134,https://www.sports-reference.com/cbb/schools/oklahoma/men/2014.html
58,2014,North Dakota State,12,26,7,0.7879,-0.02,6.31,26.9,9.3,2492,1759,719,382,325,0.6003777657852132,13.53963572130847,43.01801801801802,https://www.sports-reference.com/cbb/schools/north-dakota-state/men/2014.html
59,2014,San Diego State,4,31,5,0.8611,4.86,14.95,24.2,13.1,2530,2009,902,356,355,0.525795135251966,12.858219118541914,40.778923253150055,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2014.html
60,2014,New Mexico State,13,26,10,0.7222,-2.58,6.16,26.0,11.9,2771,1918,1027,474,457,0.5846287575742232,16.166232737151912,50.64102564102564,https://www.sports-reference.com/cbb/schools/new-mexico-state/men/2014.html
61,2014,Baylor,6,26,12,0.6842,10.11,15.8,25.2,13.8,2843,2108,949,563,440,0.5628454679358241,14.836995373555078,58.706986444212724,https://www.sports-reference.com/cbb/schools/baylor/men/2014.html
62,2014,Nebraska,11,19,13,0.5938,8.5,10.13,22.5,8.7,2137,1684,713,304,349,0.5348597401037183,14.871821094975113,42.280945757997216,https://www.sports-reference.com/cbb/schools/nebraska/men/2014.html
63,2014,Creighton,3,27,8,0.7714,7.17,18.03,27.3,8.4,2756,1927,654,614,342,0.6221893117087178,13.376304385237566,64.15882967607105,https://www.sports-reference.com/cbb/schools/creighton/men/2014.html
64,2014,Louisiana,14,23,12,0.6571,-0.28,2.91,28.2,13.3,2835,2127,913,472,459,0.5605602834635705,15.362885410948817,47.77327935222672,https://www.sports-reference.com/cbb/schools/louisiana-lafayette/men/2014.html
65,2014,Oregon,7,24,10,0.7059,8.05,15.75,27.3,10.5,2783,1977,865,492,389,0.5902188666440448,14.162965120512634,53.01724137931034,https://www.sports-reference.com/cbb/schools/oregon/men/2014.html
66,2014,BYU,10,23,12,0.6571,5.72,11.63,28.9,13.2,2931,2186,1055,544,395,0.5529771338012226,12.971233416524367,53.75494071146245,https://www.sports-reference.com/cbb/schools/brigham-young/men/2014.html
67,2014,Wisconsin,2,30,8,0.7895,10.19,19.69,24.4,8.9,2793,2019,861,468,307,0.582399159243319,11.350024400703923,50.48543689320388,https://www.sports-reference.com/cbb/schools/wisconsin/men/2014.html
68,2014,American,15,20,13,0.6061,-3.25,0.69,22.7,7.0,2081,1527,535,492,464,0.5903881071266455,20.84081925979159,65.77540106951872,https://www.sports-reference.com/cbb/schools/american/men/2014.html
