ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
1,2013,LIU,16,20,14,0.5882,-5.78,-3.19,26.9,11.9,2677,1909,870,515,486,0.5840387468365477,17.495860033119733,56.28415300546448,https://www.sports-reference.com/cbb/schools/long-island-university/men/2013.html
2,2013,James Madison,16,21,15,0.5833,-2.22,-1.67,22.7,10.1,2346,1941,714,423,401,0.5201404778374927,15.096982109511476,51.71149144254279,https://www.sports-reference.com/cbb/schools/james-madison/men/2013.html
3,2013,Indiana,1,29,7,0.8056,8.39,24.92,26.4,12.2,2831,1971,904,514,469,0.5975700366436447,16.5271199819576,54.04837013669821,https://www.sports-reference.com/cbb/schools/indiana/men/2013.html
4,2013,NC State,8,24,11,0.6857,7.19,14.34,28.1,11.3,2708,1987,813,511,433,0.5774676720461291,15.588324237144132,51.878172588832484,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2013.html
5,2013,Temple,9,24,10,0.7059,5.21,9.54,25.0,11.2,2456,1986,707,497,366,0.5345917425601199,13.74348498730793,58.40188014101057,https://www.sports-reference.com/cbb/schools/temple/men/2013.html
6,2013,UNLV,5,25,10,0.7143,5.6,12.81,24.9,11.9,2498,2002,747,562,487,0.5358951035749224,17.28372277902388,64.44954128440367,https://www.sports-reference.com/cbb/schools/nevada-las-vegas/men/2013.html
7,2013,California,12,21,12,0.6364,7.71,10.59,25.2,10.9,2218,1875,585,468,417,0.5200712811855186,16.35678983290186,56.18247298919568,https://www.sports-reference.com/cbb/schools/california/men/2013.html
8,2013,Syracuse,4,30,10,0.75,8.57,20.3,25.2,14.0,2816,2293,843,562,495,0.5285444007327548,15.6699125017411,55.80933465739821,https://www.sports-reference.com/cbb/schools/syracuse/men/2013.html
9,2013,Montana,13,25,7,0.7812,-4.29,-1.19,23.8,7.8,2238,1635,651,405,391,0.5823757182113415,16.90854681634983,53.28947368421053,https://www.sports-reference.com/cbb/schools/montana/men/2013.html
10,2013,Butler,6,27,9,0.75,6.09,11.01,24.1,11.6,2495,1931,744,465,474,0.5523920012752617,17.34764086723565,53.50978135788262,https://www.sports-reference.com/cbb/schools/butler/men/2013.html
11,2013,Bucknell,11,28,6,0.8235,-1.95,6.96,24.1,9.1,2277,1807,652,455,321,0.5437274342369189,13.292585967004571,55.62347188264059,https://www.sports-reference.com/cbb/schools/bucknell/men/2013.html
12,2013,Marquette,3,26,9,0.7429,8.59,14.05,24.1,11.9,2382,1844,755,483,471,0.5472842569616764,17.792384406165006,57.36342042755344,https://www.sports-reference.com/cbb/schools/marquette/men/2013.html
13,2013,Davidson,14,26,8,0.7647,-3.43,7.3,24.6,9.0,2490,1813,704,473,371,0.5865005935668657,14.877133324778645,56.511350059737154,https://www.sports-reference.com/cbb/schools/davidson/men/2013.html
14,2013,Illinois,7,23,13,0.6389,10.04,13.18,23.8,11.9,2465,2084,646,365,411,0.5204286727696518,14.788215483369555,42.54079254079254,https://www.sports-reference.com/cbb/schools/illinois/men/2013.html
15,2013,Colorado,10,21,12,0.6364,7.91,11.91,23.5,11.5,2230,1788,732,328,439,0.5284159842280861,17.221899665761764,42.32258064516129,https://www.sports-reference.com/cbb/schools/colorado/men/2013.html
16,2013,Miami (FL),2,29,7,0.8056,7.87,16.98,24.9,9.9,2509,1968,680,408,377,0.5533256880733946,14.257620452310718,45.58659217877095,https://www.sports-reference.com/cbb/schools/miami-fl/men/2013.html
17,2013,Pacific,15,22,13,0.6286,0.76,1.67,23.5,9.5,2344,1839,684,510,390,0.5476737882951083,15.4152634824266,61.89320388349515,https://www.sports-reference.com/cbb/schools/pacific/men/2013.html
18,2013,North Carolina A&T,16,20,17,0.5405,-6.29,-6.93,21.0,10.5,2299,1927,809,405,564,0.5035129831446894,19.81060499620648,52.19072164948454,https://www.sports-reference.com/cbb/schools/north-carolina-at/men/2013.html
19,2013,Liberty,16,15,21,0.4167,-5.78,-9.11,23.3,10.2,2489,1954,770,443,478,0.5427861130495464,17.251335354410276,52.86396181384248,https://www.sports-reference.com/cbb/schools/liberty/men/2013.html
20,2013,Saint Mary's,11,28,7,0.8,3.26,14.46,26.0,12.1,2610,1939,713,502,416,0.5792996910401648,15.587997242123564,55.16483516483517,https://www.sports-reference.com/cbb/schools/saint-marys-ca/men/2013.html
21,2013,Middle Tennessee,11,28,6,0.8235,-1.5,11.18,24.9,12.0,2405,1835,759,481,464,0.5544131749778696,17.62275157997083,56.721698113207545,https://www.sports-reference.com/cbb/schools/middle-tennessee/men/2013.html
22,2013,Louisville,1,35,5,0.875,9.14,24.82,26.2,13.3,2978,2300,920,584,495,0.55050280981958,15.469716857303581,55.725190839694655,https://www.sports-reference.com/cbb/schools/louisville/men/2013.html
23,2013,Colorado State,8,26,9,0.7429,5.84,13.6,25.2,14.1,2553,1961,855,445,389,0.5461663529009071,14.268945785342236,50.51078320090806,https://www.sports-reference.com/cbb/schools/colorado-state/men/2013.html
24,2013,Missouri,9,23,11,0.6765,6.01,15.42,27.2,13.4,2588,2015,706,472,442,0.55640597856934,15.97028515269327,51.082251082251084,https://www.sports-reference.com/cbb/schools/missouri/men/2013.html
25,2013,Oklahoma State,5,24,9,0.7273,6.72,15.57,24.7,10.7,2371,1854,751,398,411,0.5427020197396129,15.835465277563728,48.894348894348894,https://www.sports-reference.com/cbb/schools/oklahoma-state/men/2013.html
