Winner,Δ Rank,Δ SRS,Δ SOS,Δ WL%,Δ FG/G,Δ OREB/G,Δ TS%,Δ TOV%,Δ AST%
HIGHER,0.0,10.11,4.49,0.05449999999999999,0.6000000000000014,1.4000000000000004,0.0008891094439437142,-0.24199249344477636,-2.8906530319339794
HIGHER,0.0,3.960000000000001,2.16,0.013900000000000023,0.6000000000000014,-2.0,0.03510621849413742,-0.5983517470469923,3.721219776021975
HIGHER,-15.0,24.23,14.51,0.22499999999999998,2.099999999999998,2.299999999999999,0.014273749599561736,-2.3263901710751558,9.411268556005403
LOWER,-1.0,1.58,-0.8200000000000012,-0.06809999999999994,3.6999999999999993,0.3000000000000007,0.02569561208872473,0.38447941164994504,-11.105228968192506
HIGHER,-7.0,16.35,10.36,-0.05720000000000003,3.599999999999998,0.9000000000000004,0.04701099895820615,1.012524243874573,-1.3391029189692034
HIGHER,-9.0,16.48,14.120000000000001,-0.037900000000000045,0.3000000000000007,-0.09999999999999964,0.017257138784858017,-0.8613627738261691,-8.179547170126071
HIGHER,-5.0,0.34999999999999964,1.6500000000000004,0.027799999999999936,0.6999999999999993,2.5,0.0006567607822114407,0.16470013850304532,-7.322669378283599
LOWER,-11.0,12.379999999999999,15.25,-0.0806,-1.7000000000000028,4.0,-0.039447040818294754,1.5106049366534915,-11.246503366805001
HIGHER,-3.0,-2.0700000000000003,0.6500000000000004,-0.007799999999999918,-3.3000000000000007,-1.1999999999999993,-0.0271247394834766,-0.027609383892148287,-13.281075528161146
HIGHER,-13.0,18.4,13.559999999999999,0.0806,1.4000000000000021,4.200000000000001,-0.02962722710507404,-2.059468988232622,6.518684490353941
HIGHER,-8.0,11.500000000000002,2.2299999999999986,0.13929999999999998,5.699999999999999,2.6999999999999993,0.03748296781640348,-1.1616059061903314,-5.101122666090703
LOWER,-1.0,0.6400000000000006,1.9399999999999995,-0.021399999999999975,-0.5999999999999979,1.0,-0.04793609351653083,-3.430387103008993,-5.042740580113339
HIGHER,-8.0,4.869999999999999,15.04,-0.15680000000000005,-1.6000000000000014,-1.3000000000000007,-0.004336333251515501,-1.6227942161265236,-15.946502057613166
LOWER,-5.0,5.179999999999998,-0.9700000000000006,0.19489999999999996,4.0,1.4000000000000004,0.03259654587908489,0.285401452007946,10.032116294793774
HIGHER,-4.0,3.8500000000000014,3.789999999999999,0.05359999999999998,1.6999999999999993,2.3999999999999986,-0.05231721856568439,-4.01536397924426,2.4797471717416073
HIGHER,-1.0,0.6999999999999993,0.16999999999999993,0.03809999999999991,3.6999999999999993,-0.8000000000000007,0.0481380716233748,-1.3993405376269106,0.3631082062454567
